Date,rolling_return,rolling_volatility,vix_level,regime
2025-02-06,0.0015129338208874148,0.008120097392597187,-0.0171211445736356,bull
2025-02-07,0.000982202438582795,0.008463301679651156,0.0670968332598287,normal
2025-02-10,0.0020851361736176147,0.007630564936134675,-0.0441354568019,bull
2025-02-11,0.002045645867493825,0.0076355199025999205,0.0132827345081161,normal
2025-02-12,0.00181577454402059,0.007725414648734277,-0.0081148633412128,bull
2025-02-13,0.0014341488300574946,0.007031314971178939,-0.0497167995458852,bull
2025-02-14,0.0015278499297317221,0.00699662091584246,-0.0218542990310797,bull
2025-02-18,0.001172640595861282,0.006716453591139701,0.0392687817014376,normal
2025-02-19,0.000832713723959552,0.006458357509709469,-0.0052117212845564,normal
2025-02-20,0.0003436169861342422,0.006446992830820776,0.0255402343128385,normal
2025-02-21,-0.0007844882269001128,0.007407404833858715,0.1628352019097845,normal
2025-02-24,-0.0008660483138711577,0.007441051162490242,0.042284486352349,normal
2025-02-25,-0.0004074275014517428,0.0068377181726298865,0.0237092083136283,normal
2025-02-26,-0.0008118124010014027,0.006508687148220027,-0.0169840410974233,normal
2025-02-27,-0.0013857680818287628,0.007306668979541171,0.1062826564792283,crisis
2025-02-28,-0.0008738362034396027,0.008118299438661188,-0.0709891178218854,normal
2025-03-03,-0.0014837478891888529,0.008891455832996113,0.1604687549948877,crisis
2025-03-04,-0.001739105063342698,0.009120435995176413,0.0320456330216127,crisis
2025-03-05,-0.0015371254174160129,0.0093589706818417,-0.0672054405922566,normal
2025-03-06,-0.002627400328379943,0.009926228422367064,0.1340629499838053,crisis
2025-03-07,-0.002520943052154443,0.010006223458483435,-0.0603136288453071,normal
2025-03-10,-0.003395052287886168,0.01129652293527021,0.1921266414154498,crisis
2025-03-11,-0.004150254373945858,0.01108255079002619,-0.0337401476476763,normal
2025-03-12,-0.003922964009283289,0.01123414616711394,-0.0999257253504416,normal
2025-03-13,-0.004428409947260428,0.01142667974747325,0.0177466080602366,normal
2025-03-14,-0.003923497350865548,0.012312487068908098,-0.1171938121464231,normal
2025-03-17,-0.0035354679431393505,0.012560797840802223,-0.0578778228014454,normal
2025-03-18,-0.00422267856482042,0.012564095371979625,0.0580205032071075,crisis
2025-03-19,-0.0037958810056324455,0.012938691904059725,-0.0829493585771353,normal
2025-03-20,-0.0037324528874511905,0.012939920410963814,-0.0050251448938025,normal
2025-03-21,-0.0028607582107267305,0.012573769129406586,-0.026262554063221,normal
2025-03-24,-0.0017378064511165254,0.013391243287570454,-0.0933610518829477,normal
2025-03-25,-0.0013689596949326504,0.013399034411408566,-0.0188787146652199,normal
2025-03-26,-0.0019911088839019908,0.013594901704230992,0.0688046840479696,crisis
2025-03-27,-0.0013258002417283255,0.01319491159969938,0.0196399679132557,normal
2025-03-28,-0.0031129949036375103,0.013201587111465345,0.1583734082339292,crisis
2025-03-31,-0.0019013578195689203,0.012918722089857011,0.029099357007656,crisis
2025-04-01,-0.0011682896309443203,0.012740001229758869,-0.0228904943071894,normal
2025-04-02,-0.0013892690923739705,0.012559481012396243,-0.0119430511444528,normal
2025-04-03,-0.0029657543651762305,0.016178696834079447,0.3956299459939247,crisis
2025-04-04,-0.00617314543312127,0.020239197826227927,0.5093271379872046,crisis
2025-04-07,-0.00493041669171891,0.019671727334754717,0.0368571643860009,crisis
2025-04-08,-0.005297909980784761,0.01980643252290364,0.1138782958907558,crisis
2025-04-09,-0.00031226178525406016,0.0316343623132306,-0.3575387396234843,high_volatility
2025-04-10,-0.00183670703056854,0.03299986553768456,0.2111838939436969,crisis
2025-04-11,-0.001977345700778455,0.03290481912660607,-0.0776031373448359,high_volatility
2025-04-14,-0.0018778514936762102,0.03293864797373221,-0.1775825809310439,high_volatility
2025-04-15,-0.001477463976117835,0.03287298203102766,-0.0249271144587033,high_volatility
2025-04-16,-0.003133415950384915,0.03305083559564759,0.0836652881872621,crisis
2025-04-17,-0.002917485402128215,0.03306660081090599,-0.091605386857526,high_volatility
2025-04-21,-0.00412411398676212,0.03338068496482966,0.1406408138261097,crisis
2025-04-22,-0.003718650719324,0.03371001892495603,-0.0960969849002505,high_volatility
2025-04-23,-0.0030640711688168605,0.03396133234166939,-0.0693490007539548,high_volatility
2025-04-24,-0.0014147201910601503,0.03430692870135951,-0.0695958311594924,high_volatility
2025-04-25,-0.0009206525989902601,0.03435922656604362,-0.0615791160955656,high_volatility
2025-04-28,0.00010532136670668977,0.03406024224520466,0.0124798495989577,high_volatility
2025-04-29,8.465535579747977e-05,0.03405614739497509,-0.0389661851729921,high_volatility
2025-04-30,-3.6727461767105214e-05,0.034050194001818176,0.0219280382694468,high_volatility
2025-05-01,1.202149606229809e-06,0.034058079135801105,-0.0040485983150158,high_volatility
2025-05-02,0.0032074434013478945,0.03213875796143604,-0.0780487823788901,high_volatility
2025-05-05,0.005847882041485344,0.02879372896371103,0.0423280013913218,high_volatility
2025-05-06,0.005519025662032511,0.028922717536891993,0.0473773632889273,high_volatility
2025-05-07,0.006512433241250885,0.028494939923769277,-0.048869183385946,high_volatility
2025-05-08,0.0016098524868906193,0.016611898414764598,-0.045435232674673,high_volatility
2025-05-09,0.0037371074288126195,0.012767477401187352,-0.025800708875297,bull
2025-05-12,0.004497330196352349,0.014040769374159727,-0.160273985845731,bull
2025-05-13,0.004342455910497894,0.013997362562805867,-0.0092441588872288,bull
2025-05-14,0.004546388389938014,0.013917296714340364,0.021953981391521,normal
2025-05-15,0.005902018038841019,0.012410979476838389,-0.0424275445714678,bull
2025-05-16,0.006147381486690565,0.012366276166158088,-0.0330903059513449,bull
2025-05-19,0.007392210238207279,0.010267748376633135,0.0522041549001659,normal
2025-05-20,0.0059232076192670445,0.009538541675956965,-0.0027562976153726,bull
2025-05-21,0.004305899426039149,0.01052165749173555,0.1536761007847649,normal
2025-05-22,0.0032731924513740946,0.009779258938076666,-0.0282702505444443,bull
2025-05-23,0.002570628827604755,0.009982987863527117,0.0991124339658149,normal
2025-05-27,0.0035910917809981297,0.010760274832987951,-0.1493944232516827,bull
2025-05-28,0.00298685400802996,0.01093802873584178,0.0184599366229063,normal
2025-05-29,0.0031643877640977194,0.010922581916289855,-0.0067322198012426,bull
2025-05-30,0.0027541083454845797,0.010921593985784371,-0.0318039937771509,bull
2025-06-02,0.0022935577397833994,0.010573609343015352,-0.0113085130815155,bull
2025-06-03,0.0028653913296001195,0.010424816848863485,-0.0364923776699761,bull
