Date,state_0_probability,state_1_probability,state_2_probability
2024-07-08,1.1289482148271502e-09,1.684281374033218e-15,0.9999999988713171
2024-07-09,1.1974754530095807e-09,2.9320218661702483e-15,0.9999999988021955
2024-07-10,3.485448670260852e-10,2.0153987943627102e-15,0.9999999996516635
2024-07-11,5.80447665028395e-09,1.2032177828302255e-16,0.9999999941956048
2024-07-12,4.711075352139506e-09,2.929139385283252e-15,0.9999999952888174
2024-07-13,5.677914999334607e-09,2.7652556156414373e-15,0.9999999943220246
2024-07-14,1.2069285064442629e-09,4.294787032405352e-15,0.9999999987931005
2024-07-15,3.0955668347899854e-09,2.306312829863525e-15,0.99999999690408
2024-07-16,5.00891023427867e-09,2.490260954877448e-15,0.9999999949914127
2024-07-17,2.261025110928009e-06,6.608865982163323e-15,0.9999977389750806
2024-07-18,9.689313666688289e-06,2.2926777682138844e-12,0.9999903106842002
2024-07-19,0.00021825178050509465,2.6107775022130092e-11,0.999781748193343
2024-07-20,0.0015026596510827734,1.9316808850183254e-10,0.9984973401553465
2024-07-21,0.016530454212699077,3.0337436618127933e-10,0.9834695454835003
2024-07-22,0.043000638726457506,9.863308244835846e-10,0.9569993602871116
2024-07-23,0.22527932846990584,4.133732618885613e-15,0.7747206715297976
2024-07-24,0.9999958003369976,4.460158750661068e-17,4.199662553278659e-06
2024-07-25,0.9999999999727152,2.200267951167563e-15,2.6887597908260148e-11
2024-07-26,0.999999999562533,4.616315566204323e-15,4.3760006893406567e-10
2024-07-27,0.9999999991214281,4.394297991899553e-15,8.786463043111251e-10
2024-07-28,0.9999999992714947,2.132941887518591e-15,7.285516618666657e-10
2024-07-29,0.9999999997116902,5.415474485843572e-18,2.8873376106778124e-10
2024-07-30,0.9999999999990905,9.963037452915114e-15,6.858740204555417e-13
2024-07-31,0.9999999984411261,1.1414193233793943e-19,1.5591702308173275e-09
2024-08-01,1.0,8.032037374188517e-24,1.669388572653575e-14
2024-08-02,1.0,2.171220122111919e-23,6.435505110170818e-24
2024-08-03,1.0,5.998512740992993e-23,5.879187262429979e-24
2024-08-04,1.0,3.3922400035455523e-20,6.950590068520405e-25
2024-08-05,1.0,2.663646197539344e-17,3.6133087137864804e-53
2024-08-06,1.0,6.523787009121921e-19,3.292960855814493e-30
2024-08-07,1.0,2.327901627276157e-20,5.608412021373834e-32
2024-08-08,1.0,3.8259505756090945e-22,5.98444142611262e-29
2024-08-09,1.0,9.278596352477236e-23,3.85075414166408e-27
2024-08-10,1.0,1.0146671616915386e-22,3.658042416925562e-27
2024-08-11,1.0,5.632997880549151e-23,1.0737798124397635e-28
2024-08-12,1.0,1.399406002895082e-22,9.892778715350915e-29
2024-08-13,1.0,2.812267071514475e-20,2.647661280046521e-21
2024-08-14,1.0,7.279164083043953e-17,1.062245993120008e-19
2024-08-15,1.0,1.0766110986778724e-13,4.3263596608245113e-19
2024-08-16,0.9999999999936335,6.43464459039745e-12,3.2863084470720114e-19
2024-08-17,0.9999999996371116,3.6320953656116447e-10,3.4332294634084256e-19
2024-08-18,0.9999999786923583,2.1307801935318196e-08,5.847186897519484e-19
2024-08-19,0.9999989906032717,1.0093963339452716e-06,5.794581187365408e-18
2024-08-20,0.9999937853346935,6.214665717607918e-06,2.5125525588257496e-17
2024-08-21,0.9972262253253479,0.0027737746747505438,1.462152515544689e-14
2024-08-22,0.7380551177337668,0.2619448822626874,3.957381231676731e-12
2024-08-23,0.21947450067799457,0.7805254993221679,2.3751280384126164e-13
2024-08-24,0.04506322363430431,0.9549367763658413,6.944701324513789e-17
2024-08-25,3.2842523933807515e-06,0.9999967157472655,2.3158672566143385e-13
2024-08-26,1.1257803366484445e-07,0.9999998787016084,8.720024506792421e-09
2024-08-27,1.9511978819250686e-08,0.9999770015518025,2.2978936333456322e-05
2024-08-28,1.057688022435726e-10,0.0009494171451971608,0.9990505827490626
2024-08-29,7.536673408572952e-07,4.2774796840024095e-07,0.9999988185843607
2024-08-30,8.786428939356033e-07,4.49755275284927e-09,0.9999991168592067
2024-08-31,5.154445470151231e-07,1.4519260701606943e-10,0.9999994844103149
2024-09-01,7.613104729628427e-07,7.315263337032566e-11,0.9999992386168003
2024-09-02,0.00010410220030051095,3.4009044680403354e-14,0.9998958977996741
2024-09-03,0.9530050614287793,6.30926839636387e-15,0.04699493857162689
2024-09-04,0.99984144866313,6.183703448363879e-12,0.00015855133042679033
2024-09-05,0.9999975460771662,7.421987895869252e-18,2.4539232749386237e-06
2024-09-06,0.999999999996362,3.3879579604362664e-18,3.997825497774307e-12
2024-09-07,0.999999999996362,4.4538535099138935e-19,3.411266348168989e-12
2024-09-08,1.0,2.1527830756384811e-16,4.361912531192877e-13
2024-09-09,0.9999999998772182,1.92332309937671e-16,1.2302613689303164e-10
2024-09-10,0.9999999997871782,5.660619814067725e-14,2.1260388646460068e-10
2024-09-11,0.9999999353322003,9.36667651975176e-13,6.466714655844657e-08
2024-09-12,0.9999993017647903,3.340481833743075e-12,6.982321999532612e-07
2024-09-13,0.9999990023430175,3.745022645022166e-12,9.976534095485795e-07
2024-09-14,0.9999990254459791,1.2471429070853657e-11,9.745414349613954e-07
2024-09-15,0.9999967557257936,5.674184108747006e-12,3.244268116094946e-06
2024-09-16,0.999998736253363,2.5418281657669334e-11,1.2637211832038899e-06
2024-09-17,0.9999897073068872,2.437869439619488e-11,1.02926685111607e-05
2024-09-18,0.9999947177478493,1.1933708053029463e-11,5.282240365800339e-06
2024-09-19,0.9999975606717919,3.242956309689198e-11,2.4392960355457994e-06
2024-09-20,0.9999976022692505,5.756207113535906e-10,2.3971551912089244e-06
2024-09-21,0.9999694001460511,1.1452490114906897e-07,3.0485328677207782e-05
2024-09-22,0.9942987933241038,1.815610565046888e-05,0.005683050570626344
