Date,spy_vol_20d,qqq_vol_20d,btc_vol_20d,vix_level,vix_ma_20d,vix_stress_ratio,spy_momentum_20d,qqq_momentum_20d,tlt_momentum_20d,gld_momentum_20d,btc_momentum_20d,momentum_breadth,spy_tlt_momentum_spread_20d,equity_bond_corr_20d,equity_gold_corr_20d,risk_asset_dispersion_20d,yield_spread_proxy,vix_term_structure_proxy,inflation_pressure_proxy,liquidity_stress_proxy,realized_vol_regime_score,volatility_regime_label,hidden_state
2024-08-26,0.1263703028582052,0.18868103477571713,0.5733201208433604,16.149999618530273,17.774000120162963,0.9086305563939763,0.07400159441978138,0.08147333051784789,0.016047354351524712,0.05464430324130021,0.12218126657178896,1.0,0.05795424006825667,0.09783978091247134,0.3444512864817361,0.024922909800679783,0.05795424006825667,0.9086305563939763,0.038596948889775495,0.8346289619741949,1.0401433367086566,normal_volatility,1
2024-08-27,0.12078149069722936,0.1804831595898584,0.6065067731944019,15.43000030517578,17.153000116348267,0.8995511106228978,0.08271334923583007,0.09657990709767161,0.02147819211854607,0.05821807372579091,0.08135341516274197,1.0,0.061235157117284,0.006177809198832091,0.33156662782142704,0.025916411378153634,0.061235157117284,0.8995511106228978,0.03673988160724484,0.8168377613870678,1.0063615390290965,normal_volatility,1
2024-08-28,0.10231304581326531,0.16097080481771098,0.42157955121143714,17.110000610351562,16.81900010108948,1.0173018911655298,0.05210564570312415,0.05195613292612711,0.026542201577405278,0.034552054296523194,-0.04346954749064669,0.8,0.02556344412571887,0.2809348726948994,0.21922060020574274,0.018887981962410025,0.02556344412571887,1.0173018911655298,0.008009852719117916,0.9651962454624057,0.9154456108712412,normal_volatility,1
2024-08-29,0.10242768190858666,0.16126680894086418,0.42017783032207273,15.649999618530272,16.583000040054323,0.9437375372809205,0.0475806184761316,0.04495910896449984,0.01319313402451705,0.03736194995041053,-0.024506090960403792,0.8,0.03438748445161455,0.28763168172167747,0.20840876383233123,0.01869409038182068,0.03438748445161455,0.9437375372809205,0.024168815925893483,0.8961569188047889,0.874590300165528,low_volatility,1
2024-08-30,0.10509724858477133,0.164577337013298,0.420297160470519,15.0,16.31449999809265,0.9194275032488688,0.057580809062854676,0.05741439096632317,0.0023893568695485534,0.029969699860648902,-0.029966553280424302,0.8,0.05519145219330612,0.1301328264316888,0.13307534491531264,0.018784879724044273,0.05519145219330612,0.9194275032488688,0.02758034299110035,0.8618466941860141,0.8639189518591853,low_volatility,1
2024-08-31,0.10509724858477133,0.164577337013298,0.39917534475368094,15.0,16.04599995613098,0.9348124168645958,0.057580809062854676,0.05741439096632317,0.0023893568695485534,0.029969699860648902,0.0042645821087390345,1.0,0.05519145219330612,0.13013282643168878,0.13307534491531264,0.018363670113117778,0.05519145219330612,0.9348124168645958,0.02758034299110035,0.8772316078017411,0.8554201965920124,low_volatility,1
2024-09-01,0.10526607318656611,0.16487477172913995,0.40943321694156837,15.0,15.76050000190735,0.9517464546292749,0.05702538649211397,0.05514201858558554,-0.0012420899167832067,0.012608859410045303,-0.03418488589089552,0.6,0.05826747640889718,0.14406641767654504,0.1920457707526261,0.017662366721725553,0.05826747640889718,0.9517464546292749,0.01385094932682851,0.8947210681371609,0.8451929216973157,low_volatility,1
2024-09-02,0.09238447722962732,0.14287037473740022,0.41821722504410996,15.0,15.604499959945679,0.9612611771285632,0.03992328596019479,0.0295949454584441,-0.008120830295098802,0.014162920994986061,-0.024700489151587512,0.6,0.04804411625529359,-0.010106670886234665,0.2601852435463985,0.017804554684708117,0.04804411625529359,0.9612611771285632,0.022283751290084863,0.9213378911683684,0.8032302936035441,low_volatility,1
2024-09-03,0.12202369348592905,0.18229355452333082,0.4159765201272448,20.71999931335449,15.830999898910523,1.3088244233253026,0.015319541245835566,-0.001988235678655137,0.0018196084496471254,0.018081327997659047,-0.02223879496228609,0.6,0.01349993279618844,-0.42586329701685005,0.3272573655881536,0.019220283618596908,0.01349993279618844,1.3088244233253026,0.01626171954801192,1.293504882079467,1.0347970308971561,normal_volatility,2
2024-09-04,0.10585869151554281,0.15592865926143334,0.41101503613381474,21.31999969482422,16.135499906539916,1.321310143367976,-0.0038331233555165545,-0.029109247495026414,0.0229883664648316,0.015512709694868843,0.007148031761640361,0.6,-0.026821489820348154,-0.32213475981324496,0.3359682535763693,0.018306174965293846,-0.026821489820348154,1.321310143367976,-0.007475656769962757,1.3251432667234924,0.9838705652346686,normal_volatility,2
2024-09-05,0.10574580597514482,0.15585232889178885,0.4168474806289391,19.899999618530277,16.390499877929688,1.2141179199376486,-0.008478921868157796,-0.02945063413509319,0.025185237351902368,0.001551793619670061,-0.046415802833621345,0.4,-0.033664159220060164,-0.3382392299901214,0.34197334475534014,0.018556799629853283,-0.033664159220060164,1.2141179199376486,-0.023633443732232307,1.2225968418058064,0.9465062156239465,normal_volatility,2
2024-09-06,0.12070873980163276,0.1797299088035283,0.4344346993318163,22.3799991607666,16.769499826431275,1.334565693217178,-0.025166378197218675,-0.05544912893075127,0.025082133025016606,-0.005862324143923847,-0.09297771133272748,0.2,-0.05024851122223528,-0.2718304028389573,0.43179316405632984,0.020015184993854962,-0.05024851122223528,1.334565693217178,-0.030944457168940454,1.3597320714143968,1.052980872025465,normal_volatility,2
2024-09-07,0.12070873980163276,0.1797299088035283,0.43283019610901424,22.3799991607666,17.148499774932862,1.3050703825113017,-0.025166378197218675,-0.05544912893075127,0.025082133025016606,-0.005862324143923847,-0.07428151212655443,0.2,-0.05024851122223528,-0.2718304028389573,0.43179316405632984,0.02015000222848838,-0.05024851122223528,1.3050703825113017,-0.030944457168940454,1.3302367607085204,1.0452986565974522,normal_volatility,2
2024-09-08,0.11393612365741772,0.17008462786468215,0.4303584138856783,22.3799991607666,17.534999752044676,1.2763045039767948,-0.034398848958037576,-0.06769585298879266,0.02036981389947856,-0.004231232351610714,-0.0781915736001414,0.2,-0.05476866285751614,-0.33567668494020114,0.4792160166471045,0.019858830376217933,-0.05476866285751614,1.2763045039767948,-0.024601046251089276,1.3107033529348324,1.0149178807278911,normal_volatility,2
2024-09-09,0.12282632062249793,0.17967100051598478,0.4565695111550914,19.450000762939453,17.713499784469604,1.0980326304569317,-0.021997553175161277,-0.05372085824683126,0.016675722806729576,-0.0036995637336023623,-0.03377670691769363,0.2,-0.03867327598189085,-0.2712789955032277,0.511789930179307,0.02068209841366237,-0.03867327598189085,1.0980326304569317,-0.02037528654033194,1.120030183632093,0.9767789011812104,normal_volatility,2
2024-09-10,0.12331741327654308,0.18286424830620046,0.4369521561528309,19.07999992370605,17.853999757766722,1.0686680958089518,-0.021101400016185212,-0.049409381520863715,0.02317129831225606,0.0020245584021538754,-0.057645597630115675,0.4,-0.04427269832844127,-0.2277933672765221,0.5380696804542944,0.020352638332404076,-0.04427269832844127,1.0686680958089518,-0.021146739910102186,1.089769495825137,0.9613031066578999,normal_volatility,2
2024-09-11,0.12675460171531083,0.1946328861025933,0.4353854155586412,17.690000534057617,17.860999822616577,0.9904261077063317,-0.003236084238354975,-0.013120000103792884,0.03260794356926122,0.012556153569001305,-0.05032537034772799,0.4,-0.0358440278076162,-0.35999555434640723,0.45340338358467863,0.020616455889056987,-0.0358440278076162,0.9904261077063317,-0.020051790000259917,0.9936621919446866,0.9376172491136244,normal_volatility,2
2024-09-12,0.1244969723003047,0.19386361160393265,0.3709016157834687,17.06999969482422,17.921499824523927,0.9524872282991343,-0.00540790611928188,-0.01412500659393312,0.02109872248592204,0.018575973964436887,-0.09310248470958493,0.4,-0.02650662860520392,-0.4862780141582386,0.4279990920241933,0.01888939177968426,-0.02650662860520392,0.9524872282991343,-0.002522748521485152,0.9578951344184162,0.8975223596757621,low_volatility,2
2024-09-13,0.12600267497926992,0.19471001267870555,0.4060558238553308,16.559999465942383,17.956499814987183,0.9222286991655675,-0.0002134116293484034,-0.009708387084850223,0.023851896911422088,0.028704371522636052,-0.0562129644496453,0.4,-0.02406530854077049,-0.4705632526330802,0.45068193812326635,0.0197928587162398,-0.02406530854077049,0.9222286991655675,0.004852474611213964,0.9224421107949159,0.8945273018726572,low_volatility,1
2024-09-14,0.12600267497926992,0.19471001267870555,0.40628594510217275,16.559999465942383,17.991499805450438,0.9204346299648466,-0.0002134116293484034,-0.009708387084850223,0.023851896911422088,0.028704371522636052,-0.06728094980098531,0.4,-0.02406530854077049,-0.4705632526330802,0.45068193812326635,0.01979863214400364,-0.02406530854077049,0.9204346299648466,0.004852474611213964,0.920648041594195,0.8906255056314406,low_volatility,1
2024-09-15,0.125683406569961,0.19158924611038028,0.40185504025189583,16.559999465942383,18.011999797821044,0.9193870559528702,0.002175443228777274,0.0,0.026459972584249147,0.02543391608806478,-0.05880701967125346,0.6,-0.024284529355471873,-0.4868206731269305,0.4574253453467213,0.01983603114316526,-0.024284529355471873,0.9193870559528702,-0.0010260564961843688,0.9172116127240929,0.8875742479053744,low_volatility,1
2024-09-16,0.12569745323365938,0.19189651676698463,0.3587743423601742,17.139999389648438,18.097499752044676,0.947092119048762,0.002279218846514164,-0.007383188463328638,0.0376623013412436,0.022580248880598175,-0.0220425865902959,0.6,-0.035383082494729434,-0.4549859869649371,0.45363818803643075,0.01789395373500767,-0.035383082494729434,0.947092119048762,-0.015082052460645423,0.9448129002022478,0.8813023861056699,low_volatility,1
2024-09-17,0.12371629524399014,0.18740669597887877,0.38095415252449705,17.610000610351562,18.12249975204468,0.9717202842485738,0.008544238942664206,0.0045402159695380195,0.03391061623979752,0.024120804046993127,0.021700247341816636,1.0,-0.025366377297133313,-0.4719120312352185,0.4107299040541566,0.018039158579348128,-0.025366377297133313,0.9717202842485738,-0.009789812192804392,0.9631760453059096,0.8858070760640318,low_volatility,1
2024-09-18,0.12430980788052332,0.18803809418329587,0.3878678474507959,18.229999542236328,18.251499748229982,0.9988220033262889,0.005462821916291549,0.0016571443044794965,0.02444515498202593,0.01098947238519421,0.03807996830177296,1.0,-0.01898233306573438,-0.37977274250651927,0.4254381938705408,0.018217237303070434,-0.01898233306573438,0.9988220033262889,-0.01345568259683172,0.9933591814099973,0.9007309257673008,normal_volatility,1
2024-09-19,0.13419646638031088,0.2044048578922032,0.39255559890441794,16.329999923706055,18.317999744415282,0.8914728764904956,0.012950581862972044,0.014886345798706513,0.03205531342977874,0.034069804624292654,0.0646315003264708,1.0,-0.0191047315668067,-0.3484387376974144,0.6504003341621802,0.01909564002158621,-0.0191047315668067,0.8914728764904956,0.002014491194513912,0.8785222946275235,0.8929320466602856,low_volatility,1
2024-09-20,0.13445227917135227,0.2046174298207003,0.39192538205006894,16.149999618530273,18.375499725341797,0.8788876416926872,0.011199559004926307,0.012954828137679675,0.028104232340008917,0.04721351439629751,0.07161413258114879,1.0,-0.01690467333508261,-0.33103206777975963,0.5882827978063326,0.019406616848037565,-0.01690467333508261,0.8788876416926872,0.01910928205628859,0.8676880826877609,0.8904704825396097,low_volatility,1
2024-09-21,0.13445227917135227,0.2046174298207003,0.37375432089462657,16.149999618530273,18.432999706268312,0.8761460356904534,0.011199559004926307,0.012954828137679675,0.028104232340008917,0.04721351439629751,0.10587527022399845,1.0,-0.01690467333508261,-0.3310320677797597,0.5882827978063326,0.0189071545558393,-0.01690467333508261,0.8761460356904534,0.01910928205628859,0.864946476685527,0.8839804793482364,low_volatility,1
2024-09-22,0.13445227917135227,0.2046174298207003,0.361043035333746,16.149999618530273,18.490499687194824,0.8734214808545487,0.011199559004926307,0.012954828137679675,0.028104232340008917,0.04721351439629751,0.07673896329131535,1.0,-0.01690467333508261,-0.3310320677797597,0.5882827978063326,0.018359388509588164,-0.01690467333508261,0.8734214808545487,0.01910928205628859,0.8622219218496224,0.8793673434980015,low_volatility,1
2024-09-23,0.10875774424495628,0.16846312053148899,0.3422492163047286,15.890000343322754,18.248999738693236,0.8707326741657675,0.03502639503809868,0.04744112090759889,0.009411670538588934,0.05380172717385068,0.10271064297103139,1.0,0.025614724499509745,-0.02330818868248413,0.5814683148352087,0.016640234994047636,0.025614724499509745,0.8707326741657675,0.04439005663526174,0.8357062791276688,0.7899285641116242,low_volatility,1
2024-09-24,0.1078799254990466,0.1676156634417013,0.3438822599091374,15.390000343322754,17.952499771118163,0.8572622498000008,0.040116714356926986,0.055235531401712556,-0.0036358310892923296,0.06787317252768932,0.10919892398708031,0.8,0.043752545446219315,0.0538691839035897,0.5546243312680006,0.0166282041558322,0.043752545446219315,0.8572622498000008,0.07150900361698165,0.8171455354430738,0.7779106751900834,low_volatility,1
2024-09-25,0.10775965619374192,0.1676165927084814,0.32802854564925765,15.40999984741211,17.727999782562257,0.8692463919460223,0.0403529651348169,0.05522870683695502,-0.017475209476413345,0.05758549288809767,0.12433396616908077,0.8,0.05782817461123024,0.1490751021994454,0.6014517879474521,0.01629303052523228,0.05782817461123024,0.8692463919460223,0.07506070236451101,0.8288934268112054,0.77630545185828,low_volatility,1
2024-09-26,0.08168707541571493,0.12668669279919959,0.2930660099557933,15.369999885559082,17.37749981880188,0.8844770562983548,0.06235734446156571,0.09241976834935328,-0.015066140797992955,0.0708927307747067,0.20820250351878355,0.8,0.07742348525955867,0.23288152044630964,0.5436002826349325,0.013533985094616405,0.07742348525955867,0.8844770562983548,0.08595887157269966,0.8221197118367891,0.6812262839409782,low_volatility,1
2024-09-27,0.08256097120552329,0.1307515634007684,0.2921804176823015,16.959999084472656,17.10649981498718,0.9914359610616443,0.06081642533750342,0.08634915439110835,-0.00994364963162131,0.062394307267002125,0.21520213914238062,0.8,0.07076007496912473,0.1741450144018403,0.5621736149894051,0.013611591787627251,0.07076007496912473,0.9914359610616443,0.07233795689862343,0.9306195357241409,0.720526802875139,low_volatility,1
2024-09-28,0.08256097120552329,0.1307515634007684,0.2934532774113151,16.959999084472656,16.835499811172486,1.0073950446791933,0.06081642533750342,0.08634915439110835,-0.00994364963162131,0.062394307267002125,0.20141806215788782,0.8,0.07076007496912473,0.1741450144018403,0.5621736149894051,0.013697276390651617,0.07076007496912473,1.0073950446791933,0.07233795689862343,0.9465786193416899,0.7230474230845605,low_volatility,1
2024-09-29,0.07715180947647071,0.12735534924860217,0.2737977058337842,16.959999084472656,16.710999727249146,1.0149003268079462,0.04907093825894937,0.07255642382322103,-0.0142013873709107,0.05794472286389807,0.15110206541741,0.8,0.06327232562986007,0.09573547296318717,0.5955595068038806,0.013194545534516839,0.06327232562986007,1.0149003268079462,0.07214611023480877,0.9658293885489968,0.7052314336510972,low_volatility,1
2024-09-30,0.07704501115551239,0.12557385136609064,0.31164619566327134,16.729999542236328,16.59349970817566,1.008226102778874,0.04870685788325546,0.06561695901464448,-0.025722740649713804,0.04488007334084432,0.0985414759518013,0.8,0.07442959853296927,0.05095730674317762,0.5394243899524438,0.013945356490088535,0.07442959853296927,1.008226102778874,0.07060281399055812,0.9595192448956185,0.7094321154371467,low_volatility,1
2024-10-01,0.08111007889763823,0.11951413038236687,0.34777309684149643,19.26000022888184,16.67199969291687,1.1552303613023989,0.02875822944311235,0.02843725635672123,-0.017907983038669806,0.05752422221895204,0.06092854342128251,0.8,0.046666212481782154,-0.14524773019363993,0.4349019369784705,0.015359264637747425,0.046666212481782154,1.1552303613023989,0.07543220525762184,1.1264721318592865,0.7931494711441387,low_volatility,1
2024-10-02,0.07682071266919015,0.11534298605078822,0.34621606975787206,18.899999618530277,16.763499689102172,1.1274495164525238,0.020595569427868554,0.019879181661879297,-0.02161386023144063,0.039478702487060424,0.04310858864763745,0.8,0.04220942965930918,-0.07963695223257414,0.34665342272454186,0.015492202255424576,0.04220942965930918,1.1274495164525238,0.06109256271850105,1.1068539470246552,0.7785486786030145,low_volatility,1
2024-10-03,0.0757879194903437,0.11474788920469241,0.3128736352510559,20.489999771118164,16.95999970436096,1.2081368000171324,0.013436935655244842,0.014572206678342026,-0.0334366028073072,0.028531980167409543,0.0031054568760100487,0.8,0.046873538462552045,-0.06970830098600796,0.3161128502283718,0.014667656855392045,0.046873538462552045,1.2081368000171324,0.061968582974716746,1.1946998643618876,0.806840857615591,low_volatility,1
2024-10-04,0.08136816331083024,0.1213039500532485,0.3193239488730011,19.209999084472656,17.092499685287475,1.1238847119013164,0.022646310206846154,0.02664370456655263,-0.045326450516823935,0.02647899915433527,0.03436965764185107,0.8,0.06797276072367009,-0.2021955299845716,0.25044673526833466,0.01513476591321605,0.06797276072367009,1.1238847119013164,0.0718054496711592,1.1012384016944703,0.810421600733177,low_volatility,1
2024-10-05,0.08136816331083024,0.1213039500532485,0.31407774472973476,19.209999084472656,17.22499966621399,1.1152394459636563,0.022646310206846154,0.02664370456655263,-0.045326450516823935,0.02647899915433527,0.049120885053903995,0.8,0.06797276072367009,-0.2021955299845716,0.25044673526833466,0.014625540246678705,0.06797276072367009,1.1152394459636563,0.0718054496711592,1.0925931357568102,0.8130379026082971,low_volatility,1
2024-10-06,0.08145415256996938,0.1195217142905396,0.30703053288550136,19.209999084472656,17.3284996509552,1.1085783230756356,0.02113830230127367,0.031199399702611208,-0.05399400286065248,0.02656497209673514,0.07950242198543322,0.8,0.07513230516192615,-0.23878989198447476,0.25315255763804045,0.014452053218606372,0.07513230516192615,1.1085783230756356,0.08055897495738762,1.087440020774362,0.8191849284902329,low_volatility,1
2024-10-07,0.0890097310284332,0.12722440271272853,0.28520895549291897,22.63999938964844,17.579999589920043,1.2878270715449665,0.011493254226546679,0.019615035109888934,-0.056560148093481866,0.028777289695964603,0.03197094679663537,0.8,0.06805340232002854,-0.13613773899567544,0.29518609063873347,0.014296234866712018,0.06805340232002854,1.2878270715449665,0.08533743778944647,1.2763338173184198,0.9250183307288015,normal_volatility,1
2024-10-08,0.09325668972311613,0.13467550662891117,0.274846092000356,21.420000076293945,17.739499616622926,1.2074748746702066,0.024096911155079948,0.03934244156518263,-0.04310723502614566,0.029128278078883962,0.00782305869137856,0.8,0.06720414618122561,-0.143559341444874,0.13788332122952543,0.014299073880698617,0.06720414618122561,1.2074748746702066,0.07223551310502963,1.1833779635151267,0.9155152566974373,normal_volatility,1
