Date,state_0_filtered_probability,state_1_filtered_probability,state_2_filtered_probability,macro_stress_evidence,state_0_likelihood,state_1_likelihood,state_2_likelihood,posterior_state_0_probability,posterior_state_1_probability,posterior_state_2_probability,bayesian_most_likely_state,posterior_entropy,posterior_normalized_entropy,bayesian_confidence,calibrated_state_0_probability,calibrated_state_1_probability,calibrated_state_2_probability,calibrated_most_likely_state,calibrated_regime_entropy,calibrated_normalized_entropy,calibrated_regime_confidence,calibrated_max_probability
2025-06-11,3.982359788562132e-211,0.999999999998181,2.437828890959775e-12,0.7262441505823076,0.7262441505823076,1.3769474070093275,1.2737558494176924,2.1004182783116213e-211,0.9999999999977448,2.255132471967442e-12,1,9.036393671354769e-11,8.225279986909614e-11,0.9999999999177472,0.15056638178797355,0.6988672364240529,0.15056638178797355,1,0.8205503633208826,0.7468971281175706,0.2531028718824294,0.6988672364240529
2025-06-12,6.246688387095447e-218,0.999999999998181,1.9674069859796043e-12,0.7563875133550974,0.7563875133550974,1.3220736492123122,1.2436124866449028,3.5738682929156273e-218,0.9999999999981494,1.850647197706651e-12,1,7.947778478368909e-11,7.234379735551938e-11,0.9999999999276562,0.1505663817879568,0.6988672364240864,0.1505663817879568,1,0.8205503633208313,0.7468971281175238,0.25310287188247615,0.6988672364240864
2025-06-13,6.624675546871571e-205,0.9999999971241778,2.8766721829934884e-09,0.8729239769154966,0.8729239769154966,1.1455751319072829,1.1270760230845034,5.047978053421751e-205,0.9999999971697812,2.830218772710217e-09,1,5.856479639846396e-08,5.330797498129602e-08,0.999999946692025,0.150566381821039,0.698867236357922,0.150566381821039,1,0.8205503634223974,0.7468971282099733,0.25310287179002666,0.698867236357922
2025-06-14,4.0690723518358406e-202,0.999999995385224,4.614952385943407e-09,0.8781889076196899,0.8781889076196899,1.1387071634854466,1.1218110923803102,3.138132716220445e-202,0.999999995453524,4.546475989371481e-09,1,9.190697059337755e-08,8.365732983453145e-08,0.9999999163426702,0.15056638187416901,0.698867236251662,0.150566381874169,1,0.8205503635855125,0.746897128358447,0.253102871641553,0.698867236251662
2025-06-15,1.1941077698895571e-204,0.9999999937354004,6.2654784787368315e-09,0.8843240116515146,0.8843240116515146,1.130807245788176,1.1156759883484852,9.338268546064718e-205,0.9999999938183596,6.181640523490422e-09,1,1.2305267583722438e-07,1.1200737248843805e-07,0.9999998879926276,0.15056638194642166,0.6988672361071567,0.15056638194642166,1,0.8205503638073364,0.7468971285603598,0.25310287143964016,0.6988672361071567
2025-06-16,2.164767009574732e-212,0.999999999985448,1.4593792397913204e-11,0.8115456147583927,0.8115456147583927,1.2322166269085348,1.1884543852416072,1.4257291577069868e-212,0.9999999999859244,1.4075493053626244e-11,1,3.9340505608341235e-10,3.580927140004529e-10,0.9999999996419072,0.15056638191349597,0.6988672361730082,0.15056638191349594,1,0.8205503637062508,0.7468971284683478,0.25310287153165223,0.6988672361730082
2025-06-17,7.775279954574976e-212,0.9999983092871584,1.6907127918986135e-06,0.9032539182292064,0.9032539182292064,1.1071083997736322,1.0967460817707937,6.343599413456869e-212,0.9999983251119224,1.6748880774794402e-06,1,2.3950530821724717e-05,2.1800712652468933e-05,0.9999781992873475,0.15056640144276087,0.6988671971144783,0.15056640144276087,1,0.8205504236633061,0.7468971830436114,0.2531028169563886,0.6988671971144783
2025-06-18,6.348067239961616e-213,0.9999999957854016,4.213812303003914e-09,0.852654241103449,0.852654241103449,1.1728083340157505,1.147345758896551,4.6151671150981816e-213,0.9999999958776729,4.122327182421628e-09,1,8.373910251694544e-08,7.622261591344987e-08,0.999999923777384,0.15056640141868385,0.6988671971626323,0.15056640141868385,1,0.8205504235893868,0.7468971829763272,0.25310281702367277,0.6988671971626323
2025-06-19,3.2148560580763886e-216,0.999999999470674,5.29307852065173e-10,0.8216070780341275,0.8216070780341275,1.2171268076130943,1.1783929219658726,2.1701506167635403e-216,0.9999999994875368,5.124631406716594e-10,1,1.1502599285060746e-08,1.0470117077432106e-08,0.9999999895298828,0.15056640142451086,0.6988671971509782,0.1505664014245109,1,0.8205504236072767,0.7468971829926113,0.2531028170073887,0.6988671971509782
2025-06-20,7.821296446619879e-213,0.9999999873307388,1.2669507348096194e-08,0.8727084096839126,0.8727084096839126,1.1458580998001282,1.1272915903160874,5.956855553219217e-213,0.9999999875357783,1.2464221435774974e-08,1,2.393457129530785e-07,2.1786185665485923e-07,0.9999997821381432,0.15056638198781844,0.6988672360243632,0.15056638198781844,1,0.8205503639344291,0.7468971286760447,0.25310287132395526,0.6988672360243632
2025-06-21,2.694704817360961e-209,0.999999985238901,1.4761383609327096e-08,0.8744621231449848,0.8744621231449848,1.1435601080164808,1.1255378768550153,2.0605976720132674e-209,0.999999985471252,1.4528747771521068e-08,1,2.767586736526776e-07,2.519166010678825e-07,0.999999748083399,0.1505663821094879,0.6988672357810243,0.1505663821094879,1,0.8205503643079681,0.7468971290160545,0.25310287098394546,0.6988672357810243
2025-06-22,1.188517232883438e-217,0.999999820964165,1.790350556880484e-07,0.9033689749962572,0.9033689749962572,1.106967393920234,1.0966310250037428,9.699198026318829e-218,0.9999998226366936,1.7736330630648272e-07,1,2.93451515844968e-06,2.671110808351967e-06,0.9999973288891916,0.1505663841771871,0.6988672316456258,0.15056638417718712,1,0.8205503706560393,0.746897134794318,0.25310286520568204,0.6988672316456258
2025-06-23,4.615145542172656e-201,0.9999999967003532,3.2989270141126763e-09,0.8262844322612939,0.8262844322612939,1.2102370091413903,1.173715567738706,3.150971987879637e-201,0.999999996800625,3.1993749690674902e-09,1,6.58077733829619e-08,5.990081675014141e-08,0.9999999400991832,0.1505663840688647,0.6988672318622706,0.15056638406886466,1,0.8205503703234773,0.746897134491607,0.253102865508393,0.6988672318622706
2025-06-24,1.2234501640652132e-201,0.9999999999836292,1.6881452022335068e-11,0.7831686454116431,0.7831686454116431,1.2768641924810302,1.216831354588357,7.504069840490196e-202,0.9999999999839124,1.608775643700051e-11,1,4.4354711694897086e-10,4.0373398470419456e-10,0.999999999596266,0.150566383899186,0.698867232201628,0.150566383899186,1,0.8205503698025445,0.7468971340174334,0.2531028659825666,0.698867232201628
2025-06-25,1.4176406388092579e-211,1.0,8.014642980964698e-13,0.7560073459062142,0.7560073459062142,1.3227384699566849,1.2439926540937858,8.102484059674058e-212,0.9999999999992464,7.537511926921863e-13,1,5.6015772643274826e-11,5.098775356971923e-11,0.9999999999490122,0.15056638182550397,0.6988672363489921,0.150566381825504,1,0.8205503634361054,0.7468971282224509,0.2531028717775491,0.6988672363489921
2025-06-26,3.462881997903655e-216,0.999999999994543,5.215101750914059e-12,0.7216711950759604,0.7216711950759604,1.3856725983011469,1.2783288049240396,1.8035011971079295e-216,0.9999999999951888,4.8111038617498096e-12,1,1.5781999419262236e-10,1.4365394946014454e-10,0.999999999856346,0.1505663817881539,0.6988672364236922,0.15056638178815393,1,0.8205503633214364,0.7468971281180746,0.2531028718819254,0.6988672364236922
2025-06-27,1.5658741605501141e-217,0.999999999992724,7.187872812607909e-12,0.7471026993854896,0.7471026993854896,1.3385040648662154,1.2528973006145103,8.740121475555983e-218,0.9999999999932718,6.728157710138845e-12,1,2.0743916623481195e-10,1.8881926624569118e-10,0.9999999998111808,0.1505663817880445,0.6988672364239111,0.1505663817880445,1,0.8205503633211003,0.7468971281177688,0.25310287188223124,0.6988672364239111
2025-06-28,8.254049002138024e-217,0.999999999992724,7.285326691715699e-12,0.7505601442984908,0.7505601442984908,1.3323382644233628,1.2494398557015092,4.6498403412406306e-217,0.999999999993168,6.832031904734989e-12,1,2.101104346907517e-10,1.9125075957913843e-10,0.9999999998087492,0.15056638178811554,0.698867236423769,0.15056638178811554,1,0.8205503633213186,0.7468971281179674,0.2531028718820326,0.698867236423769
2025-06-29,3.1883141011953067e-229,0.9999999999727152,2.7895392024956144e-11,0.7785513284511716,0.7785513284511716,1.28443682960425,1.2214486715488284,1.9325716312353837e-229,0.9999999999734728,2.6527415553585838e-11,1,7.001763264198085e-10,6.373279578627866e-10,0.999999999362672,0.15056638178836945,0.6988672364232612,0.15056638178836945,1,0.8205503633220981,0.7468971281186769,0.2531028718813231,0.6988672364232612
2025-06-30,5.9991584840355195e-229,0.9999999999527064,4.796425479266918e-11,0.7927691096246594,0.7927691096246594,1.261401318315058,1.2072308903753406,3.7703682886946074e-229,0.9999999999540956,4.5904447045426025e-11,1,1.1662659455428464e-09,1.0615810123121374e-09,0.999999998938419,0.1505663817888275,0.698867236422345,0.15056638178882747,1,0.8205503633235043,0.7468971281199569,0.2531028718800431,0.698867236422345
2025-07-01,1.6871276191492888e-228,0.9999999999636202,3.635856129585269e-11,0.7970876787589793,0.7970876787589793,1.2545671281193855,1.2029123212410209,1.0719144536616142e-228,0.9999999999651384,3.4861555340610296e-11,1,9.019461582342827e-10,8.209867735302205e-10,0.9999999991790132,0.1505663817891552,0.6988672364216897,0.1505663817891552,1,0.8205503633245104,0.7468971281208727,0.2531028718791273,0.6988672364216897
2025-07-02,3.6342941215348773e-224,1.0,5.196436582036505e-13,0.767260518174226,0.767260518174226,1.3033382746965805,1.232739481825774,2.139467891813565e-224,0.9999999999995084,4.914957738786826e-13,1,5.5753537964858526e-11,5.074905727884284e-11,0.9999999999492508,0.1505663817888508,0.6988672364222984,0.15056638178885082,1,0.820550363323576,0.7468971281200222,0.2531028718799778,0.6988672364222984
2025-07-03,5.900811511709517e-237,1.0,7.625471408649385e-14,0.745829865189874,0.745829865189874,1.340788357604075,1.254170134810126,3.282398321352695e-237,0.9999999999999286,7.132847216592516e-14,1,5.5333429572340476e-11,5.0366658140537766e-11,0.9999999999496332,0.15056638178831494,0.6988672364233702,0.15056638178831494,1,0.8205503633219309,0.7468971281185247,0.2531028718814753,0.6988672364233702
