Date,regime_confidence,model_uncertainty,gross_exposure,max_asset_weight,min_asset_weight,BTC-USD_weight,BTC-USD_score,DIA_weight,DIA_score,ETH-USD_weight,ETH-USD_score,GLD_weight,GLD_score,QQQ_weight,QQQ_score,SPY_weight,SPY_score,TLT_weight,TLT_score,VIX_weight,VIX_score,CASH_weight,CASH_score
2025-03-05,0.6988672364241985,0.30113276357580154,1.0,0.2523304277814155,0.0,0.07157903703437257,0.009604502006912895,0.21581691683585746,0.04468508840544723,0.0,-0.07182428112550981,0.2523304277814155,0.07572382407361898,0.12095182682487833,0.02551036325378736,0.19844003539759836,0.04149980141608989,0.012427605755464777,0.004435226989320111,0.0,-0.1468756290162879,0.1284541503704131,0.0
2025-03-06,0.6988672364241985,0.30113276357580154,1.0,0.2591049539806463,0.0,0.07036520287440393,0.015099928434452035,0.2134887876559982,0.048910500422050515,0.0,-0.0684102068278452,0.2591049539806463,0.0813099505960822,0.11950778860705738,0.027057476024687964,0.19579387719425762,0.043688289968284166,0.014085343811232621,0.0073682384495647665,0.0,-0.1479255098406331,0.12765404587640383,0.0
2025-03-07,0.6988672364241985,0.30113276357580154,1.0000000000000002,0.26612415876523604,0.0,0.07061075452420185,0.016910714952496415,0.2118572163577199,0.04578830984977285,0.0,-0.06640911636298204,0.26612415876523604,0.07647064984519021,0.11819824024829498,0.02471148559271437,0.19359886884264244,0.04037069211192053,0.01267680943010936,-0.005614167157595556,0.0,-0.1470623171318829,0.12693395183179554,0.0
2025-03-10,0.6988672364241985,0.30113276357580154,1.0,0.27318628190449207,0.0,0.0677200143850658,0.009016715215398263,0.21091829640791487,0.043775771277548454,0.0,-0.07124395847239297,0.27318628190449207,0.07280798916766043,0.11790540642352415,0.02492259737329527,0.19257500520025672,0.039644461976067025,0.011409128487098425,-0.016520015371214548,0.0,-0.151091340845138,0.12628586719164805,0.0
2025-03-11,0.6988672364241985,0.30113276357580154,0.9999999999999999,0.2808676537140428,0.0,0.06731295636187995,0.010831522486295563,0.21206674558161984,0.037847324691190835,0.0,-0.07550155138062663,0.2808676537140428,0.06853039270828742,0.11317633930549385,0.01201684041384703,0.19060549838305957,0.029419789040761986,0.01026821563838858,-0.011417356714984138,0.0,-0.1435972371904556,0.12570259101551529,0.0
2025-03-12,0.6988672364241985,0.30113276357580154,1.0,0.2873976944433702,0.0,0.07090053561872584,0.023107703017323032,0.20817963983069587,0.03878479548733816,0.0,-0.0659867409035887,0.2873976944433702,0.07751958261689686,0.11167642223770079,0.021985428442968157,0.18742667133796184,0.03556493682820548,0.009241394074549724,-0.012854424741462466,0.0,-0.14832637794194015,0.12517764245699584,0.0
2025-03-13,0.6988672364241985,0.30113276357580154,1.0,0.29365792499903315,0.0,0.07384516075504884,0.019620499135101013,0.2034939219367244,0.03154288542345686,0.0,-0.06921794411676499,0.29365792499903315,0.0762527007548312,0.11100340033332531,0.020519808864126545,0.1849771485544453,0.031857484853025,0.008317254667094752,-0.018837521855466926,0.0,-0.1466538038416246,0.12470518875432832,0.0
2025-03-14,0.6988672364241985,0.30113276357580154,1.0,0.29929213249912984,0.0,0.07634878596786776,0.012809089242129201,0.2016585820752552,0.02398308657226336,0.0,-0.07323235111647401,0.29929213249912984,0.07845567136236081,0.10777167442558053,0.010192995590136554,0.18316331540985392,0.02161228521196338,0.007485529200385277,-0.020047178720979688,0.0,-0.14539806505707792,0.12427998042192756,0.0
2025-03-17,0.6988672364241985,0.30113276357580154,1.0,0.3043629192492168,0.0,0.0796004032595336,0.018028055291737045,0.20023924558363215,0.03104427113048555,0.0,-0.06861549525536925,0.3043629192492168,0.08068899486302644,0.10418133473901472,0.011901398713120244,0.18098182796548914,0.02671932865064247,0.00673697628034675,-0.02046220263426199,0.0,-0.1476870444616344,0.12389729292276687,0.0
2025-03-18,0.6988672364241985,0.30113276357580154,1.0,0.3089266273242951,0.0,0.08284205106138143,0.01846375079342405,0.19953933809552568,0.03185179157305545,0.0,-0.06764380415200139,0.3089266273242951,0.0768966787368086,0.10029600286920934,0.010768021696796512,0.17877982782375415,0.026201689580769186,0.006063278652312075,-0.01649144083819038,0.0,-0.14876397145011538,0.12355287417352225,0.0
2025-03-19,0.6988672364241985,0.30113276357580154,1.0,0.31303396459186555,0.0,0.08509964195582123,0.011213819587446605,0.20251567786817173,0.024392043919980164,0.0,-0.07061631177260769,0.31303396459186555,0.076298176084383,0.09295003671560624,0.0028547117595607054,0.1777008307822523,0.017869895731231784,0.005456950787080868,-0.01846638088214894,0.0,-0.14569764622542752,0.12324289729920208,0.0
2025-03-20,0.6988672364241985,0.30113276357580154,1.0,0.31673056813267897,0.0,0.08958787818505082,0.019205863117065777,0.20064245974655323,0.027155456636412847,0.0,-0.06398007259860122,0.31673056813267897,0.07912273986925923,0.08977402715856828,0.00904129491289606,0.175389892956462,0.022842102592782874,0.004911255708372781,-0.01886197867796182,0.0,-0.15058643801480137,0.12296391811231394,0.0
2025-03-21,0.6988672364241985,0.30113276357580154,1.0,0.32005751131941107,0.0,0.08959758720203709,0.009445541854098446,0.20258501328083434,0.02317736736147535,0.0,-0.07026266998489286,0.32005751131941107,0.07770616705780811,0.08579645600572385,0.005265778553323063,0.17483046521034357,0.01788272463291989,0.004420130137535503,-0.020098838753039975,0.0,-0.15207692427191952,0.12271283684411462,0.0
2025-03-24,0.6988672302802174,0.30113276971978264,1.0,0.32305176018746995,0.0,0.08672316944370052,0.005992893817020908,0.20527357988414632,0.022598461185094218,0.0,-0.07260790498539148,0.32305176018746995,0.07570602157139328,0.08352028261801007,0.0062077112666194464,0.17496622679439675,0.01735114709560332,0.003978117123781953,-0.01920697154201543,0.0,-0.1545482022256566,0.12248686394849445,0.0
2025-03-25,0.6988672299336478,0.3011327700663522,1.0,0.32574658416872293,0.0,0.08373133341382241,0.005352227098108904,0.20864578756140037,0.022518498858518865,0.0,-0.07306349769527497,0.32574658416872293,0.06798915702154822,0.0804407441502859,0.0049678122636355355,0.17557175693806557,0.01705609689256658,0.003580305411403758,-0.022919715743790346,0.0,-0.15401056070952562,0.1222834883562991,0.0
2025-03-26,0.6988671845280291,0.3011328154719709,1.0,0.3281719257518506,0.0,0.08008916884079578,0.004452651495100775,0.210343165126274,0.02123466322946753,0.0,-0.07714219239905558,0.3281719257518506,0.06414892281759896,0.07926695197598237,0.006466111696941428,0.17680606129528587,0.0176859995999179,0.0032222748702633824,-0.02243979090009811,0.0,-0.15442784807748253,0.12210045213954802,0.0
2025-03-27,0.6988670371135922,0.3011329628864078,1.0,0.3303547331766655,0.0,0.07860190008612643,0.004119153663155198,0.2185648044482699,0.01847842374412084,0.0,-0.08228416746432449,0.3303547331766655,0.06262527767978715,0.07134025677838413,-0.000712237832901079,0.17630253268626747,0.010849254726244931,0.0029000473832370443,-0.024840887693278087,0.0,-0.15159074878928191,0.12193572544104954,0.0
2025-03-28,0.6988670374600446,0.30113296253995536,1.0,0.33231925985899896,0.0,0.07590428379629582,0.002692190230141639,0.22777302004087527,0.01619968560836854,0.0,-0.08276451557287438,0.33231925985899896,0.0626472914318045,0.06420623110054571,-0.0037940673431476335,0.17539969115982812,0.008723047247545693,0.00261004264491334,-0.025833107790364362,0.0,-0.1495691564780385,0.12178747139854279,0.0
2025-03-31,0.6762731678164272,0.3237268321835728,1.0,0.334087333873099,0.0,0.06831385541666625,-0.005909838164889013,0.23999571803678774,0.013130717147636226,0.0,-0.09059018282697306,0.334087333873099,0.06462455116874323,0.05778560799049114,-0.012033275570717029,0.17491064875650242,0.0026422122947578515,0.0023490383804220063,-0.012830841626148299,0.0,-0.16456305621020018,0.12255779754603144,0.0
2025-04-01,0.6172490217037095,0.38275097829629046,1.0,0.3356786004857891,0.0,0.061482469874999626,-0.02699399778924702,0.25099614623310895,0.0140610033957005,0.0,-0.10717696867983294,0.3356786004857891,0.058402594251931034,0.05200704719144203,-0.016396363500435846,0.17210954474900056,0.0033873178529104757,0.0021141345423798057,-0.007645563146583734,0.0,-0.2153138819191791,0.12561205692327992,0.0
2025-04-02,0.5022176424613333,0.49778235753866673,1.0,0.33711074043721023,0.0,0.05533422288749967,-0.06253115112097965,0.2608965316097981,0.00802696544526577,0.0,-0.1417378985059103,0.33711074043721023,0.041338513244730375,0.046806342472297834,-0.021794193379088875,0.16498729597255385,0.0001526387005635517,0.0019027210881418254,-0.007033474954958152,0.0,-0.325546489640227,0.13296214553249863,0.0
2025-04-03,0.5246335968549766,0.47536640314502343,1.0,0.3383996663934891,0.0,0.049800800598749695,-0.054777675656049754,0.26980687844881823,0.01001673402613126,0.0,-0.13754002745559005,0.3383996663934891,0.04767737586953173,0.042125708225068045,-0.019445171380959924,0.15947391024949753,0.0012979252154347413,0.0017124489793276425,-0.00600668901336171,0.0,-0.30387837588971767,0.13868058710504969,0.0
2025-04-04,0.5836577429998041,0.4163422570001959,1.0000000000000002,0.33955969975414024,0.002224384953332028,0.04704510549220676,-0.028110913056262704,0.2778261906039365,0.0022884303336215446,0.002224384953332028,-0.11218793066521475,0.33955969975414024,0.05852286230299775,0.040137522355893275,-0.022861338533166596,0.14575090417787984,-0.007952569998191373,0.0037655890347269064,-0.0004499216305500972,0.002224384953332028,-0.2564462713693497,0.14146621867455259,0.0
2025-04-07,0.6988672364241985,0.30113276357580154,0.9999999999999999,0.34060372977872616,0.002001946457998825,0.06937371534728325,0.013233362898801455,0.2500435715435428,-0.01555130701596629,0.002001946457998825,-0.0747949316575175,0.34060372977872616,0.07153244433336874,0.03612377012030394,-0.03225379361366044,0.13117581376009183,-0.02490373355971459,0.029310599183924972,0.012689231766444741,0.002001946457998825,-0.1511253687660269,0.13936490735012938,0.0
2025-04-08,0.6988672364241985,0.30113276357580154,1.0,0.3415433568008535,0.0018017518121989427,0.09743634381255492,0.013994977807979966,0.2250392143891885,-0.019075240841580583,0.0018017518121989427,-0.07591646763633181,0.3415433568008535,0.05946867053145287,0.03251139310827355,-0.03264940253599707,0.11805823238408264,-0.026429647514770026,0.04433422872250042,0.00034108759993523724,0.0018017518121989427,-0.1524592577629938,0.1374737271581485,0.0
2025-04-09,0.5161002848787659,0.4838997151212341,1.0,0.34238902112076813,0.0033955785301708224,0.08946671133049121,-0.051596090490985534,0.20430929484946142,-0.01615568654933674,0.0033955785301708224,-0.1350922571248148,0.34238902112076813,0.04239449871052223,0.03103425569663797,-0.04126035129835811,0.10802641104486616,-0.026558465286125155,0.07490080585025037,0.0038604555664453616,0.0033955785301708224,-0.3413223638665642,0.14308234304718304,0.0
2025-04-10,0.5161002848787659,0.4838997151212341,1.0000000000000002,0.34315011900869136,0.004830022576345515,0.08229404209663388,-0.04749328562403018,0.1856523672637071,-0.007885886055331408,0.004830022576345515,-0.13224836814132057,0.34315011900869136,0.048695976628273026,0.029704832026165952,-0.03573950781146135,0.09899777183957133,-0.020322913489488476,0.10241072526522534,0.009967129441110865,0.004830022576345515,-0.3654789512549373,0.1481300973473141,0.0
2025-04-11,0.6988672364241985,0.30113276357580154,1.0,0.3438351071078222,0.007339468561538954,0.10906463788697049,0.009369019967380494,0.1700795787801644,-0.009819973473904491,0.007339468561538954,-0.08320835325669623,0.3438351071078222,0.08267634641246124,0.029726797066377347,-0.028844745474165802,0.09209044289844219,-0.022360944211977568,0.09516210098153079,-0.008944059711028187,0.007339468561538954,-0.16665954160661145,0.14536239815561477,0.0
2025-04-14,0.6988672364241985,0.30113276357580154,0.9999999999999999,0.3444515963970399,0.009597969948213048,0.1331581740982734,0.01868689081282205,0.15606406914497592,-0.006051147705587439,0.009597969948213048,-0.07741539443472546,0.3444515963970399,0.09301597998285169,0.029746565602567596,-0.02527008211350832,0.08587384685142595,-0.01797961873585852,0.08863833912620568,-0.0014887421800047033,0.009597969948213048,-0.16849698752903428,0.14287146888308533,0.0
2025-04-15,0.6988672364241985,0.30113276357580154,1.0,0.34500643675733594,0.008638172953391744,0.15484235668844606,0.019745925597113634,0.14045766223047834,-0.00533659856719125,0.008638172953391744,-0.07720785781557227,0.34500643675733594,0.08580662270957726,0.026771909042310835,-0.025096933422928656,0.07728646216628335,-0.016942900831483393,0.09772919467055306,7.749223143647954e-05,0.008638172953391744,-0.176829733418454,0.14062963253780886,0.0
2025-04-16,0.6988672364241985,0.30113276357580154,1.0,0.34550579308160234,0.007774355658052569,0.17435812101960146,0.01371512220039961,0.12641189600743052,-0.011083795177770231,0.007774355658052569,-0.08149958193753667,0.34550579308160234,0.08194179972770782,0.024094718138079754,-0.026423223543421116,0.06955781594965502,-0.020548519431907507,0.1059109646604657,0.0006667366242180568,0.007774355658052569,-0.17710539005382273,0.13861197982706006,0.0
2025-04-17,0.6988672364241985,0.30113276357580154,1.0,0.34595521377344207,0.0069969200922473124,0.19192230891764134,0.008773997699181718,0.11377070640668747,-0.01855024660843225,0.0069969200922473124,-0.08741076501227919,0.34595521377344207,0.0888949124643961,0.021685246324271778,-0.03508084092794311,0.06260203435468951,-0.02879197584693015,0.11327455765138708,0.0014664622081150304,0.0069969200922473124,-0.17368777130831126,0.1367960923873861,0.0
2025-04-21,0.6988672364241985,0.30113276357580154,1.0,0.3463596923960979,0.009289676325850572,0.2077300780258772,0.007244390497200305,0.10538608400884672,-0.022440475884995252,0.009289676325850572,-0.08707571198670117,0.3463596923960979,0.08335441995910312,0.022509169934672592,-0.033932978645054436,0.05933427916204855,-0.028427949355364034,0.10493955012907637,-0.009831252977888966,0.009289676325850572,-0.17883862228046657,0.13516179369167955,0.0
2025-04-22,0.6988672364241985,0.30113276357580154,1.0,0.3467237231564881,0.011353156936093506,0.22195707022328948,0.010160572190407662,0.09783992385079004,-0.03010675603935104,0.011353156936093506,-0.08709510444721943,0.3467237231564881,0.09092657572552484,0.023250701184033322,-0.0378001850287358,0.05639329948867169,-0.03382839782457294,0.09743804335899672,-0.016030505070674342,0.011353156936093506,-0.17366881727432426,0.13369092486554365,0.0
2025-04-23,0.6988672364241985,0.30113276357580154,1.0,0.34705135084083927,0.013210289485312146,0.23476136320096053,0.018022389091863926,0.09104837970853903,-0.021075733897142696,0.013210289485312146,-0.07815348619429614,0.34705135084083927,0.08659515382921043,0.023918079308457983,-0.030943846457941293,0.053746417782632505,-0.025501648149800583,0.09068668726592505,-0.0033457370331712796,0.013210289485312146,-0.17627828331102122,0.13236714292202134,0.0
2025-04-24,0.6988672364241985,0.30113276357580154,1.0,0.34734621575675534,0.014881708779608923,0.2462852268808645,0.016533804441365686,0.08493598998051312,-0.018554327626465014,0.014881708779608923,-0.07756186381076025,0.34734621575675534,0.07292757394608475,0.024518719620440173,-0.028022950920543997,0.05136422424719724,-0.022936922396842262,0.08461046678216054,-6.965427483785272e-05,0.014881708779608923,-0.1768109939598543,0.13117573917285127,0.0
2025-04-25,0.6988672364241985,0.30113276357580154,0.9999999999999999,0.34761159418107973,0.013393537901648028,0.2544037093063017,0.020615948757594857,0.07644239098246179,-0.011949982791156336,0.013393537901648028,-0.07588905255470627,0.34761159418107973,0.07828401888145822,0.022066847658396154,-0.022569368077869766,0.04622780182247751,-0.017035016261723435,0.09635710444738875,0.012721791916234019,0.013393537901648028,-0.1798359690146358,0.13010347579859818,0.0
2025-04-28,0.6988672364241985,0.30113276357580154,1.0,0.3478504347629718,0.012054184111483228,0.2603313784190745,0.021549830242546877,0.06879815188421563,-0.012103071157247278,0.012054184111483228,-0.07363829160251538,0.3478504347629718,0.07076645305943877,0.019860162892556543,-0.020821858603819347,0.041605021640229764,-0.015434436225565814,0.10830804341621492,0.014830019016936792,0.012054184111483228,-0.18177540268589634,0.12913843876177045,0.0
2025-04-29,0.5161002848787659,0.4838997151212341,1.0000000000000002,0.34806539128667463,0.012622767599526682,0.23607224247635886,-0.04040195430582569,0.06369233859498587,-0.01289646709136873,0.012622767599526682,-0.13164164003767126,0.34806539128667463,0.05049130546123312,0.019648148502492666,-0.03788043564081675,0.03921852137539857,-0.025038846901779637,0.13247723907459344,0.021392344572999558,0.012622767599526682,-0.3809872607747009,0.1355805834904428,0.0
2025-04-30,0.3333548594831922,0.6666451405168078,0.9999999999999999,0.3482588521580071,0.012193824172907344,0.21329835156205623,-0.11120154812975128,0.0581564380688206,-0.0261281071707907,0.012193824172907344,-0.2071307186853209,0.3482588521580071,0.0162595086264909,0.018516666985576732,-0.06693975816864833,0.03613000257119204,-0.045835867416341436,0.15422951516713407,0.014500106578227069,0.012193824172907344,-0.609334731107026,0.1470225251413985,0.0
2025-05-01,0.5160571236178932,0.48394287638210676,1.0000000000000002,0.34843296694220643,0.012748155913069232,0.19374223056330325,-0.04130330083191817,0.05411450841939117,-0.01090992490703993,0.012748155913069232,-0.1301429568367333,0.34843296694220643,0.042535609692044445,0.018438714444471687,-0.03983810975449838,0.03429071647152546,-0.025605756154582972,0.1738065636504207,0.01892620208151581,0.012748155913069232,-0.3825200055157939,0.15167798768254295,0.0
2025-05-02,0.6988240749419454,0.30117592505805457,0.9999999999999998,0.3485896702479857,0.011473340321762308,0.20470238623103731,0.023885501349191034,0.048703057577452046,-0.0035674164352853047,0.011473340321762308,-0.06654027361734205,0.3485896702479857,0.06247530689879924,0.016594843000024517,-0.016417820896308465,0.03086164482437291,-0.010641578525792564,0.17904449155899196,0.01781003099152299,0.011473340321762308,-0.1844059630978333,0.1485572259166108,0.0
2025-05-05,0.6988672362395191,0.3011327637604809,1.0,0.34873070322318717,0.01032600628958608,0.21861265830010945,0.019496062497554673,0.04383275181970685,-0.0003952074756085333,0.01032600628958608,-0.06915276883055349,0.34873070322318717,0.05808025727052128,0.014935358700022067,-0.016543796741310818,0.027775480341935624,-0.0089991906080801,0.1797142211604977,0.010532808925887444,0.01032600628958608,-0.18663518792261408,0.145746813875369,0.0
2025-05-06,0.6988672362813989,0.3011327637186011,1.0,0.3488576329008684,0.009293405660627472,0.23175139247009852,0.0208587341023794,0.03944947663773617,-0.00022607759646433093,0.009293405660627472,-0.06919335388953678,0.3488576329008684,0.06364866106642102,0.013441822830019861,-0.016073327549609273,0.02499793230774206,-0.009482263779533484,0.17969748849570388,0.007434762920839333,0.009293405660627472,-0.1868622614515803,0.14321744303657616,0.0
2025-05-07,0.698867236343522,0.301132763656478,1.0,0.3489718696107815,0.008364065094564724,0.24357625322308868,0.028285958474970598,0.03717227142941319,0.0010081627078092834,0.008364065094564724,-0.0638391631935359,0.3489718696107815,0.07727294863069202,0.012097640547017875,-0.01173800921081267,0.022498139076967856,-0.0055485262964858825,0.17801468664442371,0.00984558049360549,0.008364065094564724,-0.18845924162839867,0.14094100927917766,0.0
2025-05-08,0.698867236422327,0.30113276357767305,1.0,0.34907468264970337,0.007527658585108252,0.2514796714503283,0.030179921807321222,0.03498976806127434,0.0014357205602551978,0.007527658585108252,-0.06376235861870819,0.34907468264970337,0.07351583447592892,0.010887876492316088,-0.012152533493584267,0.02024832516927107,-0.005259686717487267,0.1793721401125235,0.017923002738104887,0.007527658585108252,-0.18817510500068393,0.13889221889436681,0.0
2025-05-09,0.6988672364230517,0.3011327635769483,1.0,0.349167214384733,0.006774892726597427,0.26036036470077834,0.039552496032899766,0.03905494254193854,0.00879203178397215,0.006774892726597427,-0.051857430681092324,0.349167214384733,0.069899305244491,0.00979908884308448,-0.006892622603944659,0.018305313206578425,9.510239630819428e-05,0.17271498332168428,0.013111136708763814,0.006774892726597427,-0.18946289055417168,0.13704830754800806,0.0
2025-05-12,0.698867236424039,0.30113276357596097,1.0,0.3492504929462597,0.006097403453937685,0.2693243282307005,0.03676694796557471,0.04071152576979979,0.005514084089815421,0.006097403453937685,-0.04834124036498396,0.3492504929462597,0.07179714163686388,0.008819179958776032,-0.009112269420831307,0.016474781885920584,-0.0025468072833925576,0.1678360969644223,0.01228568007953017,0.006097403453937685,-0.18783034145321637,0.1353887873362457,0.0
2025-05-13,0.6988672364241347,0.30113276357586527,1.0000000000000002,0.34932544365163376,0.005487663108543917,0.27320598199239415,0.027246433745743766,0.03869477953658106,0.0018165473176739895,0.005487663108543917,-0.05629788309539331,0.34932544365163376,0.07039495527442025,0.00793726196289843,-0.008654219925887108,0.014827303697328528,-0.0029516588918199055,0.1711386837964207,0.017760618067022376,0.005487663108543917,-0.1855129559843245,0.13389521914565577,0.0
2025-05-14,0.6988672364241348,0.30113276357586516,1.0,0.3493928992864703,0.004938896797689525,0.2808853837931547,0.028709012703183955,0.035487439349128104,0.00046559691648810284,0.004938896797689525,-0.05554612507216367,0.3493928992864703,0.06806660530948416,0.007143535766608586,-0.008321797790486567,0.013344573327595673,-0.0026973969564886777,0.17131736710753884,0.012159642836222805,0.004938896797689525,-0.1833620311831336,0.13255100777412476,0.0
2025-05-15,0.6988672364241647,0.3011327635758353,1.0,0.34945360935782327,0.0044450071179205726,0.2877968454138392,0.026358681428711915,0.0319386954142153,-0.00288999316057419,0.0044450071179205726,-0.0598853549337903,0.34945360935782327,0.061420603051686534,0.006429182189947727,-0.008084444049547727,0.012010115994836106,-0.004214362029960828,0.17214031985375156,0.0029494594722357555,0.0044450071179205726,-0.18223751439889702,0.1313412175397457,0.0
2025-05-16,0.6988672364241649,0.30113276357583507,1.0,0.3495082484220409,0.004000506406128515,0.2940171608724553,0.01798972135815627,0.02874482587279377,-0.0053394910518746105,0.004000506406128515,-0.0667791883490352,0.3495082484220409,0.07186835947611026,0.005786263970952954,-0.00951207175362831,0.010809104395352495,-0.005420053181621438,0.172880977325343,0.004763932858880562,0.004000506406128515,-0.18405317594598578,0.13025240632880455,0.0
2025-05-19,0.6988672364241901,0.30113276357580987,1.0,0.3495574235798368,0.0036004557655156632,0.29494132887791297,0.019355576654302174,0.026356243555544973,0.00031012714729678967,0.0036004557655156632,-0.0634167648144151,0.3495574235798368,0.07171056221435818,0.005207637573857658,-0.007583319859287358,0.009728193955817244,-0.0023557795540280688,0.1777357846870425,0.014132768416255471,0.0036004557655156632,-0.18449089777899663,0.12927247623895646,0.0
2025-05-20,0.6988672364241953,0.30113276357580465,1.0,0.3496016812218532,0.003240410188964097,0.28689020275554916,0.01554809098773427,0.02775252808766571,0.0029234932827098443,0.003240410188964097,-0.06046407181650119,0.3496016812218532,0.08080527912686403,0.004686873816471892,-0.0058311769826959875,0.008755374560235521,-0.0006397157557300991,0.18744198002220336,0.01992528511037542,0.003240410188964097,-0.18116124902722203,0.128390539158093,0.0
2025-05-21,0.6988672364241881,0.30113276357581187,1.0000000000000002,0.3496415130996679,0.0029163691700676876,0.2854446541250923,0.023573371148053406,0.030569117436675,0.004838537918507194,0.0029163691700676876,-0.05645959016216548,0.3496415130996679,0.08771067820241199,0.004218186434824704,-0.004241980767564827,0.009188670425110552,0.0011325140219430561,0.18750832435317819,0.016276482736603315,0.0029163691700676876,-0.18174519924003457,0.1275967957853162,0.0
2025-05-22,0.6988672364241676,0.3011327635758324,1.0,0.34967736178970105,0.0026247322530609184,0.291900188712583,0.021945435702242208,0.028956075956580105,0.000830491428463212,0.0026247322530609184,-0.05673872549510212,0.34967736178970105,0.09033057244747571,0.0037963677913422323,-0.002094452511640192,0.008274506196206883,2.7049842975038207e-06,0.18526360829764707,0.009494058099590301,0.0026247322530609184,-0.18143065519615437,0.12688242674981787,0.0
2025-05-23,0.6988672363419346,0.3011327636580654,1.0,0.34970962561073093,0.0023622590277548264,0.2977101698413247,0.023130300802124602,0.0274193430234103,0.0008636667235617755,0.0023622590277548264,-0.05674967233373317,0.34970962561073093,0.08223562065983529,0.003416731012208009,-0.0032128808759434024,0.007447055576586195,-0.0010304185508434073,0.18333306225907156,0.010547884496793187,0.0023622590277548264,-0.18122218985634375,0.12623949462115872,0.0
