simulation_id,expected_return,volatility,variance,sharpe_ratio
35,0.0010736315087839662,0.011118446418251562,0.000123619850755531,0.09656308699941558
36,0.0012056346653110234,0.01004345448531321,0.00010087097799855803,0.12004183093317669
37,0.0012162932112797981,0.008118068087109255,6.590302946694171e-05,0.14982545086202959
38,0.0014132417482753987,0.011061281576325232,0.00012235195011075202,0.12776473851820203
39,0.0010095982195048926,0.006872513868171421,4.7231446868208516e-05,0.14690377333112864
40,0.001522621451394518,0.011938449975351203,0.00014252658781396314,0.12753929149413937
41,0.001564546178432037,0.016811228971724185,0.0002826174195397386,0.09306554452762145
42,0.0009410484664648446,0.008045040727380931,6.47226803052179e-05,0.1169724925396622
43,0.0013747586973498066,0.012269797480540455,0.00015054793021347692,0.1120441229392852
44,0.0008581936306994392,0.011196531833768633,0.00012536232510459438,0.07664816600718585
45,0.0015955220468330837,0.021008895372236762,0.0004413736847615912,0.07594507081707708
46,0.0014093276290195757,0.01172754467193193,0.00013753530403215898,0.1201724374917611
47,0.0010628254694609964,0.007244030938472285,5.2475984237543654e-05,0.1467174116853149
48,0.0009783529511720153,0.013777228859025213,0.00018981203503395719,0.07101231758454198
49,0.0010931235122778292,0.01277766878140525,0.00016326881948729833,0.08554952636341624
50,0.0010363113209459509,0.007692976091214525,5.9181881139998315e-05,0.13470876662796746
51,0.0008600923759543139,0.012854838289325396,0.00016524686744470626,0.06690806656576388
52,0.0011491497480407295,0.013204305797315257,0.0001743536915890133,0.0870284107078449
53,0.0008319069148293896,0.011575645635684036,0.00013399557188293086,0.07186699913004291
54,0.0011979084716505046,0.009126357261646843,8.329039686721406e-05,0.13125811726488812
55,0.0015370422391336876,0.0178534621398899,0.00031874611038048195,0.08609211071165195
56,0.0011527524083083736,0.008709533257838282,7.585596956939112e-05,0.13235524501510296
57,0.0009745686117628512,0.006858355177329804,4.703703573840653e-05,0.1420994664995295
58,0.0012161064094847467,0.010607442642853192,0.00011251783942142033,0.11464652229857715
59,0.0007281999281036395,0.007680431556385115,5.898902889231628e-05,0.09481237125253095
60,0.0009585251917227724,0.014612205017235421,0.00021351653546572,0.06559757343892798
61,0.001493583780388422,0.013155098288380587,0.00017305661097695386,0.1135364972307086
62,0.0013893593219641634,0.014735825922791615,0.00021714456562681736,0.09428445539759454
63,0.00132603855707315,0.01381980914883432,0.00019098712491020479,0.09595201661558397
64,0.0016584027086605185,0.023207736857137045,0.0005385990500301173,0.07145904483790767
65,0.0011159398801415974,0.0077122120723914864,5.947821504954099e-05,0.14469776889778327
66,0.0010465762705054804,0.007232928933267757,5.231526095370185e-05,0.14469605330860744
67,0.0012891795146390737,0.011567517995318256,0.0001338074725720117,0.11144823938556618
68,0.0009783390966197326,0.006661597372987369,4.4376879559792224e-05,0.14686253789322004
69,0.0010112527355922744,0.010619500496779274,0.00011277379080109527,0.09522601707104503
70,0.0012855919164601502,0.012885973365846981,0.0001660483095853178,0.09976676809432855
71,0.0011323007573476862,0.008705970273785894,7.579391840804362e-05,0.1300602599984863
72,0.0012692012437711608,0.010463067035042522,0.00010947577177979351,0.12130298310432289
73,0.0012780846404584077,0.011379868757771496,0.00012950141294410376,0.1123110176104257
74,0.0015140083795289684,0.017046449939914145,0.0002905814555539989,0.08881663835376821
75,0.001420827749911699,0.010395390672114509,0.00010806414722588535,0.13667862947402734
76,0.0016033544425174248,0.02219441692460139,0.0004925921426230327,0.07224134105276662
77,0.0016238847057122971,0.01347576660268291,0.0001815962855299841,0.12050406879182632
78,0.000975222511203221,0.010441118921772605,0.00010901696433859794,0.09340210742831535
79,0.0012996415531762303,0.009845416227832826,9.693222069927396e-05,0.13200473429474371
80,0.0013150911511014692,0.011984784784723512,0.0001436350663361402,0.10973005979863394
81,0.0008703349478827076,0.011509820096157242,0.00013247595864590512,0.07561672907235834
82,0.0013486484849415978,0.009642311312711177,9.297416745123793e-05,0.1398677600425236
83,0.0009297938421496058,0.01226549320460264,0.0001504423235521535,0.07580566281677933
84,0.001139268918279319,0.01039584707247262,0.00010807363635423753,0.10958884931041482
85,0.0013505475310058883,0.012584233073264232,0.00015836292204223732,0.10732060691685591
86,0.0010157397506441784,0.007210663969221286,5.199367487702607e-05,0.14086632728689935
87,0.001005909259765811,0.014308377109148626,0.0002047296554976084,0.07030212106463445
88,0.0015590807786140144,0.01649297152123418,0.00027201810960024165,0.09453001095689441
89,0.001381735834584181,0.012907208514810484,0.00016659603164479624,0.10705148467995204
90,0.0011875712780364859,0.012702672131722402,0.00016135787928603693,0.0934898788004425
91,0.0015245596342188454,0.01542416775435886,0.00023790495091460361,0.09884226225353429
92,0.0012103632264601216,0.010027032046100975,0.00010054137165353592,0.1207100187667968
93,0.001464367321120224,0.01424700165895173,0.00020297705627017338,0.10278424584867843
94,0.0010566606480346646,0.007492494055309287,5.613746716884501e-05,0.14102922741538912
95,0.0013610812180343968,0.01003833175831635,0.00010076810449002263,0.1355883876727621
96,0.001099745677321259,0.007816567982896757,6.109873503124669e-05,0.14069418697919417
97,0.0012416233702225161,0.010030414948565266,0.00010060922404040153,0.12378584301740338
98,0.0014238767266070954,0.009897056061032332,9.79517186752168e-05,0.14386871387071593
99,0.0013130924343550934,0.010849362341902686,0.00011770866322589614,0.12102945712151525
100,0.0011469713308236127,0.012582316558446865,0.00015831468997696613,0.09115740535502728
101,0.001445275749790855,0.012511898840746301,0.00015654761260106863,0.11551210317367369
102,0.0014761313720527648,0.016613839932027107,0.0002760196772870184,0.08884950006092043
103,0.0010025131123992859,0.007815311532285082,6.10790943466682e-05,0.12827551509084445
104,0.0011849359309174321,0.009851913377019276,9.706019718829134e-05,0.12027470051466671
105,0.0010776850878974663,0.010832541495776084,0.00011734395525771079,0.09948589519067952
106,0.0014247802186844608,0.01161320487861663,0.0001348665275527251,0.12268622086465604
107,0.0012965041051413654,0.009965379775423283,9.930879406841538e-05,0.1301008224833354
108,0.0014010621494372458,0.00997106530557928,9.942214332812682e-05,0.14051278439158207
109,0.0009624458949257162,0.010480504073635094,0.00010984096563748179,0.0918320233610575
110,0.0010927957368977842,0.007037886198279854,4.953184213993805e-05,0.1552732888981463
111,0.0014385964822068707,0.01672779962566638,0.00027981928031644437,0.08600034161095241
112,0.001606471721576477,0.015189224327609128,0.00023071253567443298,0.10576390781564977
113,0.0011654933501066241,0.010065297496793064,0.00010131021369894872,0.11579323417692976
114,0.001595770934161129,0.018771209217346256,0.00035235829548138506,0.0850116215574698
115,0.0008015625011847147,0.011766013775786567,0.00013843908017199927,0.06812523905371083
116,0.0012721258660116155,0.009958479708619287,9.91713181069821e-05,0.12774297917287133
117,0.0008934029767194136,0.010093936841810886,0.00010188756096646712,0.08850887326922625
118,0.0016490067266073528,0.019936623498610043,0.00039746895652533013,0.08271243757611813
119,0.0012540045765488486,0.010936469253941563,0.00011960635974240911,0.11466265276582738
120,0.0009537773159884014,0.009573163572543567,9.164546078667513e-05,0.09963031643206165
121,0.0015844529545868049,0.016149642726683552,0.0002608109601995229,0.09811071250318514
122,0.0016253805358438698,0.015287078118300823,0.0002336947573950318,0.10632381958577528
123,0.0011360502643523067,0.008020800436434985,6.433323964111565e-05,0.14163801647423213
124,0.0013091858622697218,0.014615957160639804,0.00021362620372165794,0.08957236586566548
125,0.0016028926126695799,0.01348225587700967,0.00018177122353316177,0.11888905145339056
126,0.0015970236775261848,0.016412392025782447,0.00026936661200796725,0.09730596704108693
127,0.0010488775920490688,0.007218081527972235,5.210070094445399e-05,0.14531251662707784
128,0.0009429520606149516,0.012775723477905445,0.00016321911038390442,0.07380811444813352
129,0.0013553683875250353,0.010897625860845028,0.00011875824940295835,0.1243728133845051
130,0.000904869763404899,0.009597539038620897,9.211275559785212e-05,0.09428143608102717
131,0.001471861472797734,0.011297996943287788,0.0001276447349305402,0.13027632067754952
132,0.0008115191675792949,0.012376651745436418,0.00015318150842781432,0.06556855474894673
133,0.001612725096678638,0.01572941883979341,0.00024741461703764786,0.10252922330471934
134,0.0015290228191227628,0.01868447001333078,0.00034910941967905714,0.08183388760996985
135,0.0016421222648433033,0.014816701205015945,0.00021953463459872095,0.11082914085406477
136,0.0010148739255730435,0.012929755871858337,0.00016717858690585514,0.07849134474239537
137,0.0014164272343656853,0.01209525426557371,0.00014629517574887905,0.11710603210692408
138,0.0013220075470762945,0.008795330299340829,7.735783507450285e-05,0.1503078909015359
139,0.0013559385668276678,0.010036299914934422,0.00010072731598251268,0.1351034323725197
