path_id,day,regime,simulated_return,cumulative_return
922,10,normal,0.0006307288492961151,0.017640408817156228
922,11,normal,-0.007446291093853757,0.01006276210423529
922,12,bull,-0.00262788891864983,0.007408429364560654
922,13,bull,0.004807789607862988,0.01225183714213296
922,14,normal,0.003503106933806918,0.015797863571584303
922,15,bull,-0.004747506363189383,0.010975356750563936
922,16,normal,0.002875015399262966,0.013881926469497152
922,17,normal,-0.002402537327040133,0.011446037295942846
922,18,normal,0.0020071685267497134,0.013476179948509026
922,19,normal,0.0036220519431180505,0.017147043315395294
922,20,normal,-0.0008102718607440563,0.016322877687957815
922,21,normal,-0.006873797682066277,0.00933687984707543
922,22,normal,0.0029959980099800608,0.012360851130496675
922,23,crisis,-0.001206882319146884,0.011139050718670829
922,24,high_volatility,0.002345464591672581,0.013510641559388858
922,25,high_volatility,0.0018887365061486772,0.015424896107472108
922,26,high_volatility,0.00782666011892214,0.023372281645597015
922,27,high_volatility,0.00595544759489456,0.029466921639005106
922,28,high_volatility,-0.0018643370210713053,0.02754764834502521
922,29,high_volatility,0.003259552082241585,0.03089699342179064
922,30,high_volatility,-0.0016138336370931387,0.029233297177428508
922,31,crisis,-0.004538293461213988,0.024562334434784505
922,32,high_volatility,0.008667534501061263,0.033442763816985854
922,33,high_volatility,-0.001308558755761563,0.0320904432398148
922,34,high_volatility,-0.011012523081448579,0.02072452341149389
922,35,high_volatility,-8.158095957561638e-05,0.020641251725411536
922,36,high_volatility,-0.0025453282182867415,0.01804338474664724
922,37,crisis,0.0003897337880104249,0.018440150651343412
922,38,normal,0.0007582050408714287,0.019212337107393118
922,39,bull,-0.002815087510783492,0.016343165186365693
922,40,bull,-0.0010326250334914335,0.01529366379137631
922,41,bull,-0.001228499728127049,0.014046375801439526
922,42,bull,0.0015319928115727051,0.01559988755976871
922,43,normal,-0.002334733078905993,0.013228732907349716
922,44,crisis,-0.002657265376315582,0.010536315277106967
922,45,normal,1.4266172401539092e-05,0.010550731762398735
922,46,normal,0.0011910010089620313,0.01175429870353506
922,47,bull,0.005198503454057744,0.017013906920003263
922,48,bull,0.0026876483699172504,0.01974728268911985
922,49,normal,0.011113973681545713,0.031080727150754495
922,50,crisis,-0.013213002920856694,0.01745705449127244
922,51,normal,-0.005692105101502344,0.011665582000843111
922,52,normal,0.00048306625922415726,0.012154283509125952
922,53,normal,-0.004156143681569643,0.007947624878945847
922,54,normal,0.006635126473531438,0.014635484848713132
922,55,normal,0.008610598683993751,0.023372103819284895
