Date,regime,portfolio_return,cumulative_return,running_max,drawdown,rolling_volatility,rolling_sharpe,SPY,benchmark_return,excess_return,portfolio_cumulative_return,benchmark_cumulative_return,rolling_portfolio_volatility,rolling_benchmark_volatility,rolling_alpha,rolling_beta
2024-10-15,normal,0.0002298517802852,0.0252053118739996,1.0252053118739992,0.0,0.0027753727277857,,-0.0077696278185275,-0.0077696278185275,0.007999479598812701,0.025205311873999214,0.04018738769105745,,,,
2024-10-16,bull,0.0002471185398188,0.0254586591136845,1.0254586591136838,0.0,0.0025938481290591,,0.0043464973089029,0.0043464973089029,-0.0040993787690841,0.025458659113683835,0.04470855937241147,,,,
2024-10-17,bull,-0.0032136892984414,0.0221631535948967,1.0254586591136838,-0.003213689298441458,0.002534860772544,,8.578339713571914e-05,8.578339713571914e-05,-0.0032994726955771192,0.022163153594896068,0.04479817802165109,,,,
2024-10-18,bull,-0.0015899779892755,0.0205379366792322,1.0254586591136838,-0.004798557592468056,0.0025419164519968,,0.0038464792403316,0.0038464792403316,-0.0054364572296071,0.02053793667923176,0.048816972523747726,,,,
2024-10-21,normal,-0.0049988039796628,0.0154364675799631,1.0254586591136838,-0.009773374523340927,0.002829817506671,,-0.0016422048779181,-0.0016422048779181,-0.0033565991017447004,0.015436467579962754,0.047094600175425994,,,,
2024-10-22,bull,-0.0003249712203985,0.0151064799518565,1.0254586591136838,-0.01009516967829327,0.0028331388049889,,-0.000531198659889,-0.000531198659889,0.0002062274394905,0.0151064799518561,0.04653838492703577,,,,
2024-10-23,normal,-0.0042512009922601,0.0107910582770356,1.0254586591136838,-0.01430345407519995,0.0028599963354367,,-0.0091373190288617,-0.0091373190288617,0.004886118036601599,0.010791058277035193,0.036975829828007845,,,,
2024-10-24,normal,0.0023854912004942,0.0132022914520939,1.0254586591136838,-0.011952083638538724,0.0027670948134254,,0.0021626194363795,0.0021626194363795,0.00022287176411469982,0.013202291452093284,0.039218413912649686,,,,
2024-10-25,normal,0.0012676419551115,0.0144866691857539,1.0254586591136838,-0.010699592646098544,0.0024515437677899,,-0.0003451608671668,-0.0003451608671668,0.0016128028222783001,0.014486669185753032,0.03885971638372787,,,,
2024-10-28,normal,0.0003942417183331,0.0148866221534398,1.0254586591136838,-0.01030956915355552,0.0024501470146397,,0.0030913186317853,0.0030913186317853,-0.0026970769134522,0.014886622153438944,0.042071162780796145,,,,
2024-10-29,bull,-0.0001947714705615,0.0146889511935897,1.0254586591136838,-0.010502332614172105,0.0022684931158666,,0.0016181787103388,0.0016181787103388,-0.0018129501809003,0.01468895119358904,0.043757420151066206,,,,
2024-10-30,normal,0.0015019846134065,0.016212998385676,1.0254586591136838,-0.00901612234275695,0.0022390625750942,,-0.0030250183950935,-0.0030250183950935,0.0045270030085,0.01621299838567536,0.04060003475509388,,,,
2024-10-31,normal,-0.0054755179166889,0.0106487059058431,1.0254586591136838,-0.014442272320019045,0.002544253013527,,-0.0196030585767318,-0.0196030585767318,0.0141275406600429,0.010648705905842437,0.020201091318840625,,,,
2024-11-01,normal,-0.0033547232101187,0.0072582592348642,1.0254586591136838,-0.01774854570397877,0.0026332898025408,,0.0042204502381733,0.0042204502381733,-0.007575173448292,0.007258259234863784,0.024506799257681955,,,,
2024-11-04,normal,0.0024268474447683,0.0097027213675102,1.0254586591136838,-0.015364771272000421,0.0026953966500591,,-0.002154015479579,-0.002154015479579,0.0045808629243473,0.009702721367509826,0.022299995753146895,,,,
2024-11-05,normal,0.0060392005072914,0.0158005185546066,1.0254586591136838,-0.00941836169916932,0.003048552713068,,0.0120918183990941,0.0120918183990941,-0.006052617891802701,0.015800518554605958,0.03466146165118866,,,,
2024-11-06,bull,-0.0022705305957326,0.0134941123980671,1.0254586591136838,-0.01166750761650226,0.0030532416067166,,0.0248656934100541,0.0248656934100541,-0.027136224005786698,0.013494112398066749,0.060389036339805635,,,,
2024-11-07,bull,0.001422846340781,0.0149361587872958,1.0254586591136838,-0.010261262346239475,0.0030556240929543,,0.0077319549699688,0.0077319549699688,-0.0063091086291878,0.014936158787295373,0.06858791661943364,,,,
2024-11-08,bull,0.003410627203426,0.0183977276601965,1.0254586591136838,-0.006885632483312976,0.0030461322347239,,0.0043317426181115,0.0043317426181115,-0.0009211154146855,0.018397727660196095,0.07321676443905312,,,,
2024-11-11,normal,-0.0004315300286666,0.0179582584595852,1.0254586591136838,-0.00731419115479659,0.0029574166728215,,0.0009529299349826,0.0009529299349826,-0.0013844599636492,0.017958258459584986,0.07423946482061239,,,,
2024-11-12,bull,-0.007188493881067,0.0106406717474667,1.0254586591136838,-0.01445010701750249,0.0033247115859922,,-0.0031063437917482,-0.0031063437917482,-0.0040821500893188,0.010640671747466524,0.07090250772821594,,,,
2024-11-13,bull,-0.0049550507930529,0.005632895885433,1.0254586591136838,-0.01933355679631854,0.0034471393033377,,0.0004857694632012,0.0004857694632012,-0.0054408202562541,0.005632895885432809,0.07142271946453582,,,,
2024-11-14,normal,-0.0018023001733506,0.0038204435428517,1.0254586591136838,-0.021101012096903515,0.0034130681735705,,-0.0064300171502496,-0.0064300171502496,0.004627716976899,0.0038204435428514927,0.06453345300321178,,,,
2024-11-15,normal,-0.0024966019333606,0.0013143034827556,1.0254586591136838,-0.023544933202667262,0.0034287071418628,,-0.0128087089210505,-0.0128087089210505,0.0103121069876899,0.0013143034827554079,0.05089815386697283,,,,
2024-11-18,normal,0.0014306750855345,0.0027468589095378,1.0254586591136838,-0.022147943266456527,0.0033285479431875,,0.0040971695715685,0.0040971695715685,-0.0026664944860340005,0.0027468589095374085,0.05520386180581416,,,,
2024-11-19,normal,0.0059179882662961,0.0086811030546296,1.0254586591136838,-0.016361026268533974,0.0036364833124422,,0.0036554834893203,0.0036554834893203,0.0022625047769757995,0.008681103054629213,0.059061142100512276,,,,
2024-11-20,normal,0.0022524802682223,0.010953137336189,1.0254586591136838,-0.014145398889149452,0.0035554970522235,,0.0003389043810759,0.0003389043810759,0.0019135758871464,0.010953137336188412,0.059420062561397424,,,,
2024-11-21,bull,0.0043217665225472,0.0153222407609927,1.0254586591136838,-0.00988476547796946,0.0036486115063923,,0.0053683415882601,0.0053683415882601,-0.0010465750657128996,0.01532224076099209,0.06510739134268295,,,,
2024-11-22,bull,-0.0039962159987514,0.0112647937785754,1.0254586591136838,-0.013841479818773927,0.0037492402752138,,0.0030994883756365,0.0030994883756365,-0.0070957043743879004,0.011264793778574811,0.06840867932095418,,,,
2024-11-25,bull,0.0009734311635699,0.0122491904434605,1.0254586591136838,-0.012881522383009658,0.0037559153513589,,0.003391943612276,0.003391943612276,-0.0024185124487061,0.012249190443459845,0.0720326613160771,,,,
2024-11-26,bull,-0.0002023301068103,0.0120443819566393,1.0254586591136838,-0.013081246170020155,0.0037559232918251,,0.0052215854367476,0.0052215854367476,-0.0054239155435579,0.012044381956638928,0.07763037144812301,,,,
2024-11-27,normal,-0.0002525225290521,0.0117888179497946,1.0254586591136838,-0.01333046538970628,0.0037363915311532,,-0.0030301632347228,-0.0030301632347228,0.0027776407056707,0.01178881794979425,0.07436497551594012,,,,
2024-11-29,bull,0.0029213177598444,0.0147445745928833,1.0254586591136838,-0.010448090155151912,0.0035823477564009,,0.0062121692989396,0.0062121692989396,-0.0032908515390951995,0.01474457459288292,0.08103911263269636,,,,
2024-12-02,bull,-0.0009947869566577,0.0137351199257391,1.0254586591136838,-0.0114324834880013,0.0034966503098443,,0.0017924648629352,0.0017924648629352,-0.0027872518195928998,0.013735119925738726,0.08297683725754923,,,,
2024-12-03,bull,-0.0013659760827309,0.0123503819976962,1.0254586591136838,-0.012782843071721395,0.0034795435101578,,0.0004636795820729,0.0004636795820729,-0.0018296556648038,0.01235038199769578,0.0834789915048435,,,,
2024-12-04,normal,0.0075994326414263,0.02004367053521,1.0254586591136838,-0.005280552785184356,0.003632951451252,,0.0062096037289514,0.0062096037289514,0.0013898289124748995,0.020043670535209612,0.09020696669073258,,,,
2024-12-05,normal,-0.0006478494576961,0.0193828357964274,1.0254586591136838,-0.005924981239622373,0.0035924212458464,,-0.0016457026008052,-0.0016457026008052,0.0009978531431091,0.019382835796426967,0.08841281025023373,,,,
2024-12-06,bull,-0.003539697120584,0.015774529307786,1.0254586591136838,-0.009443705721173035,0.0036807767403145,1.3152499837869542,0.0018957391595642,0.0018957391595642,-0.0054354362801482,0.015774529307785556,0.09047615703639633,0.05095657497619395,0.10587049895119402,-0.30252281316594043,0.18036841536485568
2024-12-09,normal,4.218209952914706e-06,0.0157788140580155,1.0254586591136838,-0.009439527346753462,0.0035947826590449,1.072337134916329,-0.0051497285097474,-0.0051497285097474,0.0051539467197003145,0.015778814058015067,0.08486050088130614,0.050630743656707895,0.10643121728261613,-0.27168585925158345,0.17500705013712586
2024-12-10,normal,-0.0031256519543602,0.0126038430226573,1.0254586591136838,-0.01253567462401406,0.0036569094041829,0.36955831938696704,-0.0031090164456581,-0.0031090164456581,-1.6635508702100062e-05,0.012603843022656935,0.08148765174282135,0.049907061175627945,0.10681175464995082,-0.28827512470805206,0.17866863183916024
2024-12-11,normal,0.00013287731848,0.0127383951060009,1.0254586591136838,-0.01240446301236331,0.0032728349987087,0.35458075976847564,0.0077307668483295,0.0077307668483295,-0.0075978895298495,0.0127383951060005,0.08984838062779255,0.0499047700176932,0.10762601775040444,-0.31977525852078365,0.17619762597263683
2024-12-12,normal,-0.0055287713220268,0.0071391961104232,1.0254586591136838,-0.01786465289502215,0.0033217041582226,0.17670296097563565,-0.0051527971421464,-0.0051527971421464,-0.0003759741798803999,0.007139196110423018,0.0842326130067208,0.05070677883742339,0.10809196404465128,-0.3193252736323915,0.1824034713741734
2024-12-13,normal,-0.0034348197820101,0.0036798544763854,1.0254586591136838,-0.021238110813869726,0.0033897565672944,-0.5670406445205399,-0.0001985190336163,-0.0001985190336163,-0.0032363007483937997,0.0036798544763851915,0.08401737219617145,0.049923166865402734,0.10301080032494414,-0.2840905485994472,0.16763301159101965
2024-12-16,normal,0.006443115412729,0.0101466796162077,1.0254586591136838,-0.01493183500026285,0.0036247038001349,0.09181973963680409,0.0042700863826947,0.0042700863826947,0.0021730290300343005,0.010146679616207521,0.08864622001579092,0.05161492839686874,0.10306195780957023,-0.2762374486705365,0.17428220886939533
2024-12-17,normal,0.0016394796267633,0.0118027945174812,1.0254586591136838,-0.013316835812772543,0.0036279901649532,0.20075061519221804,-0.0041202573294781,-0.0041202573294781,0.0057597369562414,0.011802794517481008,0.08416071744856235,0.051719079381366335,0.10357378971056652,-0.2427930170411655,0.16909215978706313
2024-12-18,normal,0.0140052318819228,0.0259733272734761,1.025973327273476,0.0,0.0045915492548683,1.1477667374894267,-0.0298034767707047,-0.0298034767707047,0.0438087086526275,0.0259733272734759,0.05184895869037365,0.059110521371078556,0.12120567771805589,-0.04813928281654382,0.00041013346092208676
2024-12-19,normal,-0.0103872891272088,0.015316245686282,1.025973327273476,-0.010387289127208765,0.0052170997564449,0.6510654815465566,-0.0003069993520904,-0.0003069993520904,-0.0100802897751184,0.01531624568628187,0.051526041741558615,0.062460376327543775,0.12108973140470924,-0.08329208320100642,-0.00039761527344768624
2024-12-20,normal,-0.0022315854926253,0.0130504806819817,1.025973327273476,-0.012595694496110199,0.0051518572703935,0.23091131111967164,0.012010996856451,0.012010996856451,-0.0142425823490763,0.013050480681981558,0.0641559177233928,0.062119688499303556,0.12318012478796424,-0.14340798422409143,-0.011694182904259645
2024-12-23,normal,-0.0030421650695801,0.0099686138959296,1.025973327273476,-0.01559954138386721,0.005118183535788,-0.3700490980931915,0.0059882190178353,0.0059882190178353,-0.0090303840874154,0.009968613895929401,0.07052831642784607,0.06127675342039359,0.12358721193463419,-0.2116700307430338,-0.012640194130829131
2024-12-24,normal,0.000896405999724,0.0108739558209589,1.025973327273476,-0.01471711890663252,0.0051174004668703,-0.266968668557603,0.0111150666055399,0.0111150666055399,-0.0102186606058159,0.010873955820958736,0.08242730996805814,0.061300066053293314,0.1252348146297237,-0.23521228049661008,-0.009116168035453724
2024-12-26,normal,0.0017619646946126,0.012655080041819,1.025973327273476,-0.012981085255939884,0.0051332606223015,-0.41766761759109894,6.672961356235518e-05,6.672961356235518e-05,0.0016952350810502449,0.01265508004181859,0.0824995399241617,0.06085949076820699,0.12356475276152433,-0.2821718034561819,0.0012648443842518877
2024-12-27,normal,-0.0049220066395133,0.0076707850143162,1.025973327273476,-0.017839198907635412,0.0052522044446022,-0.5859471538722881,-0.0105267179180431,-0.0105267179180431,0.005604711278529799,0.00767078501431584,0.07110437262096858,0.06148325351847865,0.12580756640990456,-0.24679420255805598,0.015747057331715893
2024-12-30,normal,-0.001091436274314,0.006570976566985,1.025973327273476,-0.018911164833156913,0.0052034801873279,-0.6897795534946799,-0.0114116097938559,-0.0114116097938559,0.010320173519541901,0.006570976566984799,0.058881347472125256,0.06150168960965839,0.12818509308078882,-0.21293999555151435,0.01852273221530407
2024-12-31,normal,-0.003646398207115,0.0029006179626971,1.025973327273476,-0.02248860540272979,0.0052532043018835,-0.898743209861989,-0.0036378404462001,-0.0036378404462001,-8.557760914899848e-06,0.0029006179626969164,0.055029306078564266,0.061910853455775065,0.12726846292864982,-0.17271388495587264,0.02330475098331949
2025-01-02,crisis,0.0020888438514387,0.0049955207521326,1.025973327273476,-0.020446736736414284,0.0052807919643244,-0.8187225212615826,-0.002457043471793,-0.002457043471793,0.0045458873232317,0.004995520752132165,0.05243705320951375,0.062047789650178944,0.125875972945217,-0.19552173413228632,0.024934013078757332
2025-01-03,normal,0.0021690515283058,0.0071754078223607,1.025973327273476,-0.018322035233675482,0.004981608423594,-0.7244319028165064,0.0125033653619053,0.0125033653619053,-0.0103343138335995,0.007175407822360036,0.0655960582061994,0.062205199214282074,0.1269442607757134,-0.20257724782259393,0.02962731296558446
2025-01-06,normal,0.0020682052143683,0.0092584532526025,1.025973327273476,-0.01629172374811516,0.0050177799246213,-0.6975194377036875,0.0057604568783216,0.0057604568783216,-0.0036922516639533,0.009258453252601884,0.07173437834920571,0.06225997444581304,0.126719361593934,-0.19604459895370963,0.029690572528725003
2025-01-07,crisis,0.0028016707518641,0.0120860631421519,1.025973327273476,-0.013535697042173611,0.0050150836235972,-0.3840654114458254,-0.0113040165468162,-0.0113040165468162,0.0141056872986803,0.012086063142151326,0.059619475202554506,0.06245689580001079,0.12897060114883171,-0.13647888131373787,0.018756311757449507
2025-01-08,normal,0.0010942733399702,0.0131935619388039,1.025973327273476,-0.012456235454614717,0.0050229930940417,-0.5536265705628268,0.0014610443232185,0.0014610443232185,-0.00036677098324830004,0.013193561938803056,0.061167626221571014,0.062043290531479264,0.12847247145392784,-0.127825819765152,0.013922430270068207
2025-01-10,crisis,-0.0017051376746914,0.0114659274245871,1.025973327273476,-0.014140133532947519,0.0049881102396368,-0.8710124864243368,-0.0152674818749335,-0.0152674818749335,0.0135623442002421,0.01146592742458652,0.04496626872196696,0.061791300440097466,0.1313401943945318,-0.04882508035992575,0.013017442684139909
2025-01-13,normal,0.0004298633359182,0.0119007195423177,1.025973327273476,-0.013716348522000321,0.0049891077911019,-0.8573136402845344,0.0015504405181789,0.0015504405181789,-0.0011205771822606998,0.01190071954231664,0.0465864267651237,0.061798790095629455,0.13037664545193783,-0.08712931884043404,0.0143201372653094
2025-01-14,normal,-0.0003721855610304,0.0115241047053078,1.025973327273476,-0.014083429056160668,0.0048203485322987,-0.8994983361363246,0.0013760358876975,0.0013760358876975,-0.0017482214487279,0.011524104705306737,0.04802656724792964,0.061792246514180055,0.13010870855603884,-0.077254458094938,0.013834818607077849
2025-01-15,normal,0.0097311607494877,0.0213674083701767,1.025973327273476,-0.004489316418722633,0.00517940970062,-0.01874695695246809,0.0181899787390411,0.0181899787390411,-0.008458817989553401,0.02136740837017559,0.06709014822411974,0.06473865211327255,0.13529538872602614,-0.0989237083296384,0.05392210010829793
2025-01-16,crisis,0.0005129729123345,0.0218913421842119,1.025973327273476,-0.0039786464041057235,0.0050115931924757,0.1178238498800761,-0.0019231741492636,-0.0019231741492636,0.0024361470615981,0.02189134218421085,0.06503794803612117,0.06466212969774972,0.13518204855281252,-0.06585877030657654,0.055061603066719166
2025-01-17,normal,0.0050963293708201,0.0270992370451721,1.027099237045171,0.0,0.005108367998939,0.7740569489318585,0.01003995363599,0.01003995363599,-0.0049436242651699,0.027099237045171032,0.07573087965497383,0.06461837362675113,0.13658108765284932,-0.07252427599296238,0.06257029618372575
2025-01-21,bull,0.0049538593660876,0.0321873422205098,1.0321873422205088,0.0,0.0041922312837828,1.104872005691982,0.0091534807380355,0.0091534807380355,-0.004199621371947899,0.032187342220508786,0.08557756154120577,0.06533733249263676,0.1377103772680311,-0.09102884100100365,0.07051922566844611
2025-01-22,normal,0.0025178780429744,0.034786264065723,1.034786264065722,0.0,0.003371931883174,1.5527728360112654,0.0056215707150553,0.0056215707150553,-0.0031036926720809,0.03478626406572194,0.09168021257008707,0.06479989809981349,0.13654800583195545,-0.12458604597747014,0.06371477076815854
2025-01-23,bull,0.002904858170872,0.0377921714000004,1.0377921713999994,0.0,0.0033114720456524,1.5845602361593556,0.005458021479211,0.005458021479211,-0.0025531633083390004,0.03779217139999935,0.09763862661872436,0.064876588769161,0.13684549710258034,-0.1362453932817757,0.06546508938414504
2025-01-24,bull,-0.0018722975862417,0.0358491156224676,1.0377921713999994,-0.0018722975862417446,0.0032419674007254,1.3782847890856478,-0.0029192782547332,-0.0029192782547332,0.0010469806684914999,0.03584911562246651,0.09443431404448122,0.06501785222997412,0.13705096910002781,-0.13862184632768026,0.06749679473453839
2025-01-27,normal,0.0051135353613816,0.0411459667042588,1.0411459667042577,0.0,0.003351615040646,1.6645214390241414,-0.014145469544892,-0.014145469544892,0.0192590049062736,0.04114596670425774,0.07895302678628013,0.06574511296925882,0.1403887421778466,-0.04640630268483188,0.049081664945833735
2025-01-28,normal,0.0011869587646396,0.0423817640347077,1.0423817640347066,0.0,0.0033515510510837,1.752670211187861,0.0085924487859183,0.0085924487859183,-0.0074054900212787,0.042381764034706615,0.0882238754113529,0.06574962950853065,0.14132533941054953,-0.06989497001442116,0.049816940047183574
2025-01-29,normal,-0.0030391956510098,0.0392137619107615,1.0423817640347066,-0.0030391956510097407,0.0031853848646857,1.4548510766987297,-0.0044829196112522,-0.0044829196112522,0.0014437239602424,0.039213761910760425,0.08334545525883841,0.06609917775495125,0.1415224408226625,-0.0828447420171031,0.05438277888690852
2025-01-30,bull,0.0013966693121657,0.0406651998808025,1.0423817640347066,-0.0016467710901435506,0.0031249242411819,1.9238179706199847,0.0053670784071064,0.0053670784071064,-0.0039704090949407,0.04066519988080142,0.08915985525919501,0.0649893327727823,0.13533069543850887,-0.15885613098803422,0.032160868825800305
2025-01-31,normal,-0.0035328244906263,0.036988712376121,1.0423817640347066,-0.0051737778275322555,0.0031148386413052,1.9109529633255897,-0.0053218473701011,-0.0053218473701011,0.0017890228794748002,0.03698871237611989,0.08336351274786424,0.06503541599080903,0.13581101582725094,-0.11952650641141367,0.040702393589276714
2025-02-03,normal,0.0046091355331063,0.0417683338977639,1.0423817640347066,-0.0005884889376512881,0.0031826110928481,2.038423734462292,-0.0067297512251485,-0.0067297512251485,0.011338886758254799,0.0417683338977628,0.07607274582066803,0.06546491223767543,0.13658177403147947,-0.09114280630900218,0.034410555951607795
2025-02-04,normal,0.0013793554578108,0.0432053027349002,1.043205302734899,0.0,0.0031827324533109,1.7660626715958636,0.0067084311270706,0.0067084311270706,-0.0053290756692597994,0.04320530273489909,0.08329150572372379,0.06447895847832535,0.1351340811848642,-0.08810392897432197,0.02177633488653699
2025-02-05,normal,0.0029989854647216,0.0463338602745226,1.0463338602745216,0.0,0.0031942029704668,2.110809861772507,0.0040543972249456,0.0040543972249456,-0.0010554117602239997,0.04633386027452158,0.08768359979833718,0.06443301767201795,0.1257068070994951,0.021435482457041362,0.0456059613331914
2025-02-06,bull,-0.0002637373715975,0.0460579029324004,1.0463338602745216,-0.00026373737159746113,0.0032175886445497,2.001058807311266,0.0034757168666037,0.0034757168666037,-0.0037394542382012,0.04605790293239931,0.0914640800316846,0.0644269908824394,0.12495477397804249,0.03222803089918508,0.0437017521886335
2025-02-07,normal,-0.0044603755104432,0.041392091879655,1.0463338602745216,-0.004722936514327314,0.0034963727553068,1.476383558556044,-0.0091535833228739,-0.0091535833228739,0.0046932078124306996,0.04139209187965398,0.08147327263119064,0.06493162673077701,0.12618510926865753,0.055808188453073115,0.05202893065147808
2025-02-10,bull,0.0012855529151161,0.0427308565191497,1.0463338602745216,-0.0034434551840152317,0.0034206471001837,1.5873612070857568,0.0067911928257629,0.0067911928257629,-0.0055056399106468,0.04273085651914865,0.08881776616153791,0.06493527373567473,0.12690720191521854,0.0384992326756832,0.05315722331687821
2025-02-11,normal,-0.0003110239411262,0.0424065422586212,1.0463338602745216,-0.0037534081281389575,0.0034371468176868,2.0946486948509513,0.0007606343957031,0.0007606343957031,-0.0010716583368293,0.04240654225862017,0.08964595840513301,0.0629991599888047,0.12671687083940827,0.0511432980361391,0.04630693356500545
2025-02-12,bull,-0.0047885179759547,0.0374149597927631,1.0463338602745216,-0.008523952841800964,0.0036953610117003,2.1077906777440893,-0.0032213905817672,-0.0032213905817672,-0.0015671273941874997,0.03741495979276199,0.086135783177266,0.06293819755434703,0.12692383098394025,0.06741280805681882,0.05138732311443072
2025-02-13,bull,0.0055160103277674,0.0431373514251602,1.0463338602745216,-0.0030549607259424683,0.0032848558511519,2.5705354847684743,0.0105574644597792,0.0105574644597792,-0.0050414541320118,0.043137351425159176,0.09760262310665446,0.06356552988743555,0.12787109734140711,0.026802289399393463,0.059441432213637777
2025-02-14,bull,-0.002391894685441,0.0406422767381013,1.0463338602745216,-0.005439548267058836,0.0033733546169127,2.578336840944206,-4.915215577905308e-05,-4.915215577905308e-05,-0.0023427425296619468,0.04064227673810028,0.09754867357154007,0.06354376124301434,0.1248183213589081,-0.026348078573484295,0.05136010251090534
2025-02-18,normal,0.0011025099467786,0.0417895951992435,1.0463338602745216,-0.004343035476350843,0.0032278779558352,2.5571960740673427,0.0029357669585812,0.0029357669585812,-0.0018332570118026,0.04178959519924219,0.10077082070284593,0.06353010185247661,0.12470812919954287,-0.02284848118171241,0.05100363034092912
2025-02-19,normal,0.0016142751144482,0.0434713302172649,1.0463338602745216,-0.0027357712159933323,0.0030800689409004,2.306078630035885,0.0023549433000009,0.0023549433000009,-0.0007406681855527,0.04347133021726335,0.10336307357189667,0.06260989106093218,0.12460649882256052,-0.03546180762433211,0.047257205188254325
2025-02-20,normal,-0.0009985412053259,0.0424293810974667,1.0463338602745216,-0.00373158064103174,0.0030620326801276,2.088593617552597,-0.0041603640414509,-0.0041603640414509,0.003161822836125,0.04242938109746519,0.09877268151594332,0.06259189940873976,0.12500482328898774,-0.03021917043862199,0.04915553651242651
2025-02-21,normal,-0.0003974603498917,0.0420150567509183,1.0463338602745216,-0.004127557835576168,0.0030068289696075,1.7856010509225293,-0.0171040827814761,-0.0171040827814761,0.016706622431584398,0.04201505675091677,0.07997918261327008,0.06211258035160987,0.1297663478314202,0.04434425905002666,0.04472712719669669
