Date,portfolio_return,cumulative_return,rolling_volatility,rolling_sharpe,running_max,drawdown
2024-12-27,-0.0036024380648065285,0.010011308274670228,0.006623417801196762,0.06684706443183644,1.0299055418025205,-0.019316561296516377
2024-12-30,-0.0018746357848058665,0.008117904933119924,0.00658260196902107,0.02144946216902402,1.0299055418025205,-0.02115498556427642
2024-12-31,-0.0026131388353506776,0.005483552885126919,0.006597954681222012,0.015117887072552488,1.0299055418025205,-0.023712843485287682
2025-01-02,0.0014260088223269785,0.00691738130224584,0.006598332418658204,0.033985332128387016,1.0299055418025205,-0.02232064938697309
2025-01-03,0.0013684239059277466,0.0082952711181139,0.006431861698068882,-0.006098663378298325,1.0299055418025205,-0.02098276959126244
2025-01-06,0.002564337404517875,0.01088088039664048,0.006426882899302445,0.03421705907505038,1.0299055418025205,-0.018472239087657938
2025-01-07,-0.001229344775456438,0.009638159267716162,0.0063933625913389774,0.04793577574408116,1.0299055418025205,-0.019678875112500882
2025-01-08,0.001269965767637472,0.010920365167686574,0.00636743818565893,0.034817339432373404,1.0299055418025205,-0.01843390084260199
2025-01-10,-0.0058855971842385665,0.004970495112966322,0.006498479266188187,0.0033892454707589266,1.0299055418025205,-0.024211003511946716
2025-01-13,0.001156000790760165,0.006132241800007376,0.0064966862485705094,0.0020035232301606498,1.0299055418025205,-0.023082990660391545
2025-01-14,0.0017952887566644673,0.00793853970142866,0.0064097321291408564,0.05283534237147114,1.0299055418025205,-0.02132914253732976
2025-01-15,0.009769708569776686,0.01778580549055797,0.006690641344368486,0.14578658025577165,1.0299055418025205,-0.011767813474185984
2025-01-16,0.0014679436102175171,0.01927985766029794,0.006547090438032251,0.10763936982649024,1.0299055418025205,-0.010317144350564078
2025-01-17,0.003933063212183403,0.02328874977138118,0.006583837603410508,0.12393608498171087,1.0299055418025205,-0.006424659119280696
2025-01-21,0.008562339036530451,0.0320504949791911,0.00458327965618855,0.02487406279256639,1.032050494979191,0.0
2025-01-22,0.00300808092468142,0.03515498638644621,0.003977585873047059,0.18990644951513358,1.0351549863864462,0.0
2025-01-23,0.0035123795041635437,0.038790843544262765,0.0038040328713729358,0.3066567810327018,1.0387908435442628,0.0
2025-01-24,-0.0008459667754415831,0.03791206100399136,0.0037030554680757316,0.3454470500385364,1.0387908435442628,-0.0008459667754415756
2025-01-27,0.005484696401661913,0.04360469355022145,0.0037770902983075964,0.4241778186129788,1.0436046935502215,0.0
2025-01-28,0.001852474323755063,0.04553794444917347,0.003767616963143548,0.41298770436499077,1.0455379444491735,0.0
2025-01-29,-0.0029441037388607473,0.042459772277799734,0.0037227863167506874,0.4268029539281635,1.0455379444491735,-0.0029441037388608926
2025-01-30,0.004149700367571499,0.046785667977999434,0.003671158243680601,0.514854680455407,1.0467856679779994,0.0
2025-01-31,-0.0034775389392177913,0.04314543005659077,0.0037315560817344174,0.4949390974715359,1.0467856679779994,-0.0034775389392178724
2025-02-03,0.003996052916654075,0.04731389439486278,0.0037604394589159157,0.5253096680737119,1.0473138943948628,0.0
2025-02-04,0.0021657296462579347,0.04958209314489137,0.0037578914985341772,0.5362742622497219,1.0495820931448914,0.0
2025-02-05,0.0035848329998478708,0.05334466966844653,0.003772638498876798,0.5477029594467104,1.0533446696684465,0.0
2025-02-06,-0.0009217366487397958,0.052373763282658414,0.003759098366649889,0.5537672798247181,1.0533446696684465,-0.000921736648739846
2025-02-07,-0.004240911382515079,0.04791073941129276,0.004014993122208953,0.44984431220941595,1.0533446696684465,-0.0051587390278095
2025-02-10,0.004801222855800394,0.05294199240419295,0.0036301435995321064,0.6447300932914156,1.0533446696684465,-0.0003822844277365789
2025-02-11,0.0005984809297692476,0.05357215810680005,0.003641839599494187,0.6350051300609775,1.0535721581068,0.0
2025-02-12,-0.004081901443735605,0.04927158039354418,0.003912811160903525,0.5159276120168975,1.0535721581068,-0.004081901443735658
2025-02-13,0.007814092104579194,0.057470685165456725,0.003729040043645631,0.5151316351594246,1.0574706851654567,0.0
2025-02-14,-0.00365912170217237,0.05360127123195668,0.003932500629593982,0.42329128115372117,1.0574706851654567,-0.0036591217021724187
2025-02-18,0.00486210248225428,0.05872398858811989,0.003966050776634197,0.4314229165251082,1.05872398858812,0.0
2025-02-19,0.0015146483593441462,0.060327583140433294,0.0036235811283996298,0.3749497006247349,1.0603275831404333,0.0
2025-02-20,-0.0029081151361087473,0.05724402844666887,0.003721991426306846,0.28555972717486555,1.0603275831404333,-0.002908115136108891
2025-02-21,-0.004932029541444766,0.05202966966585376,0.0039040072634723873,0.16409559735120802,1.0603275831404333,-0.007825801767792462
2025-02-24,0.0008146705480848031,0.0528867272534419,0.0038883538292918004,0.18611019004694818,1.0603275831404333,-0.007017506669923068
2025-02-25,-0.0013470513705555471,0.051468434744455394,0.0037455474242068733,0.10200775434296037,1.0603275831404333,-0.008355105098501014
2025-02-26,-0.0007714758924729154,0.050657252195353886,0.0037372783072029737,0.06712836189734116,1.0603275831404333,-0.009120135228811277
2025-02-27,-0.007367172525842037,0.042916878952903526,0.004053759378167218,0.007332436041474685,1.0603275831404333,-0.01642011814496369
2025-02-28,0.007924300645141533,0.05118126584961891,0.004333857477786218,0.05040635193154289,1.0603275831404333,-0.008625935452631683
2025-03-03,-0.0028942423561414583,0.04813889250601466,0.004309570715188396,0.05745787475480206,1.0603275831404333,-0.011495212261024679
2025-03-04,-0.0076104758151484785,0.040162056813681124,0.00455284128657648,-0.07307692960236056,1.0603275831404333,-0.019018204041270637
2025-03-05,0.004944255230242535,0.04530488350338202,0.004673875040540568,-0.04146053998230723,1.0603275831404333,-0.014167979665829056
2025-03-06,-0.006663360514941315,0.038339640216570325,0.00479793433607095,-0.14718647844363839,1.0603275831404333,-0.02073693382448849
2025-03-07,0.001396336303151504,0.039789511551205914,0.00482039959179678,-0.12245611590791534,1.0603275831404333,-0.019369553254852234
2025-03-10,-0.010507343374863615,0.02886408611575564,0.005254303135620636,-0.17197504358420068,1.0603275831404333,-0.029673374082649473
2025-03-11,-0.004207619569211487,0.024535017452956165,0.005124039034074647,-0.2642546481397139,1.0603275831404333,-0.0337561393823862
2025-03-12,-0.0030694294800254125,0.02139027946706773,0.0051161108148032545,-0.3005108192818557,1.0603275831404333,-0.03672195677305945
2025-03-13,-0.00022674393902900685,0.021158685411815537,0.0050877447540592525,-0.26429957520669634,1.0603275831404333,-0.03694037423096075
2025-03-14,0.00440760104662655,0.025659545502408454,0.004814687774086134,-0.3146649172787019,1.0603275831404333,-0.03269559161645741
2025-03-17,0.004607763173814446,0.0303855417850456,0.004973176846611226,-0.22152220207229076,1.0603275831404333,-0.028238481985639385
2025-03-18,0.0011180564948952171,0.031537571032284495,0.00480447700928082,-0.26826465882436046,1.0603275831404333,-0.027151997708934172
2025-03-19,0.004655768626507416,0.036340171292560175,0.004950080687321376,-0.22864584314048741,1.0603275831404333,-0.02262264250150714
2025-03-20,-0.0018069201864323212,0.034467587317040804,0.004935385504871896,-0.21817052058432193,1.0603275831404333,-0.024388685378533115
2025-03-21,-0.003961954990863995,0.030369073296582894,0.004900143702137415,-0.20984117198535665,1.0603275831404333,-0.02825401349564116
2025-03-24,0.002152446489683789,0.032586887591478986,0.004935626417856661,-0.19478036198102502,1.0603275831404333,-0.026162382258125394
2025-03-25,0.0011410974263628471,0.03376516983140565,0.004956706223835043,-0.1688531905325935,1.0603275831404333,-0.025051138658824912
2025-03-26,-0.002921567559054488,0.03074495504754582,0.004978479844384161,-0.18970856029913669,1.0603275831404333,-0.02789951762385634
2025-03-27,0.0022931850423719797,0.03310864396096114,0.0047875109354328605,-0.09638460811243395,1.0603275831404333,-0.025670311337988805
2025-03-28,0.0001526479448704706,0.033266345872289715,0.004368074669012954,-0.19459946653139976,1.0603275831404333,-0.02552158191338827
2025-03-31,0.011109872204687912,0.04474580292833563,0.00508649401171662,-0.02945432983360791,1.0603275831404333,-0.014695251222219707
2025-04-01,0.0010661990510303573,0.045859709911985735,0.004777298705276635,0.05945085047277209,1.0603275831404333,-0.01364472023409713
2025-04-02,0.0024137350650960624,0.048384138166971624,0.004679894087469876,0.033652142503718376,1.0603275831404333,-0.011263919908683362
2025-04-03,-0.00802197801705501,0.03997402365716707,0.004792615832115613,0.018686577594646696,1.0603275831404333,-0.019195539007844986
2025-04-04,-0.013335659371844569,0.02610528432210857,0.005638641861205417,-0.1147514263272113,1.0603275831404333,-0.032275213210021914
2025-04-07,-0.012241484789794005,0.013544232091352137,0.00580900641988908,-0.1263123525489533,1.0603275831404333,-0.0441216014682182
2025-04-08,-0.0023572565641270145,0.011155048297221803,0.00576533819268292,-0.11122176968347798,1.0603275831404333,-0.04637485209766434
2025-04-09,0.04579718733484507,0.057463105468664066,0.011838333395502498,0.15222579597346203,1.0603275831404333,-0.0027015025519616653
2025-04-10,-0.008923510241067752,0.04802682261746316,0.012074151227418175,0.11323871825647251,1.0603275831404333,-0.011600905907340642
2025-04-11,0.009534387918889779,0.05801911689369965,0.012195904235963744,0.13312672199024606,1.0603275831404333,-0.0021771255255819133
2025-04-14,-0.008797092056553053,0.048711625324792784,0.012390069513851668,0.07694533029508942,1.0603275831404333,-0.010955065208467785
2025-04-15,-0.002211614819684888,0.04639227915264854,0.01241009398231155,0.06340600051175947,1.0603275831404333,-0.013142451643587072
2025-04-16,-0.0011184054907831921,0.045221988282130976,0.012382485328349527,0.0402314807018875,1.0603275831404333,-0.0142461585442899
2025-04-17,-0.008290501954905907,0.036556573344967314,0.012530002587598768,0.013885602168783142,1.0603275831404333,-0.022418552693934446
2025-04-21,0.0008122115875565487,0.03739847660499618,0.012492481984921507,0.03303546569243582,1.0603275831404333,-0.021624549714651997
2025-04-22,0.007497282501233858,0.04517614605045339,0.012588458160621725,0.05401271163856094,1.0603275831404333,-0.014289392571591009
2025-04-23,0.0014166015195903048,0.0466567441671879,0.012589140075676275,0.05510399924816611,1.0603275831404333,-0.012893033427231693
2025-04-24,0.011762411979878314,0.05896795199360039,0.012793722597789313,0.11161027850162225,1.0603275831404333,-0.0012822746181948563
2025-04-25,-0.001175694349103017,0.057722929356560204,0.012804883577652457,0.09796785461035779,1.0603275831404333,-0.0024564614042753563
2025-04-28,0.004633852520210107,0.06262426141844313,0.012823781376584603,0.11529572736671032,1.0626242614184431,0.0
2025-04-29,-0.00022732632535262757,0.06238269894986437,0.012624659522769702,0.0722132167809116,1.0626242614184431,-0.00022732632535260588
2025-04-30,-0.00027967852306379085,0.06208557332569353,0.012627379168569451,0.06686845979092584,1.0626242614184431,-0.000506941270125516
2025-05-01,0.0007444571847649654,0.06287625056159118,0.012621975722063871,0.060284500535965756,1.0628762505615912,0.0
2025-05-02,0.001994417119552669,0.06499606915167733,0.012452725701901025,0.10132153306962148,1.0649960691516773,0.0
2025-05-05,0.004766687871389789,0.07007257299758063,0.011984976125785734,0.18079690759765693,1.0700725729975806,0.0
2025-05-06,0.004365714267847957,0.07474420409714888,0.011499653207196082,0.2606345182809825,1.0747442040971489,0.0
2025-05-07,-0.0017326456501521813,0.07288205322689367,0.011485185362605446,0.263682041181061,1.0747442040971489,-0.001732645650152187
2025-05-08,-0.004046463193802093,0.0685406754872202,0.005633307516994901,0.09519355932629,1.0747442040971489,-0.0057720977571030785
2025-05-09,-0.001335645049356891,0.06711348442396914,0.005201654547917346,0.17603011589349823,1.0747442040971489,-0.0071000333326664
2025-05-12,-0.005589009909529465,0.06114937658493114,0.004977206069299462,0.03204166338833482,1.0747442040971489,-0.012649361085541488
2025-05-13,-0.0018912083177946275,0.05914252205751103,0.004543819579711811,0.1110898308283637,1.0747442040971489,-0.014516646826436497
2025-05-14,-0.005005999816371925,0.053840454786579395,0.004672872728500237,0.07812172935161533,1.0747442040971489,-0.019449976311460948
2025-05-15,0.005400840618341753,0.059532079120042436,0.004789860627970691,0.1442662444104241,1.0747442040971489,-0.014154181915208008
2025-05-16,-0.00041174313136127776,0.05909582406400782,0.0043125106578789105,0.2515827162633722,1.0747442040971489,-0.014560097159385665
2025-05-19,0.005811314733868782,0.0652505632309699,0.004438893707647329,0.3007299544568389,1.0747442040971489,-0.008833395732665728
2025-05-20,0.0003757476928590176,0.06565082867242067,0.004197625205913674,0.2331869840932431,1.0747442040971489,-0.008460967167873368
2025-05-21,-0.000657375309871408,0.0649502961287074,0.004211835150813584,0.20777943326643647,1.0747442040971489,-0.00911278044683106
2025-05-22,-0.0009680530997413254,0.06391936769346951,0.0033545946390756624,0.07112915041576168,1.0747442040971489,-0.01007201189121354
2025-05-23,0.006468642679584752,0.07080148192296831,0.0036106863524393287,0.17194135892797432,1.0747442040971489,-0.003668521457617646
2025-05-27,-0.0006399857329166918,0.07011618425175148,0.003492839758640917,0.10224757793748088,1.0747442040971489,-0.004306159389140585
2025-05-28,-0.003276074265077432,0.0666104041598814,0.003585001869698013,0.057098159470631404,1.0747442040971489,-0.007568126356262028
2025-05-29,0.0035728627592372117,0.07042125675151922,0.0036603159689727106,0.10854911869400452,1.0747442040971489,-0.00402230347384025
2025-05-30,-0.0031394317377733496,0.06706074228528625,0.0037430233872177963,0.05426886381216289,1.0747442040971489,-0.007149107464428872
2025-06-02,0.002622059508549546,0.06985863905079537,0.003761418206860121,0.062346629116858544,1.0747442040971489,-0.00454579334108407
2025-06-03,-0.0021462320839694404,0.06756247411435257,0.0036386446959690527,-0.030542760054195626,1.0747442040971489,-0.006682269097537885
2025-06-04,0.004617698661646565,0.07249215592229463,0.0036553600333532714,-0.02695631381927984,1.0747442040971489,-0.0020954271409596714
2025-06-05,0.0006018611158870799,0.07313764724803828,0.0036376628099264855,0.005000547623820763,1.0747442040971489,-0.0014948271811897618
2025-06-06,-0.006132509036172082,0.0665566209292332,0.003787175997034317,-0.022737782998596714,1.0747442040971489,-0.007618169176165757
2025-06-09,0.003923469389137655,0.07074122318323117,0.0038773555442316457,0.04560936801108112,1.0747442040971489,-0.003724589440592063
2025-06-10,0.0023649234686796685,0.07327344423081983,0.0036564521642398324,0.15713056783735307,1.0747442040971489,-0.0013684743408917122
2025-06-11,0.002182318034021597,0.07561566822360133,0.0036251936968425187,0.214669004612291,1.0756156682236013,0.0
2025-06-12,0.008367634899043179,0.0846160274269867,0.00373389848105486,0.38750342719278436,1.0846160274269867,0.0
2025-06-13,0.0010946955396852805,0.08580335175448228,0.0036162004157299418,0.3405760363581137,1.0858033517544823,0.0
2025-06-16,-0.00590975887067583,0.07938651576464162,0.003942001413846003,0.24269154595932685,1.0858033517544823,-0.0059097588706759074
2025-06-17,0.008387696780295145,0.08844008256761482,0.004145820462750845,0.2618322547670568,1.0884400825676148,0.0
2025-06-18,-0.0048577111273428435,0.08315275506708031,0.0043529625370154834,0.18925882582398929,1.0884400825676148,-0.004857711127342679
2025-06-20,0.0004469973285697881,0.08363692145502832,0.004340169844724777,0.20253935721014785,1.0884400825676148,-0.004412885182669801
2025-06-23,0.004707307874822694,0.08873793406884234,0.004398191222610298,0.26438669907842166,1.0887379340688423,0.0
2025-06-24,-0.0017700866162892789,0.08681077362310052,0.004258700334107198,0.17631829796856097,1.0887379340688423,-0.0017700866162894124
2025-06-25,-0.0023603640351616616,0.08424550456001434,0.004305390821804354,0.15442683530342874,1.0887379340688423,-0.0041262726026628505
2025-06-26,0.005031280452001615,0.08970064777227771,0.004305903775112839,0.2508731433928336,1.0897006477722777,0.0
2025-06-27,-0.0012096983252256725,0.08838243872367024,0.004292970398074732,0.19592670878040389,1.0897006477722777,-0.001209698325225661
2025-06-30,0.00869201508430002,0.09784267529854351,0.004524524988569719,0.31664758305225893,1.0978426752985435,0.0
2025-07-01,0.005337421269936139,0.10370232414472569,0.004602167240598892,0.3408063871132537,1.1037023241447257,0.0
2025-07-02,-0.0008843521673588418,0.10272626260224937,0.004556988192885071,0.3580307687734136,1.1037023241447257,-0.0008843521673588262
2025-07-03,-0.00016334913168348651,0.1025461332247688,0.004517324941672163,0.3082553534012665,1.1037023241447257,-0.0010475568408835345
2025-07-07,-0.0010026064684135515,0.10144071333987337,0.004546258982007554,0.28864748407469765,1.1037023241447257,-0.0020491130220323672
2025-07-08,-0.0064599361942897955,0.09432547660990487,0.004574977913221899,0.28325707441283915,1.1037023241447257,-0.008495812076944831
2025-07-09,0.0035917370508136487,0.09825600596989403,0.004565541856145419,0.2802095091000832,1.1037023241447257,-0.0049345897491446244
2025-07-10,0.004627426047317653,0.10333810441854219,0.004621543732089918,0.3012918305954479,1.1037023241447257,-0.0003299981509650163
2025-07-11,-0.0035939959659629906,0.09937271172216877,0.00474833451393124,0.23242205619278353,1.1037023241447257,-0.003922808104904529
2025-07-14,0.004631051122381296,0.1044639629527051,0.00451527040641488,0.20304176712948965,1.104463962952705,0.0
2025-07-15,-0.007522334905525085,0.09615581513229143,0.004892745230755538,0.09931785474356475,1.104463962952705,-0.007522334905525008
2025-07-16,0.0023718009626703743,0.0987556785498589,0.004668272013118488,0.19279402512612628,1.104463962952705,-0.005168375424025151
2025-07-17,-0.00018017098861060257,0.098557714653013,0.0043255271219789174,0.10903215956063757,1.104463962952705,-0.005347615221326207
2025-07-18,-0.002430622790901726,0.09588753523465643,0.004200377240267552,0.1411720772327001,1.104463962952705,-0.007765239976794014
2025-07-21,0.005351812725783269,0.1017525200917524,0.004332512137142407,0.19347129875164362,1.104463962952705,-0.0024549853611374184
2025-07-22,0.004983213950794835,0.10724278862019698,0.004345898831418081,0.19604967507971033,1.107242788620197,0.0
2025-07-23,-0.004035913900179858,0.1027740520587308,0.004446226172938332,0.1661455492593819,1.107242788620197,-0.004035913900179877
2025-07-24,-0.0038902241662746723,0.09848401379147131,0.004514977397997045,0.1466735322689342,1.107242788620197,-0.007910437456667085
2025-07-25,0.0010395274713784004,0.09962591810067756,0.004398399383649997,0.10518372564511119,1.107242788620197,-0.006879133102335455
2025-07-28,-0.0037604429378438205,0.09549083758268573,0.004485560605222768,0.07470700608222364,1.107242788620197,-0.010613707452686194
2025-07-29,0.010207843633080305,0.10667343675420193,0.004644198229649245,0.08847473999545606,1.107242788620197,-0.0005142068856501814
2025-07-30,-0.006756749210429151,0.09919592188421,0.004755019301435503,-0.04075993826232821,1.107242788620197,-0.007267481729110847
2025-07-31,0.0024828894127448715,0.10192510380118858,0.004788774961269985,-0.005314973947064436,1.107242788620197,-0.004802636669808513
2025-08-01,0.01741473723619461,0.12111483993785277,0.006174679550391862,0.13821803986285214,1.1211148399378528,0.0
2025-08-04,0.0025223012394507815,0.12394262928819466,0.006169217039565631,0.16690894209520582,1.1239426292881947,0.0
2025-08-05,-0.002024980070450435,0.12166666786355629,0.005962066664071449,0.20990125846177352,1.1239426292881947,-0.0020249800704504883
2025-08-06,0.0005599912692799218,0.1222947914046022,0.0059379249799286545,0.1852259855863173,1.1239426292881947,-0.0014661227723304915
2025-08-07,0.00012459665842312856,0.12243462558537699,0.005882237906878904,0.148704719385329,1.1239426292881947,-0.0013417087879056266
2025-08-08,-0.001307933425603829,0.12096655582051863,0.005812631428717442,0.17015007341285315,1.1239426292881947,-0.0026478873477383535
2025-08-11,0.002012434982336655,0.12322242813148132,0.0057554876634727335,0.14909055626368012,1.1239426292881947,-0.0006407810665295388
2025-08-12,0.001118601371093978,0.12447886627963278,0.005407062642515101,0.23860194646214486,1.1244788662796328,0.0
2025-08-13,0.004423875379135325,0.12945342065052512,0.005447983578041401,0.25564309657313644,1.1294534206505251,0.0
2025-08-14,-0.002320957990817587,0.12683200670861017,0.005501283721008892,0.23370909537891688,1.1294534206505251,-0.0023209579908174405
2025-08-15,-0.0017871825740004726,0.12481815218239456,0.005480247691336718,0.240476731514915,1.1294534206505251,-0.004103992589141736
2025-08-18,-0.0017004827936261588,0.12290541826864998,0.005433716501861444,0.17764218586002237,1.1294534206505251,-0.005797496613984987
2025-08-19,-0.002199232468817853,0.12043588821338203,0.005391371606147877,0.1124268553595008,1.1294534206505251,-0.007983979040011469
2025-08-20,0.0005791087603300747,0.12108474245163481,0.005279842796914592,0.15850587242261432,1.1294534206505251,-0.0074094938718856085
2025-08-21,-0.0009009343880662306,0.12007471865522379,0.005180356191878223,0.19040207683711569,1.1294534206505251,-0.008303752792124475
2025-08-22,0.005470987641829435,0.12620263359891215,0.005276626539315723,0.2289196662322101,1.1294534206505251,-0.00287819487920149
2025-08-25,-0.002794941083864887,0.12305496358950974,0.005233015710150206,0.24005253347024,1.1294534206505251,-0.005665091577951142
2025-08-26,0.0033254177450785845,0.12678959049412875,0.004823658503907126,0.18908415340187587,1.1294534206505251,-0.0023585126289334957
2025-08-27,0.002214819258928494,0.1292852257799153,0.004477709288018144,0.3038731906110754,1.1294534206505251,-0.00014891704919794968
2025-08-28,0.002681203371158997,0.13231306913427643,0.004480543905385906,0.30589400189832094,1.1323130691342764,0.0
2025-08-29,-0.0022174369164848834,0.12980223633375987,0.0024880518423436014,0.15633227236104183,1.1323130691342764,-0.002217436916484794
2025-09-02,0.0023561586995600103,0.13246422970168004,0.00248082100242993,0.15343939401442758,1.13246422970168,0.0
2025-09-03,0.0023169601315385286,0.13508810417229222,0.002449001445068155,0.24408016686732742,1.1350881041722922,0.0
2025-09-04,0.0028765929009895797,0.13835329055475198,0.002501346039186023,0.2852795062246787,1.138353290554752,0.0
2025-09-05,-0.001331806539837212,0.13683722419774602,0.0025402917922132447,0.2522397643479999,1.138353290554752,-0.0013318065398371104
2025-09-08,0.0030830563949500863,0.140342157471826,0.002552727216299079,0.33701685341765414,1.140342157471826,0.0
2025-09-09,0.0011221752674247705,0.1416218212373428,0.002539306428615374,0.3212684767509392,1.1416218212373428,0.0
2025-09-10,0.004296591894906774,0.14652690430151982,0.002656003266227865,0.36697945627908235,1.1465269043015198,0.0
2025-09-11,0.0044173524895855494,0.15159151777661295,0.0026555577952747634,0.36691820143099696,1.151591517776613,0.0
2025-09-12,-0.00024384408641638005,0.15131070899503585,0.0025587505731606073,0.42138854664778685,1.151591517776613,-0.00024384408641642263
2025-09-15,0.009224647606033812,0.161931144570568,0.0030477553067062057,0.5344325676920453,1.161931144570568,0.0
2025-09-16,0.0019595524533229185,0.16420800959550363,0.0029454940786795307,0.6151163126492348,1.1642080095955036,0.0
2025-09-17,-0.004154397535968416,0.15937142670908533,0.0031132894596847625,0.5505633913730393,1.1642080095955036,-0.004154397535968468
2025-09-18,0.002913098499631594,0.1627487898727471,0.0031122511955953384,0.5882438708051816,1.1642080095955036,-0.0012534012055659405
2025-09-19,0.0033485987480005087,0.16664236901475404,0.0030605707531207514,0.6676007554914314,1.166642369014754,0.0
2025-09-22,0.007243331312436884,0.17509274621665427,0.0031880468474913995,0.6687030123871217,1.1750927462166543,0.0
2025-09-23,-0.001595291069075919,0.17321813125327878,0.0031005563831970374,0.7069179722602467,1.1750927462166543,-0.0015952910690760769
2025-09-24,-0.005122413276418121,0.16720842312161244,0.0034890847955055698,0.5071379986214939,1.1750927462166543,-0.006709532605342239
2025-09-25,-0.001293675906408142,0.16569843370686343,0.003553126373080081,0.44862539481384794,1.1750927462166543,-0.00799452855107552
2025-09-26,-0.0009054956364656771,0.16464289886170702,0.003585730808649898,0.39453262028277364,1.1750927462166543,-0.00889278517682257
2025-09-29,0.007218759768843284,0.1730501761650789,0.003701597626742103,0.5096441580259196,1.1750927462166543,-0.001738220287846759
2025-09-30,0.0032447769165568647,0.17685646229866236,0.0037128477780890537,0.5200667067679741,1.1768564622986624,0.0
2025-10-01,0.002972605717442324,0.1803547925471003,0.003719324438291361,0.5279751278914707,1.1803547925471003,0.0
2025-10-02,0.0026942784971747454,0.18353499708369725,0.0037171920979589784,0.5258256835473296,1.1835349970836972,0.0
2025-10-03,0.00020106896935983114,0.18377296924576214,0.0036612462476296177,0.554794382530522,1.1837729692457621,0.0
2025-10-06,0.0005717041113466527,0.1844497371191809,0.003666335720026969,0.5197754331814639,1.184449737119181,0.0
2025-10-07,0.0012391266531534217,0.18591742035776604,0.0036651133858638984,0.5215442484602871,1.185917420357766,0.0
2025-10-08,0.0010064851981234765,0.18711102868755303,0.003626055843213849,0.48179441990185845,1.187111028687553,0.0
2025-10-09,-0.0021190377706930153,0.18459549557975796,0.0036670421210833423,0.3872859682559274,1.187111028687553,-0.0021190377706928887
2025-10-10,0.0011762420483078725,0.18598886661189495,0.0036468184989850157,0.4089038885950249,1.187111028687553,-0.0009452882237128701
