Date,regime,portfolio_return,cumulative_return,running_max,drawdown,rolling_volatility,rolling_sharpe
2025-01-10,crisis,-0.001705137674691489,0.011465927424587186,1.0259733272734761,-0.014140133532947075,0.00498811023963688,-0.008906077915496536
2025-01-13,normal,0.0004298633359182851,0.01190071954231775,1.0259733272734761,-0.013716348521999433,0.004989107791101944,-0.00592795321562906
2025-01-14,normal,-0.0003721855610304193,0.011524104705307847,1.0259733272734761,-0.01408342905615989,0.004820348532298788,0.04735219641215189
2025-01-15,normal,0.009731160749487752,0.0213674083701767,1.0259733272734761,-0.004489316418721745,0.0051794097006200536,0.1711687563440291
2025-01-16,crisis,0.0005129729123345898,0.02189134218421196,1.0259733272734761,-0.003978646404104946,0.005011593192475798,0.11773621069592896
2025-01-17,normal,0.0050963293708201655,0.027099237045172142,1.0270992370451721,0.0,0.005108367998939098,0.1493409400796672
2025-01-21,bull,0.004953859366087663,0.032187342220509896,1.03218734222051,0.0,0.004192231283782823,0.0740225985725381
2025-01-22,normal,0.0025178780429744377,0.03478626406572305,1.034786264065723,0.0,0.0033719318831740984,0.2833919085732956
2025-01-23,bull,0.0029048581708720194,0.03779217140000046,1.0377921714000005,0.0,0.003311472045652441,0.3661212833484305
2025-01-24,bull,-0.0018722975862417125,0.03584911562246762,1.0377921714000005,-0.0018722975862417446,0.0032419674007254733,0.392013124194047
2025-01-27,normal,0.005113535361381616,0.04114596670425885,1.0411459667042589,0.0,0.0033516150406460088,0.4421003663627565
2025-01-28,normal,0.0011869587646396755,0.042381764034707725,1.0423817640347077,0.0,0.003351551051083704,0.43353060082675926
2025-01-29,normal,-0.0030391956510098335,0.039213761910761535,1.0423817640347077,-0.0030391956510097407,0.003185384864685719,0.48569970538103086
2025-01-30,bull,0.0013966693121657148,0.04066519988080253,1.0423817640347077,-0.0016467710901435506,0.0031249242411819688,0.5349076139506006
2025-01-31,normal,-0.0035328244906263594,0.036988712376121,1.0423817640347077,-0.0051737778275322555,0.0031148386413052333,0.538462709820709
2025-02-03,normal,0.0046091355331063545,0.04176833389776391,1.0423817640347077,-0.0005884889376512881,0.003182611092848174,0.5665910747269788
2025-02-04,normal,0.0013793554578108462,0.0432053027349002,1.0432053027349002,0.0,0.0031827324533109116,0.554163525173257
2025-02-05,normal,0.002998985464721657,0.04633386027452269,1.0463338602745227,0.0,0.003194202970466885,0.5667433363707516
2025-02-06,bull,-0.0002637373715975741,0.04605790293240042,1.0463338602745227,-0.00026373737159746113,0.0032175886445497686,0.5149890260712761
2025-02-07,normal,-0.004460375510443261,0.04139209187965509,1.0463338602745227,-0.004722936514327314,0.0034963727553068463,0.3944918051830999
2025-02-10,bull,0.001285552915116174,0.04273085651914976,1.0463338602745227,-0.0034434551840152317,0.003420647100183714,0.4469402673085687
2025-02-11,normal,-0.00031102394112629095,0.04240654225862128,1.0463338602745227,-0.0037534081281389575,0.0034371468176868534,0.4340171207688201
2025-02-12,bull,-0.004788517975954736,0.0374149597927631,1.0463338602745227,-0.008523952841800964,0.003695361011700357,0.343934987867703
2025-02-13,bull,0.005516010327767431,0.043137351425160286,1.0463338602745227,-0.0030549607259424683,0.0032848558511519104,0.322755844299269
2025-02-14,bull,-0.0023918946854410983,0.04064227673810139,1.0463338602745227,-0.005439548267058836,0.0033733546169127473,0.2712323925755862
2025-02-18,normal,0.001102509946778667,0.04178959519924352,1.0463338602745227,-0.004343035476350621,0.0032278779558352864,0.22159204354551773
2025-02-19,normal,0.0016142751144482608,0.0434713302172649,1.0463338602745227,-0.002735771215992888,0.0030800689409004062,0.17801317778517492
2025-02-20,normal,-0.000998541205325953,0.042429381097466745,1.0463338602745227,-0.0037315806410312957,0.0030620326801276596,0.121642038626626
2025-02-21,normal,-0.00039746034989173243,0.04201505675091832,1.0463338602745227,-0.004127557835575835,0.003006828969607538,0.06896167810334657
2025-02-24,normal,0.0002602891386997417,0.04228628195255224,1.0463338602745227,-0.0038683430553498876,0.0029667440534051747,0.1058349834393629
2025-02-25,normal,0.0025749716295322715,0.044970139558430766,1.0463338602745227,-0.0013033322994384644,0.0028002255400599646,0.06680073390248847
2025-02-26,normal,0.0006496655997133681,0.04564902071082977,1.0463338602745227,-0.0006545134298848732,0.002792695053164592,0.05736124420052861
2025-02-27,crisis,-0.0011762977514240772,0.04441902611898896,1.0463338602745227,-0.0018300412786329545,0.0027102181879508237,0.09347489402431351
2025-02-28,normal,0.00990074486728671,0.05475955243113306,1.054759552431133,0.0,0.0034618953474850203,0.19600278678281335
2025-03-03,crisis,0.0013178752555061037,0.05614959394579078,1.0561495939457908,0.0,0.0033182616867954004,0.27757790370465607
2025-03-04,crisis,-0.004905415208194539,0.05096874166552068,1.0561495939457908,-0.00490541520819443,0.0034414366419297693,0.12940775386449402
2025-03-05,normal,0.0020091112478669163,0.053080254785557335,1.0561495939457908,-0.002906159485197901,0.003453292801282117,0.13808165216249985
2025-03-06,crisis,-0.0009641800001103408,0.05206489586538199,1.0561495939457908,-0.0038675374244554472,0.0034144380010479574,0.08161756109637087
2025-03-07,normal,-3.553707486344355e-05,0.05202750855641636,1.0561495939457908,-0.003902937058351985,0.003412910960483161,0.08499727076265161
2025-03-10,crisis,-0.00408295285077144,0.04773212984126607,1.0561495939457908,-0.007969954401134571,0.003386200506206906,0.09124068389165889
2025-03-11,normal,-0.009205279492352898,0.038087462752959045,1.0561495939457908,-0.017101868235683715,0.003986324312246471,-0.05408048957044434
2025-03-12,normal,-0.0034108253542199972,0.034546727715103254,1.0561495939457908,-0.020454362104120993,0.004049982970191489,-0.09149975290637286
2025-03-13,normal,-0.0056309324211973035,0.028721265004768792,1.0561495939457908,-0.025970117394591208,0.004102390448099213,-0.10059821670579489
2025-03-14,normal,0.006484604903800462,0.03539211596446257,1.0561495939457908,-0.019653918441399965,0.004181027493667536,-0.08712294646703928
2025-03-17,normal,0.0037844509209290058,0.03931050661124691,1.0561495939457908,-0.015943846810216322,0.004250894687338774,-0.01304340809821905
2025-03-18,crisis,-0.0019134839512946079,0.037321802636434365,1.0561495939457908,-0.01782682246651779,0.0042611379649973675,-0.0484015891499777
2025-03-19,normal,0.004477622938469372,0.041966538534493614,1.0561495939457908,-0.01342902131724455,0.00437217897368324,-0.014427236001041396
2025-03-20,normal,-0.0019194121354293614,0.03996657531571923,1.0561495939457908,-0.015322657626190561,0.0043873713181757056,-0.024871841584327772
2025-03-21,normal,-0.0026941472791406794,0.037164752196435114,1.0561495939457908,-0.017975523408978455,0.004425208842615562,-0.05060921615788991
2025-03-24,normal,0.0045415513731416855,0.04187508920094696,1.0561495939457908,-0.013515608798857826,0.004551611065683816,-0.00217356865401532
2025-03-25,normal,0.0006049670844217042,0.04250538933599235,1.0561495939457908,-0.01291881821288543,0.004513888413054627,-0.02401332431694213
2025-03-26,crisis,-0.0007784254596442369,0.04169387659911683,1.0561495939457908,-0.01368718733552432,0.004512560835719094,-0.039843899263996674
2025-03-27,normal,-0.001360349963186312,0.04027680837243386,1.0561495939457908,-0.015028917933922581,0.004514887059498339,-0.04186165178850794
2025-03-28,crisis,-0.0010297511333943448,0.03920558214996861,1.0561495939457908,-0.016043193022040603,0.0038404358860989244,-0.19152134075341953
2025-03-31,crisis,0.009357236713073374,0.0489296747756931,1.0561495939457908,-0.006836076263707969,0.004440518193909411,-0.07511676397641036
2025-04-01,normal,0.0026500685545343006,0.05170941032273402,1.0561495939457908,-0.004204123779916635,0.0043515980573623795,0.010161055880789176
2025-04-02,normal,0.0035404404414488434,0.05543292485169293,1.0561495939457908,-0.0006785677883189845,0.004401179437699407,0.027443391577287108
2025-04-03,crisis,0.0018206981671263292,0.05735454964349507,1.057354549643495,0.0,0.004409093571592129,0.05897520541362121
2025-04-04,crisis,0.0015436979102723958,0.058986785652196616,1.0589867856521966,0.0,0.004417654589889699,0.07673505056396421
2025-04-07,crisis,-0.0026129483212995585,0.056219707908348404,1.0589867856521966,-0.0026129483212994353,0.004351951093833499,0.09478258507715898
2025-04-08,crisis,0.0010967427072036545,0.0573781091702017,1.0589867856521966,-0.0015190713461114003,0.003717032162406512,0.2495513205837283
2025-04-09,high_volatility,0.0035699355968297868,0.061152880921437,1.061152880921437,0.0,0.0036145453317447725,0.35319195504929135
2025-04-10,crisis,-0.0041820787924109,0.05671505596262971,1.061152880921437,-0.004182078792410948,0.003480864609907741,0.38756779276408065
2025-04-11,high_volatility,0.0029569024174540435,0.059839659266165635,1.061152880921437,-0.0012375423738482105,0.003291145452998694,0.35631542458469706
2025-04-14,high_volatility,-0.006651645824006136,0.05278998122249168,1.061152880921437,-0.007880956504291325,0.0036617106577624507,0.17775327245714148
2025-04-15,high_volatility,-0.000695608307527681,0.05205765176547139,1.061152880921437,-0.008571082753003445,0.0036267810764451965,0.19625525208002434
2025-04-16,crisis,-0.006711189359191629,0.04499709364768667,1.061152880921437,-0.015224749952826522,0.0038701053161074063,0.039361776249278765
2025-04-17,high_volatility,-0.012524488839397345,0.03190903921109345,1.061152880921437,-0.027558556581357085,0.004786840048290078,-0.07894970625133653
2025-04-21,crisis,-0.003838488033864048,0.02794806871204547,1.061152880921437,-0.03129126142555316,0.004822687952792329,-0.09022699740895741
2025-04-22,high_volatility,0.004871903125909556,0.03295613212127635,1.061152880921437,-0.02657180629399636,0.004841160439408552,-0.08647081025754087
2025-04-23,high_volatility,0.0039056902365750224,0.036990538801312756,1.061152880921437,-0.022769897301831987,0.004933276040112434,-0.0514025378091279
2025-04-24,high_volatility,0.005771629103357135,0.04297566357496452,1.061152880921437,-0.01712968760042244,0.005110822349177341,0.014463390610167232
2025-04-25,high_volatility,0.0014157089021556634,0.04445221350661921,1.061152880921437,-0.015738229349493982,0.005107515306936059,0.04164897224165798
2025-04-28,high_volatility,0.005811634052408782,0.05052218755674809,1.061152880921437,-0.010018060126697259,0.005247111377140565,0.10573284663816603
2025-04-29,high_volatility,0.0033335776382957846,0.054024184829720934,1.061152880921437,-0.006717878469618799,0.00487494006340551,0.05202301269249557
2025-04-30,high_volatility,-0.003909922789111319,0.04990303164918086,1.061152880921437,-0.010601534872607177,0.004925636891534593,-0.015102716669276131
2025-05-01,high_volatility,-0.0021312479971092564,0.047665427915819514,1.061152880921437,-0.012710188369752906,0.004869514914330837,-0.07351346625163349
2025-05-02,high_volatility,-0.009904484552401026,0.03728884186894277,1.061152880921437,-0.022488785057787508,0.005281778850868427,-0.1787719787127406
2025-05-05,high_volatility,-0.00011218398823288058,0.03717247466971241,1.061152880921437,-0.022598446164422192,0.005253630190351843,-0.1954892358248261
2025-05-06,high_volatility,0.005155570594090755,0.04251969058111982,1.061152880921437,-0.017559383454848976,0.005414910523220681,-0.11793402729557456
2025-05-07,high_volatility,-0.0008240592903375429,0.04166059254473664,1.061152880921437,-0.01836897277211791,0.005399524159658667,-0.13605686049418517
2025-05-08,high_volatility,-0.002376608168141556,0.03918497347206373,1.061152880921437,-0.02070192508952884,0.005313047265709034,-0.19423307227749853
2025-05-09,bull,-0.0028475591862863027,0.03622583275460256,1.061152880921437,-0.02349053431885273,0.00527967843874394,-0.1828224056572724
2025-05-12,bull,0.005873006744952945,0.04231159405966478,1.061152880921437,-0.017755487640397027,0.005431769792928073,-0.1508602772451673
2025-05-13,bull,0.001636062857660994,0.044016881344815184,1.061152880921437,-0.016148473876584135,0.005277354172135904,-0.07675301857668579
2025-05-14,normal,-0.00029001320155990764,0.04371410266657394,1.061152880921437,-0.016433803807534675,0.005276958156844919,-0.07291570182572069
2025-05-15,bull,0.002381471802985769,0.04619967837245298,1.061152880921437,-0.01409146864493227,0.00509165573503183,0.013720478019931258
2025-05-16,bull,0.0015638750497296633,0.047835803946495004,1.061152880921437,-0.012549630891430352,0.004143889376802361,0.18684816959360645
2025-05-19,normal,0.003049423635606858,0.051031099213284525,1.061152880921437,-0.00953847639688199,0.004024863992470502,0.27794075293481
2025-05-20,bull,-0.0021838136554437164,0.04873584314652657,1.061152880921437,-0.01170145979731807,0.00398762300946585,0.1920662729755854
2025-05-21,normal,-0.00805987198158276,0.04028316650826835,1.061152880921437,-0.019667019510936745,0.004370948064143358,0.03834632123105614
2025-05-22,bull,-0.0016409169325624902,0.03857614824568523,1.061152880921437,-0.021275664498170643,0.004180890089975333,-0.0485584454207154
2025-05-23,normal,0.001203247478246081,0.039825812377028535,1.061152880921437,-0.020098016909579908,0.0041768286002781,-0.05114899721413794
2025-05-27,bull,0.0024613811394685707,0.042385220019945935,1.061152880921437,-0.017686104649873302,0.003985253362769295,-0.09564090545593541
2025-05-28,normal,-0.004127180862434311,0.03808310768859524,1.061152880921437,-0.02174029175966563,0.003968381577326942,-0.1900500620787294
2025-05-29,bull,0.0032716775622769183,0.04147938089979886,1.061152880921437,-0.01853974142213599,0.003992645886135068,-0.09895972716381625
2025-05-30,bull,-0.0035563278168000314,0.037775538806881226,1.061152880921437,-0.02203013584080027,0.004037721995293529,-0.11550204275623864
2025-06-02,bull,0.002718221701874377,0.04059644279814045,1.061152880921437,-0.01937179693226354,0.0034248137784870063,0.04811069588967928
2025-06-03,bull,6.030073141187172e-05,0.04065919152474584,1.061152880921437,-0.019312664334375396,0.0034242967901718614,0.050636501676920034
2025-06-04,bull,0.0015815739344619418,0.04230507097671965,1.061152880921437,-0.01776163480642967,0.003238847903313881,-0.0016380586498683538
2025-06-05,normal,-0.0005103401148727387,0.04177314088706496,1.061152880921437,-0.018262910446555036,0.003235431804206643,0.0032083927518151865
2025-06-06,bull,-0.00265502310513158,0.03900720912770428,1.061152880921437,-0.020869445102484008,0.0032468214901276364,-0.001090362038891487
2025-06-09,normal,0.002063350112682171,0.04115104476973541,1.061152880921437,-0.018849155961705777,0.0032058571902113197,0.07548846991296553
2025-06-10,bull,0.0032296849539186355,0.04451363463378488,1.061152880921437,-0.015680347843190723,0.00300999720974222,0.03649145060377738
2025-06-11,normal,4.0861318191331465e-05,0.04455631483776479,1.061152880921437,-0.015640127244682,0.002988484448103666,0.010064997173540396
2025-06-12,normal,0.008004350842740102,0.05291731005672595,1.061152880921437,-0.007760965467633496,0.0034772680886167896,0.12791573108625848
2025-06-13,normal,-0.002458358397305599,0.05032886194587971,1.061152880921437,-0.01020024463031044,0.0035037039108012182,0.05788325294798891
2025-06-16,normal,-0.000533553441054384,0.04976845536734964,1.061152880921437,-0.01072835569574282,0.0034921915591282415,0.028043809603906716
2025-06-17,normal,0.003922089371097136,0.05388574106825894,1.061152880921437,-0.006848343894489295,0.003536184616267941,0.040034007644229194
2025-06-18,normal,-0.0032141981419013324,0.05049834347754101,1.061152880921437,-0.010040530102169876,0.0035790921546244524,0.025159569451109663
2025-06-20,normal,-0.0006690399049340259,0.0497955181656875,1.061152880921437,-0.010702852491798809,0.0030332534643704207,0.15151718340294532
2025-06-23,bull,0.004992818120208496,0.055036956251298896,1.061152880921437,-0.00576347176744918,0.003151855013504716,0.251051133607608
2025-06-24,bull,-0.0019176277309773358,0.053013788126785366,1.061152880921437,-0.00767004730513865,0.0032071553320165594,0.19806742981999442
2025-06-25,bull,-0.002968426889151681,0.04988799368346242,1.061152880921437,-0.010615706219628707,0.0032735661232793836,0.11111509543928479
2025-06-26,bull,0.005484655250087429,0.055646267380021985,1.061152880921437,-0.005189274458392346,0.0032850895287249854,0.2570202152660326
2025-06-27,bull,0.0009203235693967036,0.05661780352083734,1.061152880921437,-0.004273726700587899,0.0032353458072178084,0.22463339670699609
2025-06-30,normal,0.0072942524939385,0.06432504056930899,1.064325040569309,0.0,0.003385588678643407,0.37491138298660764
2025-07-01,normal,0.0015905487944543443,0.06601790147949393,1.066017901479494,0.0,0.0033695403253323343,0.3599636660360701
2025-07-02,bull,0.0013522987809996296,0.0674594761881886,1.0674594761881886,0.0,0.0033586470556075066,0.3803650606006629
2025-07-03,bull,0.002930760103787829,0.07058794383341116,1.0705879438334112,0.0,0.003378565962763238,0.3980894006901869
2025-07-07,normal,-0.003232008938940374,0.0671277940290198,1.0705879438334112,-0.0032320089389403783,0.0035095032256674827,0.34446124718274845
2025-07-08,bull,-0.006221542451491746,0.060488613157301474,1.0705879438334112,-0.00943344330961493,0.003795157084121518,0.27154657052247955
2025-07-09,bull,0.0017264153221956662,0.062319456948070284,1.0705879438334112,-0.007723314028490025,0.003791076869676055,0.267395040013944
2025-07-10,bull,0.00230139941178141,0.0647642783214144,1.0705879438334112,-0.005439689047070928,0.0037681318538374253,0.25670568644539765
2025-07-11,normal,-0.003944776360066937,0.060564021367248255,1.0705879438334112,-0.009363007050378958,0.003921958981569634,0.1958253499978772
2025-07-14,normal,0.0032128098573570834,0.06397141190945521,1.0705879438334112,-0.006180278754367774,0.0035888573409704446,0.14724517883208682
2025-07-15,normal,-0.0046361294682291145,0.059038702693348544,1.0705879438334112,-0.010787755650141895,0.003715066978931911,0.11293292686434614
2025-07-16,bull,0.0021755831821183656,0.06134272948414066,1.0705879438334112,-0.008635642127788667,0.003727853816398114,0.1488819696054386
2025-07-17,bull,0.0011314652466415886,0.06254360189732777,1.0705879438334112,-0.007513947810097066,0.0036465317818308307,0.11393813004287696
2025-07-18,bull,-0.0014184035202902039,0.06103648631193481,1.0705879438334112,-0.008921693520362095,0.0035738377696029667,0.14137987676491928
2025-07-21,normal,0.004412228217500316,0.06571802143663774,1.0705879438334112,-0.0045488298507602165,0.003665402820607495,0.20716199193630475
2025-07-22,bull,0.0016190354897350665,0.06744345673539387,1.0705879438334112,-0.0029371590779903034,0.0035356525848667004,0.1670534657648201
2025-07-23,bull,-0.0009096634699418743,0.06647244241657324,1.0705879438334112,-0.003844150721613482,0.0035050688305167466,0.1828897696709689
