Date,gross_return,transaction_cost,net_return,turnover,gross_cumulative_return,net_cumulative_return,running_max,net_drawdown
2025-03-05,0.004944255230242535,0.0,0.004944255230242535,0.0,0.04530488350338202,0.042942025876832046,1.0579307674783198,-0.014167979665829056
2025-03-06,-0.006663360514941315,0.0,-0.006663360514941315,0.0,0.038339640216570325,0.03599252716223145,1.0579307674783198,-0.0207369338244886
2025-03-07,0.001396336303151504,0.0,0.001396336303151504,0.0,0.039789511551205914,0.03743912113770165,1.0579307674783198,-0.019369553254852345
2025-03-10,-0.010507343374863615,0.0,-0.010507343374863615,0.0,0.02886408611575564,0.02653839206139108,1.0579307674783198,-0.029673374082649584
2025-03-11,-0.004207619569211487,0.00046813241361265336,-0.00467575198282414,0.46813241361265334,0.024535017452956165,0.02173855313926487,1.0579307674783198,-0.03421038072776972
2025-03-12,-0.0030694294800254125,0.0,-0.0030694294800254125,0.0,0.02139027946706773,0.018602398703380763,1.0579307674783198,-0.03717480385666638
2025-03-13,-0.00022674393902900685,0.0,-0.00022674393902900685,0.0,0.021158685411815537,0.018371436783194417,1.0579307674783198,-0.03739311863423622
2025-03-14,0.00440760104662655,0.0,0.00440760104662655,0.0,0.025659545502408454,0.022860011793814472,1.0579307674783198,-0.03315033153643876
2025-03-17,0.004607763173814446,0.0,0.004607763173814446,0.0,0.0303855417850456,0.027573108488125442,1.0579307674783198,-0.028695317239477602
2025-03-18,0.0011180564948952171,0.0,0.0011180564948952171,0.0,0.031537571032284495,0.028721993276050295,1.0579307674783198,-0.02760934373039503
2025-03-19,0.004655768626507416,0.0,0.004655768626507416,0.0,0.036340171292560175,0.033511484857743135,1.0579307674783198,-0.023082117820225956
2025-03-20,-0.0018069201864323212,0.0,-0.0018069201864323212,0.0,0.034467587317040804,0.031644012092844065,1.0579307674783198,-0.024847330462023365
2025-03-21,-0.003961954990863995,0.0,-0.003961954990863995,0.0,0.030369073296582894,0.027556684950337917,1.0579307674783198,-0.02871084144795355
2025-03-24,0.002152446489683789,0.0,0.002152446489683789,0.0,0.032586887591478986,0.02976844572981041,1.0579307674783198,-0.02662019350816025
2025-03-25,0.0011410974263628471,0.0,0.0011410974263628471,0.0,0.03376516983140565,0.030943511852982386,1.0579307674783198,-0.025509472316098902
2025-03-26,-0.002921567559054488,0.0,-0.002921567559054488,0.0,0.03074495504754582,0.027931540733534987,1.0579307674783198,-0.028356512228386088
2025-03-27,0.0022931850423719797,0.0,0.0022931850423719797,0.0,0.03310864396096114,0.03028877796732754,1.0579307674783198,-0.02612835391571
2025-03-28,0.0001526479448704706,0.0,0.0001526479448704706,0.0,0.033266345872289715,0.03044604943190743,1.0579307674783198,-0.025979694410367626
2025-03-31,0.011109872204687912,0.0,0.011109872204687912,0.0,0.04474580292833563,0.041894173354921405,1.0579307674783198,-0.0151584532904957
2025-04-01,0.0010661990510303573,0.0,0.0010661990510303573,0.0,0.045859709911985735,0.04300503993382643,1.0579307674783198,-0.014108416167978866
2025-04-02,0.0024137350650960624,0.0,0.0024137350650960624,0.0,0.048384138166971624,0.0455225777717867,1.0579307674783198,-0.011728735081700359
