Date,regime,portfolio_return,BTC-USD_weight,DIA_weight,ETH-USD_weight,GLD_weight,QQQ_weight,SPY_weight,TLT_weight,VIX_weight,cumulative_return,running_max,drawdown,rolling_volatility,rolling_sharpe,turnover,transaction_cost,net_return,net_cumulative_return,net_running_max,net_drawdown
2024-10-04,bull,-0.0003191004099896,0.0075383852841523,0.1161995205887926,3.2872980407744937e-19,0.0360310206766052,3.127765645837452e-17,0.5755082572749165,0.1983090459127428,0.0664137702627905,0.0213070537857864,1.022577500774604,-0.0012423967746748,,,0.0019744411998702,1.9744411998702003e-06,-0.0003210748511894702,0.02123757334010201,1.0225223571716964,-0.001256484831439808
2024-10-07,normal,0.0030448415511434,0.0051134032351946,0.1300353513127006,6.733581058426668e-19,0.0307809716077229,0.0217178986542709,0.5440133740133689,0.2063455296653473,0.0619934715113946,0.0244167719396293,1.024416771939629,0.0,,,0.003363941961133,3.363941961133e-06,0.003041477609182267,0.024343644553071586,1.0243436445530716,0.0
2024-10-08,bull,0.0022499088408482,0.0075383852841523,0.1161995205887926,3.2872980407744937e-19,0.0360310206766052,3.127765645837452e-17,0.5755082572749165,0.1983090459127428,0.0664137702627905,0.0267216162915295,1.0267216162915296,0.0,,,0.0007949327102951998,7.949327102951997e-07,0.0022491139081379052,0.026647510090748616,1.0266475100907486,0.0
2024-10-09,bull,0.0019118899717738,0.0075383852841523,0.1161995205887926,3.2872980407744937e-19,0.0360310206766052,3.127765645837452e-17,0.5755082572749165,0.1983090459127428,0.0664137702627905,0.0286845950535208,1.0286845950535208,0.0,,,0.00033801886907440016,3.380188690744002e-07,0.0019115519529047257,0.028610000143607373,1.0286100001436074,0.0
2024-10-10,normal,-0.0014964158364817,0.0051134032351946,0.1300353513127006,6.733581058426668e-19,0.0307809716077229,0.0217178986542709,0.5440133740133689,0.2063455296653473,0.0619934715113946,0.0271452551347379,1.0286845950535208,-0.0014964158364817,,,0.0034083058082555002,3.4083058082555002e-06,-0.0014998241422899555,0.02706726603239118,1.0286100001436074,-0.001499824142289885
2024-10-11,bull,0.0029322685382327,0.0075383852841523,0.1161995205887926,3.2872980407744937e-19,0.0360310206766052,3.127765645837452e-17,0.5755082572749165,0.1983090459127428,0.0664137702627905,0.0301571208505646,1.0301571208505649,0.0,,,0.004428684374714401,4.428684374714401e-06,0.002927839853857986,0.030074354506473666,1.0300743545064737,0.0
2024-10-14,bull,0.0032978399658978,0.0075383852841523,0.1161995205887926,3.2872980407744937e-19,0.0360310206766052,3.127765645837452e-17,0.5755082572749165,0.1983090459127428,0.0664137702627905,0.0335544141748598,1.0335544141748598,0.0,,,0.0003655714276650998,3.655714276650998e-07,0.003297474394470135,0.03347099831485911,1.0334709983148591,0.0
2024-10-15,normal,0.0001223998427898,0.0051134032351946,0.1300353513127006,6.733581058426668e-19,0.0307809716077229,0.0217178986542709,0.5440133740133689,0.2063455296653473,0.0619934715113946,0.0336809210726696,1.0336809210726696,0.0,,,0.003175440123108,3.175440123108e-06,0.000119224402666692,0.033594213277306606,1.0335942132773066,0.0
2024-10-16,bull,0.0010352164230871,0.0075383852841523,0.1161995205887926,3.2872980407744937e-19,0.0360310206766052,3.127765645837452e-17,0.5755082572749165,0.1983090459127428,0.0664137702627905,0.0347510045383958,1.034751004538396,0.0,,,0.0009128165802972999,9.128165802973e-07,0.0010343036065068026,0.0346632634997639,1.034663263499764,0.0
2024-10-17,bull,-0.0040278508380601,0.0075383852841523,0.1161995205887926,3.2872980407744937e-19,0.0360310206766052,3.127765645837452e-17,0.5755082572749165,0.1983090459127428,0.0664137702627905,0.0305831818375823,1.034751004538396,-0.0040278508380601,,,0.0050630672611472,5.0630672611472e-06,-0.004032913905321247,0.030490555637070704,1.034663263499764,-0.004032913905321234
2024-10-18,bull,-0.0008040543886201,0.0075383852841523,0.1161995205887926,3.2872980407744937e-19,0.0360310206766052,3.127765645837452e-17,0.5755082572749165,0.1983090459127428,0.0664137702627905,0.0297545369073877,1.034751004538396,-0.0048286666155371,,,0.00322379644944,3.2237964494400002e-06,-0.00080727818506954,0.029658663091584714,1.034663263499764,-0.004836936406972692
2024-10-21,normal,-0.0043977231493556,0.0051134032351946,0.1300353513127006,6.733581058426668e-19,0.0307809716077229,0.0217178986542709,0.5440133740133689,0.2063455296653473,0.0619934715113946,0.025225961542276,1.034751004538396,-0.0092051546259371,,,0.0035936687607355,3.5936687607355e-06,-0.004401316818116336,0.025126809100800562,1.034663263499764,-0.009216964335532873
2024-10-22,bull,-0.0003551042443004,0.0075383852841523,0.1161995205887926,3.2872980407744937e-19,0.0360310206766052,3.127765645837452e-17,0.5755082572749165,0.1983090459127428,0.0664137702627905,0.0248618994519653,1.034751004538396,-0.0095569900807606,,,0.0040426189050552,4.0426189050552e-06,-0.0003591468632054552,0.024758638022924107,1.034663263499764,-0.009572800954908978
2024-10-23,normal,-0.0040183572420949,0.0051134032351946,0.1300353513127006,6.733581058426668e-19,0.0307809716077229,0.0217178986542709,0.5440133740133689,0.2063455296653473,0.0619934715113946,0.0207436382161554,1.034751004538396,-0.0135369439225517,,,0.0036632529977945,3.6632529977945e-06,-0.0040220204950926946,0.020637037778272527,1.034663263499764,-0.013556319448365661
2024-10-24,normal,0.0021072097605549,0.0051134032351946,0.1300353513127006,6.733581058426668e-19,0.0307809716077229,0.0217178986542709,0.5440133740133689,0.2063455296653473,0.0619934715113946,0.0228945591736289,1.034751004538396,-0.0114582593423585,,,0.0061255670026498,6.1255670026498e-06,0.00210108419355225,0.022781482125702412,1.034663263499764,-0.011483718223329165
2024-10-25,normal,0.0019872688998483,0.0051134032351946,0.1300353513127006,6.733581058426668e-19,0.0307809716077229,0.0217178986542709,0.5440133740133689,0.2063455296653473,0.0619934715113946,0.0249273257188986,1.034751004538396,-0.0094937610849477,,,0.00011994086070659998,1.199408607066e-07,0.0019871489589875935,0.024813901283180284,1.034663263499764,-0.00951938912305439
2024-10-28,normal,0.0005640506274915,0.0051134032351946,0.1300353513127006,6.733581058426668e-19,0.0307809716077229,0.0217178986542709,0.5440133740133689,0.2063455296653473,0.0619934715113946,0.0255054366201037,1.034751004538396,-0.0089350654193532,,,0.0014232182723567998,1.4232182723568e-06,0.0005626274092191433,0.02539048967339097,1.034663263499764,-0.008962117583074969
2024-10-29,bull,-4.388821677701166e-05,0.0075383852841523,0.1161995205887926,3.2872980407744937e-19,0.0360310206766052,3.127765645837452e-17,0.5755082572749165,0.1983090459127428,0.0664137702627905,0.0254604290151954,1.034751004538396,-0.0089785614920422,,,0.0006079388442685117,6.079388442685117e-07,-4.4496155621280174e-05,0.025344863738589796,1.034663263499764,-0.009006214958917624
2024-10-30,normal,0.0019449015657118,0.0051134032351946,0.1300353513127006,6.733581058426668e-19,0.0307809716077229,0.0217178986542709,0.5440133740133689,0.2063455296653473,0.0619934715113946,0.0274548486091625,1.034751004538396,-0.0070511223446341,,,0.001988789782488812,1.988789782488812e-06,0.0019429127759293112,0.027337019374081173,1.034663263499764,-0.007080800473094562
2024-10-31,normal,-0.0042019359762887,0.0051134032351946,0.1300353513127006,6.733581058426668e-19,0.0307809716077229,0.0217178986542709,0.5440133740133689,0.2063455296653473,0.0619934715113946,0.0231375491167793,1.034751004538396,-0.0112234299562697,,,0.0061468375420005,6.1468375420005e-06,-0.0042080828138307,0.02301390011884097,1.034663263499764,-0.01125908669214637
2024-11-01,normal,-0.0032021963457885,0.0051134032351946,0.1300353513127006,6.733581058426668e-19,0.0307809716077229,0.0217178986542709,0.5440133740133689,0.2063455296653473,0.0619934715113946,0.0198612617957585,1.034751004538396,-0.0143896866756652,,,0.0009997396305001997,9.997396305001998e-07,-0.003203196085419,0.019736985998651146,1.034663263499764,-0.014426217715147627
2024-11-04,normal,0.0014928375020224,0.0051134032351946,0.1300353513127006,6.733581058426668e-19,0.0307809716077229,0.0217178986542709,0.5440133740133689,0.2063455296653473,0.0619934715113946,0.0213837489342272,1.034751004538396,-0.0129183306375544,,,0.0046950338478109,4.6950338478109e-06,0.001488142468174589,0.02125449991388395,1.034663263499764,-0.012959543514210248
2024-11-05,normal,0.0052568123956228,0.0051134032351946,0.1300353513127006,6.733581058426668e-19,0.0307809716077229,0.0217178986542709,0.5440133740133689,0.2063455296653473,0.0619934715113946,0.0267529716863124,1.034751004538396,-0.0077294274825578,,,0.0037639748936004,3.7639748936004e-06,0.0052530484207291995,0.026619199251819214,1.034663263499764,-0.00777457220307165
2024-11-06,bull,-0.0011033802545107,0.0075383852841523,0.1161995205887926,3.2872980407744937e-19,0.0360310206766052,3.127765645837452e-17,0.5755082572749165,0.1983090459127428,0.0664137702627905,0.0256200727310935,1.034751004538396,-0.0088242792394056,,,0.0063601926501335,6.3601926501335e-06,-0.0011097404471608334,0.025479918402577573,1.034663263499764,-0.008875684892999391
2024-11-07,bull,0.0032146679107166,0.0075383852841523,0.1161995205887926,3.2872980407744937e-19,0.0360310206766052,3.127765645837452e-17,0.5755082572749165,0.1983090459127428,0.0664137702627905,0.0289171006674893,1.034751004538396,-0.0056379784559948,,,0.0043180481652273,4.3180481652273006e-06,0.0032103498625513727,0.02877206771767038,1.034663263499764,-0.005693829084224444
2024-11-08,bull,0.0044180199360726,0.0075383852841523,0.1161995205887926,3.2872980407744937e-19,0.0360310206766052,3.127765645837452e-17,0.5755082572749165,0.1983090459127428,0.0664137702627905,0.0334628769308043,1.034751004538396,-0.00124486722114,,,0.0012033520253560003,1.2033520253560002e-06,0.004416816584047244,0.0333159652475703,1.034663263499764,-0.0013021610989031318
2024-11-11,normal,0.0002834700876183,0.0051134032351946,0.1300353513127006,6.733581058426668e-19,0.0307809716077229,0.0217178986542709,0.5440133740133689,0.2063455296653473,0.0619934715113946,0.0337558327430782,1.034751004538396,-0.0009617500161418,,,0.0041345498484543,4.1345498484543006e-06,0.0002793355377698457,0.03360460711840907,1.034663263499764,-0.0010231893010039794
2024-11-12,bull,-0.0072384475016376,0.0075383852841523,0.1161995205887926,3.2872980407744937e-19,0.0360310206766052,3.127765645837452e-17,0.5755082572749165,0.1983090459127428,0.0664137702627905,0.0262730454182558,1.034751004538396,-0.0081932359407779,,,0.0075219175892559,7.5219175892559e-06,-0.007245969419226856,0.0261151397436572,1.034663263499764,-0.008261744721845599
2024-11-13,bull,-0.0047437028258176,0.0075383852841523,0.1161995205887926,3.2872980407744937e-19,0.0360310206766052,3.127765645837452e-17,0.5755082572749165,0.1983090459127428,0.0664137702627905,0.0214047110726447,1.034751004538396,-0.0128980724901107,,,0.00249474467582,2.49474467582e-06,-0.00474619757049342,0.02124499456035922,1.034663263499764,-0.012968730419612218
2024-11-14,normal,-0.0020641735889593,0.0051134032351946,0.1300353513127006,6.733581058426668e-19,0.0307809716077229,0.0217178986542709,0.5440133740133689,0.2063455296653473,0.0619934715113946,0.0192963544444098,1.034751004538396,-0.0149356222184876,,,0.0026795292368583,2.6795292368583e-06,-0.002066853118196158,0.019134231158909776,1.034663263499764,-0.01500877907690168
2024-11-15,normal,-0.0008060779327785,0.0051134032351946,0.1300353513127006,6.733581058426668e-19,0.0307809716077229,0.0217178986542709,0.5440133740133689,0.2063455296653473,0.0619934715113946,0.0184747221461305,1.034751004538396,-0.0157296608757835,,,0.0012580956561808,1.2580956561808002e-06,-0.0008073360284346808,0.018311447376284207,1.034663263499764,-0.015803997977244744
2024-11-18,normal,0.0011246448864874,0.0051134032351946,0.1300353513127006,6.733581058426668e-19,0.0307809716077229,0.0217178986542709,0.5440133740133689,0.2063455296653473,0.0619934715113946,0.0196201445344088,1.034751004538396,-0.0146227062719662,,,0.0019307228192659,1.9307228192659e-06,0.001122714163668134,0.019454720061278907,1.034663263499764,-0.014699027185948288
2024-11-19,normal,0.0062269581544434,0.0051134032351946,0.1300353513127006,6.733581058426668e-19,0.0307809716077229,0.0217178986542709,0.5440133740133689,0.2063455296653473,0.0619934715113946,0.025969276507852,1.034751004538396,-0.0084868030975832,,,0.005102313267956,5.1023132679560006e-06,0.0062218558411754445,0.02579762036610611,1.034663263499764,-0.008568626572929228
2024-11-20,normal,0.0033028453813886,0.0051134032351946,0.1300353513127006,6.733581058426668e-19,0.0307809716077229,0.0217178986542709,0.5440133740133689,0.2063455296653473,0.0619934715113946,0.0293578943942125,1.034751004538396,-0.0052119883146083,,,0.0029241127730548003,2.9241127730548002e-06,0.003299921268615545,0.029182671750847433,1.034663263499764,-0.005296981097384523
2024-11-21,bull,0.003699107185287,0.0075383852841523,0.1161995205887926,3.2872980407744937e-19,0.0360310206766052,3.127765645837452e-17,0.5755082572749165,0.1983090459127428,0.0664137702627905,0.0331655995775981,1.034751004538396,-0.0015321608327454,,,0.00039626180389839985,3.9626180389839984e-07,0.003698710923483101,0.032989320941111844,1.034663263499764,-0.0016178621757477751
2024-11-22,bull,-0.0029120720625718,0.0075383852841523,0.1161995205887926,3.2872980407744937e-19,0.0360310206766052,3.127765645837452e-17,0.5755082572749165,0.1983090459127428,0.0664137702627905,0.0301569468990579,1.034751004538396,-0.0044397711325608,,,0.0066111792478587995,6.611179247858799e-06,-0.002918683241819659,0.02997435232110246,1.034663263499764,-0.0045318233903474114
2024-11-25,bull,0.0040113676082967,0.0075383852841523,0.1161995205887926,3.2872980407744937e-19,0.0360310206766052,3.127765645837452e-17,0.5755082572749165,0.1983090459127428,0.0664137702627905,0.0342892851073106,1.034751004538396,-0.0004462130783735,,,0.0069234396708685005,6.923439670868501e-06,0.004004444168625832,0.034098827110088825,1.034663263499764,-0.000545526655470363
2024-11-26,bull,0.0002828610648022,0.0075383852841523,0.1161995205887926,3.2872980407744937e-19,0.0360310206766052,3.127765645837452e-17,0.5755082572749165,0.1983090459127428,0.0664137702627905,0.0345818452758097,1.034751004538396,-0.0001634782298777,,,0.0037285065434945006,3.728506543494501e-06,0.0002791325582587055,0.03438747776119233,1.034663263499764,-0.00026654637146261706
2024-11-27,normal,-0.0004305107367438,0.0051134032351946,0.1300353513127006,6.733581058426668e-19,0.0307809716077229,0.0217178986542709,0.5440133740133689,0.2063455296653473,0.0619934715113946,0.0341364466833782,1.034751004538396,-0.0005939185874883,,,0.000713371801546,7.13371801546e-07,-0.000431224108545346,0.0339414249432044,1.034663263499764,-0.0006976555387864236
2024-11-29,bull,0.0039061918127759,0.0075383852841523,0.1161995205887926,3.2872980407744937e-19,0.0360310206766052,3.127765645837452e-17,0.5755082572749165,0.1983090459127428,0.0664137702627905,0.0381759820047062,1.0381759820047065,0.0,,,0.0043367025495197,4.336702549519701e-06,0.00390185511022638,0.03797571457579374,1.0379757145757937,0.0
2024-12-02,bull,-0.0001012063435659,0.0075383852841523,0.1161995205887926,3.2872980407744937e-19,0.0360310206766052,3.127765645837452e-17,0.5755082572749165,0.1983090459127428,0.0664137702627905,0.0380709120095896,1.0381759820047065,-0.0001012063435659,,,0.0040073981563417994,4.0073981563417994e-06,-0.00010521374172224181,0.03786650526704638,1.0379757145757937,-0.00010521374172223208
2024-12-03,bull,-0.0017803173151348,0.0075383852841523,0.1161995205887926,3.2872980407744937e-19,0.0360310206766052,3.127765645837452e-17,0.5755082572749165,0.1983090459127428,0.0664137702627905,0.0362228163906011,1.0381759820047065,-0.0018813434792949,,,0.0016791109715689,1.6791109715689e-06,-0.0017819964261063688,0.03601703086388497,1.0379757145757937,-0.0018870226773168852
2024-12-04,normal,0.007689343751365,0.0051134032351946,0.1300353513127006,6.733581058426668e-19,0.0307809716077229,0.0217178986542709,0.5440133740133689,0.2063455296653473,0.0619934715113946,0.044190689828836,1.044190689828836,0.0,,,0.0094696610664998,9.4696610664998e-06,0.0076798740902985,0.043973511216324646,1.0439735112163246,0.0
2024-12-05,normal,-0.0011187048257455,0.0051134032351946,0.1300353513127006,6.733581058426668e-19,0.0307809716077229,0.0217178986542709,0.5440133740133689,0.2063455296653473,0.0619934715113946,0.0430225486651258,1.044190689828836,-0.0011187048257456,,,0.0088080485771105,8.8080485771105e-06,-0.0011275128743226106,0.042796417641976614,1.0439735112163246,-0.001127512874322445
2024-12-06,bull,-0.0025119387803609,0.0075383852841523,0.1161995205887926,3.2872980407744937e-19,0.0360310206766052,3.127765645837452e-17,0.5755082572749165,0.1983090459127428,0.0664137702627905,0.040402539876343,1.044190689828836,-0.0036278334880709,0.0510171451170257,3.286859336398221,0.0013932339546154,1.3932339546154e-06,-0.0025133320143155154,0.04017552402110347,1.0439735112163246,-0.0036380110744343996
2024-12-09,normal,0.0015322880982011,0.0051134032351946,0.1300353513127006,6.733581058426668e-19,0.0307809716077229,0.0217178986542709,0.5440133740133689,0.2063455296653473,0.0619934715113946,0.0419967363055338,1.044190689828836,-0.0021011042759457,0.0507980355210481,3.1713104344578724,0.004044226878562,4.044226878562e-06,0.0015282438713225379,0.04176516589078827,1.0439735112163246,-0.0021153269712403944
2024-12-10,normal,-0.0028205239390159,0.0051134032351946,0.1300353513127006,6.733581058426668e-19,0.0307809716077229,0.0217178986542709,0.5440133740133689,0.2063455296653473,0.0619934715113946,0.0390577595664074,1.044190689828836,-0.0049157020000532,0.0502794895493813,2.5135058510244663,0.004352812037217,4.352812037217e-06,-0.002824876751053117,0.038822307693606284,1.0439735112163246,-0.004934228184311662
2024-12-11,normal,0.0002060037798638,0.0051134032351946,0.1300353513127006,6.733581058426668e-19,0.0307809716077229,0.0217178986542709,0.5440133740133689,0.2063455296653473,0.0619934715113946,0.0392718093923749,1.044190689828836,-0.004710710873382,0.0502756037346832,2.4545260443605965,0.0030265277188797,3.0265277188797e-06,0.00020297725214492028,0.03903316499108889,1.0439735112163246,-0.004732252468244935
2024-12-12,normal,-0.0050645784503185,0.0051134032351946,0.1300353513127006,6.733581058426668e-19,0.0307809716077229,0.0217178986542709,0.5440133740133689,0.2063455296653473,0.0619934715113946,0.0340083357825027,1.044190689828836,-0.0097514315589256,0.0511834879352796,2.2038064130886643,0.0052705822301823,5.270582230182299e-06,-0.005069849032548682,0.03376542370477287,1.0439735112163246,-0.009778109695195658
2024-12-13,normal,-0.0031041486147557,0.0051134032351946,0.1300353513127006,6.733581058426668e-19,0.0307809716077229,0.0217178986542709,0.5440133740133689,0.2063455296653473,0.0619934715113946,0.0307986202393375,1.044190689828836,-0.0128253102809159,0.0508355816425981,1.5572910633599486,0.0019604298355627996,1.9604298355627994e-06,-0.0031061090445912627,0.03055443557221782,1.0439735112163246,-0.012853846864823604
2024-12-16,normal,0.007067238039568,0.0051134032351946,0.1300353513127006,6.733581058426668e-19,0.0307809716077229,0.0217178986542709,0.5440133740133689,0.2063455296653473,0.0619934715113946,0.0380835194594271,1.044190689828836,-0.0058487117620346,0.0524659700648299,2.225544527737211,0.0101713866543237,1.0171386654323701e-05,0.007057066652913676,0.03782712691350687,1.0439735112163246,-0.005887490665981265
2024-12-17,normal,0.002201302264237,0.0051134032351946,0.1300353513127006,6.733581058426668e-19,0.0307809716077229,0.0217178986542709,0.5440133740133689,0.2063455296653473,0.0619934715113946,0.0403686550612802,1.044190689828836,-0.0036602842802421,0.0525827944095193,2.381899502924344,0.004865935775331,4.865935775331e-06,0.002196436328461669,0.0401066481177228,1.0439735112163246,-0.003703985835901702
2024-12-18,normal,0.0220494473094886,0.0051134032351946,0.1300353513127006,6.733581058426668e-19,0.0307809716077229,0.0217178986542709,0.5440133740133689,0.2063455296653473,0.0619934715113946,0.0633082089034977,1.0633082089034978,0.0,0.0686702910025279,3.146960210994388,0.019848145045251602,1.9848145045251604e-05,0.022029599164443348,0.06301978066402891,1.063019780664029,0.0
2024-12-19,normal,-0.0113028752081042,0.0051134032351946,0.1300353513127006,6.733581058426668e-19,0.0307809716077229,0.0217178986542709,0.5440133740133689,0.2063455296653473,0.0619934715113946,0.0512897689105087,1.0633082089034978,-0.0113028752081041,0.072440168800688,2.552597828765345,0.0333523225175928,3.33523225175928e-05,-0.011336227530621792,0.050969146560869705,1.063019780664029,-0.011336227530621912
2024-12-20,normal,-0.0049042245751482,0.0051134032351946,0.1300353513127006,6.733581058426668e-19,0.0307809716077229,0.0217178986542709,0.5440133740133689,0.2063455296653473,0.0619934715113946,0.0461340077902159,1.0633082089034978,-0.0161516679448869,0.0730795527065743,2.0360365418827664,0.006398650632955999,6.398650632955999e-06,-0.004910623225781156,0.04580823306018855,1.063019780664029,-0.0161911828141984
2024-12-23,normal,-0.003819663431399,0.0051134032351946,0.1300353513127006,6.733581058426668e-19,0.0307809716077229,0.0217178986542709,0.5440133740133689,0.2063455296653473,0.0619934715113946,0.0421381279763166,1.0633082089034978,-0.0199096374408809,0.0724672615616036,1.43831829758654,0.0010845611437492004,1.0845611437492004e-06,-0.003820747992542749,0.04181246335313915,1.063019780664029,-0.019950068377506902
2024-12-24,normal,-0.0006880594213307,0.0051134032351946,0.1300353513127006,6.733581058426668e-19,0.0307809716077229,0.0217178986542709,0.5440133740133689,0.2063455296653473,0.0619934715113946,0.0414210750190344,1.0633082089034978,-0.0205839978485952,0.0724965864507029,1.4005579453939117,0.0031316040100683,3.1316040100683002e-06,-0.0006911910253407683,0.04109237192838133,1.063019780664029,-0.020627470094630174
2024-12-26,normal,0.0021433852227962,0.0051134032351946,0.1300353513127006,6.733581058426668e-19,0.0307809716077229,0.0217178986542709,0.5440133740133689,0.2063455296653473,0.0619934715113946,0.0436532415619386,1.0633082089034978,-0.018484732062614,0.0718681090999552,1.227600303497811,0.0028314446441269,2.8314446441269002e-06,0.002140553778152073,0.04332088613851792,1.063019780664029,-0.01853107052552294
2024-12-27,normal,-0.0038346161987717,0.0051134032351946,0.1300353513127006,6.733581058426668e-19,0.0307809716077229,0.0217178986542709,0.5440133740133689,0.2063455296653473,0.0619934715113946,0.0396512319359445,1.0633082089034978,-0.0222484664083885,0.0721330129589389,1.1497306816441184,0.0059780014215679005,5.978001421567901e-06,-0.003840594200193268,0.039313913994273975,1.063019780664029,-0.022300494403732274
2024-12-30,normal,-0.0006286950955334,0.0051134032351946,0.1300353513127006,6.733581058426668e-19,0.0307809716077229,0.0217178986542709,0.5440133740133689,0.2063455296653473,0.0619934715113946,0.0389976083053611,1.0633082089034978,-0.0228631740022078,0.0721055187209796,1.0171286295489432,0.0032059211032383,3.2059211032383e-06,-0.0006319010166366383,0.03865717047541639,1.063019780664029,-0.022918303715283694
