Date,gross_return,turnover,transaction_cost,net_return,gross_equity_curve,net_equity_curve,gross_running_peak,net_running_peak,gross_drawdown,net_drawdown
2025-02-19,0.0005529443014032598,0.0,0.0,0.0005529443014032598,1.0005529443014032,1.0005529443014032,1.0005529443014032,1.0005529443014032,0.0,0.0
2025-02-20,0.0007056270790688013,0.018090200562341657,1.809020056234166e-05,0.0006875368785064596,1.0012589615529444,1.0012408613495085,1.0012589615529444,1.0012408613495085,0.0,0.0
2025-02-21,0.009203387538347913,0.08051420477641341,8.051420477641342e-05,0.0091228733335715,1.01047393580236,1.010375054903996,1.01047393580236,1.010375054903996,0.0,0.0
2025-02-24,0.003558241105655287,0.07578360092704764,7.578360092704764e-05,0.0034824575047282392,1.0140694456969253,1.0138936430965368,1.0140694456969253,1.0138936430965368,0.0,0.0
2025-02-25,-0.0008479110201613069,0.10002351028276352,0.00010002351028276351,-0.0009479345304440704,1.0132096050387098,1.012932538302048,1.0140694456969253,1.0138936430965368,-0.0008479110201614626,-0.0009479345304439502
2025-02-26,-0.0018959131432191652,0.06579325614605405,6.579325614605406e-05,-0.0019617063993652194,1.0112886476316811,1.0109454620595355,1.0140694456969253,1.0138936430965368,-0.0027422165977331048,-0.0029077813605747904
2025-02-27,0.004031810316426654,0.06099360364800725,6.0993603648007255e-05,0.003970816712778647,1.0153659716340877,1.0149597411959892,1.0153659716340877,1.0149597411959892,0.0,0.0
2025-02-28,-0.005843868712403811,0.052418541796336815,5.241854179633682e-05,-0.005896287254200148,1.0094323062008157,1.008975247010449,1.0153659716340877,1.0149597411959892,-0.005843868712403832,-0.0058962872542002165
2025-03-03,0.02262870855019875,0.05440874335853075,5.440874335853075e-05,0.02257429980684022,1.0322744556589891,1.0317521567341434,1.0322744556589891,1.0317521567341434,0.0,0.0
2025-03-04,0.0030336642214416005,0.04569270339590484,4.569270339590484e-05,0.0029879715180456956,1.03540602974183,1.0348350027921471,1.03540602974183,1.0348350027921471,0.0,0.0
2025-03-05,-0.009072667349539177,0.04824233735385876,4.824233735385876e-05,-0.009120909686893035,1.0260121352622753,1.0253963661908443,1.03540602974183,1.0348350027921471,-0.009072667349539154,-0.009120909686893053
2025-03-06,0.016647460598452794,0.04421208770743548,4.421208770743548e-05,0.016603248510745357,1.0430926318575884,1.0424212768807262,1.0430926318575884,1.0424212768807262,0.0,0.0
2025-03-07,-0.010767476778356324,0.03048041020707123,3.0480410207071232e-05,-0.010797957188563394,1.0318611561663873,1.0311652565605205,1.0430926318575884,1.0424212768807262,-0.01076747677835621,-0.010797957188563356
2025-03-10,0.029647555135570373,0.04163497638585467,4.163497638585467e-05,0.029605920159184517,1.0624533166860837,1.0616938528171762,1.0624533166860837,1.0616938528171762,0.0,0.0
2025-03-11,-0.004153225618414164,0.026584454191867245,2.6584454191867244e-05,-0.0041798100726060305,1.058040708352854,1.0572561741571471,1.0624533166860837,1.0616938528171762,-0.004153225618414136,-0.004179810072606038
2025-03-12,-0.017464553229073924,0.029885155776104424,2.9885155776104424e-05,-0.017494438384850028,1.0395625000832984,1.0387600711613527,1.0624533166860837,1.0616938528171762,-0.021545244617602988,-0.021601125027680412
2025-03-13,0.008587939311934927,0.030601216391904506,3.0601216391904504e-05,0.008557338095543023,1.0484901997449771,1.0476490922904307,1.0624533166860837,1.0616938528171762,-0.013142334558904789,-0.013228635062243366
2025-03-14,-0.018953197281978775,0.03270226421945549,3.270226421945549e-05,-0.01898589954619823,1.0286179581409893,1.0277585318645388,1.0624533166860837,1.0616938528171762,-0.031846442581242806,-0.03196337707201646
2025-03-17,-0.005554375502046925,0.026959480771499397,2.6959480771499398e-05,-0.005581334982818424,1.0229046277533254,1.0220222672167532,1.0624533166860837,1.0616938528171762,-0.0372239309827892,-0.03736631374021382
2025-03-18,0.012136324306000574,0.018448893209870226,1.8448893209870227e-05,0.012117875412790705,1.0353189300498487,1.0344070057199837,1.0624533166860837,1.0616938528171762,-0.025539368375139815,-0.025701238661962278
2025-03-19,-0.00796783663019379,0.03165561040967774,3.165561040967774e-05,-0.007999492240603468,1.0270696779550645,1.0261322749041009,1.0624533166860837,1.0616938528171762,-0.03330371149048206,-0.0334951340433155
2025-03-20,-0.0025672479515784913,0.026803308536223765,2.6803308536223765e-05,-0.002594051260114715,1.024432935428206,1.0234704351833415,1.0624533166860837,1.0616938528171762,-0.03578546055695664,-0.03600229720875747
2025-03-21,-0.008399566818827472,0.0255230194836577,2.55230194836577e-05,-0.008425089838311129,1.0158281425356692,1.0148476048200663,1.0624533166860837,1.0616938528171762,-0.043884445008693485,-0.04412406445869932
2025-03-24,-0.016329438249891172,0.04066465573560019,4.0664655735600194e-05,-0.016370102905626772,0.9992402396096314,0.998234445095633,1.0624533166860837,1.0616938528171762,-0.059497274923684396,-0.05977185188852263
2025-03-25,-0.0013693463720569777,0.02132559855909748,2.1325598559097482e-05,-0.0013906719706160752,0.9978719336127085,0.9968462284327351,1.0624533166860837,1.0616938528171762,-0.060785148918177434,-0.06107940082008545
2025-03-26,0.0067690288910936805,0.027391289865715505,2.7391289865715505e-05,0.006741637601227965,1.0046265575609445,1.0035666044489795,1.0624533166860837,1.0616938528171762,-0.054427576456260285,-0.054749538404086695
2025-03-27,0.006409048966534872,0.03251133397954113,3.251133397954113e-05,0.006376537632555331,1.0110652583614341,1.0099658846690243,1.0624533166860837,1.0616938528171762,-0.048367356492363234,-0.04872211326352993
2025-03-28,0.025588147509088253,0.01603081203463449,1.603081203463449e-05,0.02557211669705362,1.036936545333701,1.0357928501318237,1.0624533166860837,1.0616938528171762,-0.02401684003582627,-0.024395924132578295
2025-03-31,0.012103024224013246,0.011243479287367467,1.1243479287367468e-05,0.012091780744725878,1.0494866134606393,1.0483174301725724,1.0624533166860837,1.0616938528171762,-0.01220449220855091,-0.012599133553528485
2025-04-01,0.000995793813347405,0.01517756749503553,1.517756749503553e-05,0.0009806162458523696,1.0505316857375142,1.0493454272754097,1.0624533166860837,1.0616938528171762,-0.011220851553039979,-0.011630872222722521
2025-04-02,-0.0039723760906543865,0.05844937317099988,5.844937317099988e-05,-0.004030825463825386,1.0463585787866156,1.0451156990067993,1.0624533166860837,1.0616938528171762,-0.015148654201268208,-0.015614815670625948
2025-04-03,0.05730396639298749,0.05769996608444096,5.769996608444096e-05,0.057246266426903045,1.106319075620418,1.1049446707590818,1.106319075620418,1.1049446707590818,0.0,0.0
2025-04-04,0.07413634114516035,0.055646322847040866,5.5646322847040865e-05,0.0740806948223133,1.1883375240260117,1.1867997397091268,1.1883375240260117,1.1867997397091268,0.0,0.0
2025-04-07,-0.007505661777323785,0.0539586081848194,5.39586081848194e-05,-0.007559620385508604,1.17941826449337,1.1778279842033053,1.1883375240260117,1.1867997397091268,-0.007505661777323924,-0.007559620385508725
2025-04-08,0.012814390524581472,0.044982957390163,4.4982957390163e-05,0.01276940756719131,1.1945317907264121,1.1928681497776408,1.1945317907264121,1.1928681497776408,0.0,0.0
2025-04-09,-0.04387345320930921,0.03209971932410972,3.2099719324109716e-05,-0.04390555292863332,1.1421235560989444,1.1404946140906977,1.1945317907264121,1.1928681497776408,-0.04387345320930924,-0.043905552928633296
2025-04-10,0.03374272122210075,0.025417503055692247,2.5417503055692247e-05,0.03371730371904506,1.1806619128535853,1.1789490173839288,1.1945317907264121,1.1928681497776408,-0.011611141687901227,-0.011668626072635635
2025-04-11,-0.0042668075664917555,0.03557389777118911,3.5573897771189116e-05,-0.004302381464262945,1.1756242556703531,1.1738767289842251,1.1945317907264121,1.1928681497776408,-0.015828406747183443,-0.015920804656370247
2025-04-14,-0.03160668498215955,0.03451036829211112,3.451036829211112e-05,-0.031641195350451665,1.1384666701639945,1.136733866085086,1.1945317907264121,1.1928681497776408,-0.04693480826351526,-0.04705824671655334
2025-04-15,-0.0029664959077892435,0.03770807530817705,3.7708075308177045e-05,-0.0030042039830974207,1.1350894134457987,1.1333188856768714,1.1945317907264121,1.1928681497776408,-0.049762072254657785,-0.04992107812742741
2025-04-16,0.02592122837545569,0.03420753379569195,3.420753379569195e-05,0.025887020841659995,1.1645123253582894,1.1626571352906354,1.1945317907264121,1.1928681497776408,-0.025130737918550916,-0.02532636527569032
2025-04-17,-0.01966310603636364,0.023765025587237178,2.3765025587237177e-05,-0.019686871061950877,1.141614396024117,1.1397680541789115,1.1945317907264121,1.1928681497776408,-0.044299695590449994,-0.04451463944999079
