Date,rolling_min_variance,dynamic_allocation,regime_aware,black_litterman,bayesian_robust,meta_return,equity_curve,running_peak,drawdown
2025-03-12,-0.0030694294800254,-0.0043609683460511,-0.0034108253542199,-0.01749443838485,0.0037611416295862,-0.004315416360850596,0.9853551905476507,1.0017110352872047,-0.0163279071143152
2025-03-13,-0.000226743939029,-0.0059696270188594,-0.0056309324211973,0.008557338095543,-0.0040840009757197,-0.0017796397917779145,0.9836016132415173,1.0017110352872047,-0.018078489112876017
2025-03-14,0.0044076010466265,0.0056808740085309,0.0064846049038004,-0.0189858995461982,0.0124258686384016,0.002264170263402673,0.9858286547652537,1.0017110352872047,-0.0158552516269298
2025-03-17,0.0046077631738144,0.0032398377066055,0.003784450920929,-0.0055813349828184,0.0070287766985811,0.0024756998047090464,0.9882692705733327,1.0017110352872047,-0.0134188046655771
2025-03-18,0.0011180564948952,-0.0023186105969443,-0.0019134839512946,0.0121178754127907,-0.0026634641774543,0.0006961023714436377,0.9889572071562036,1.0017110352872047,-0.012732043155883166
2025-03-19,0.0046557686265074,0.0037327060475357,0.0044776229384693,-0.0079994922406034,0.010616562589424,0.002752947382898544,0.9916797543114428,1.0017110352872047,-0.010014146417869685
2025-03-20,-0.0018069201864323,-0.0021187564383035,-0.0019194121354293,-0.0025940512601147,-0.0041486921225305,-0.00200331352661202,0.9896931088455635,1.0017110352872047,-0.011997398469505205
2025-03-21,-0.0039619549908639,-0.0027609911063195,-0.0026941472791406,-0.0084250898383111,-0.002262471225616,-0.0033914751507919476,0.9863365892600037,1.0017110352872047,-0.015348184741513782
2025-03-24,0.0021524464896837,0.0040764646241852,0.0045415513731416,-0.0163701029056267,0.0077996450310801,0.000904708564188693,0.9872289364194798,1.0017110352872047,-0.014457361811505476
2025-03-25,0.0011410974263628,0.0004694860540824,0.0006049670844217,-0.001390671970616,0.002433842922461,0.0005348273893466776,0.9877569334942325,1.0017110352872047,-0.013930266615233333
2025-03-26,-0.0029215675590544,-0.0042404550644188,-0.0007784254596442,0.0067416376012279,-0.0051827477402513,-0.0013723796902371393,0.9864013559398142,1.0017110352872047,-0.015283528690488102
2025-03-27,0.0022931850423719,-0.0009225503355285,-0.0013603499631863,0.0063765376325553,0.0031076870588765,0.0011730978166868836,0.9875585012168441,1.0017110352872047,-0.014128359947939373
2025-03-28,0.0001526479448704,0.0006745584696692,-0.0010297511333943,0.0255721166970536,-0.0091486310529291,0.002477899010128996,0.9900055714494539,1.0017110352872047,-0.011685469586940056
2025-03-31,0.0111098722046879,0.0093435637775344,0.0093572367130733,0.0120917807447258,0.0085998973445744,0.008930027666678116,0.9988463485926631,1.0017110352872047,-0.002859793486971296
2025-04-01,0.0010661990510303,0.0020849554441236,0.0026500685545343,0.0009806162458523,0.0020049389469242,0.001562860083070623,1.0004074056799994,1.0017110352872047,-0.001301402860987344
2025-04-02,0.002413735065096,0.0033825188786075,0.0035404404414488,-0.0040308254638253,0.0018110445973124,0.001669174191787381,1.0020772599028334,1.0020772599028334,0.0
2025-04-03,-0.008021978017055,-0.0041127248219458,0.0018206981671263,0.057246266426903,-0.0225568671447558,0.003010789475338597,1.005094303570425,1.005094303570425,0.0
2025-04-04,-0.0133356593718445,-0.0025755758603817,0.0015436979102723,0.0740806948223133,-0.0324995349559507,0.0033491477658658926,1.0084605129117123,1.0084605129117123,0.0
2025-04-07,-0.012241484789794,-0.0082373035416024,-0.0026129483212995,-0.0075596203855086,-0.0098772419787297,-0.00709887321936099,1.0013015795838203,1.0084605129117123,-0.00709887321936109
2025-04-08,-0.002357256564127,-0.0068261681682721,0.0010967427072036,0.0127694075671913,-0.0068680798951647,-0.0008000651076024054,1.000500473127808,1.0084605129117123,-0.007893258766197508
2025-04-09,0.045797187334845,0.0125988308042107,0.0035699355968297,-0.0439055529286333,0.0507856510566755,0.013078719459794155,1.0135857381352378,1.0135857381352378,0.0
2025-04-10,-0.0089235102410677,-0.018591002765069,-0.0041820787924109,0.033717303719045,-0.0072121869679148,-0.003290779925908673,1.010250250534995,1.0135857381352378,-0.003290779925908649
2025-04-11,0.0095343879188897,0.0041148376616214,0.002956902417454,-0.0043023814642629,0.0167020431708661,0.004706317275466297,1.015004808741632,1.015004808741632,0.0
2025-04-14,-0.008797092056553,-0.0073722211510442,-0.0066516458240061,-0.0316411953504516,0.0008199778194761,-0.009095037761601877,1.0057733016779191,1.015004808741632,-0.009095037761602032
2025-04-15,-0.0022116148196848,-0.0014140298511109,-0.0006956083075276,-0.0030042039830974,-0.0006884739818205,-0.001424632140383987,1.0043404447064086,1.015004808741632,-0.010506712818872832
2025-04-16,-0.0011184054907831,-0.0061163581725299,-0.0067111893591916,0.0258870208416599,0.008689729766961,0.0012164697193041843,1.0055621944452664,1.015004808741632,-0.009303024197562348
2025-04-17,-0.0082905019549059,-0.0129715382275839,-0.0125244888393973,-0.0196868710619508,-0.0026344113266499,-0.010168529286412924,0.9953371058217401,1.015004808741632,-0.019376955409970087
2025-04-21,0.0008122115875565,-0.0099540407440881,-0.003838488033864,0.0308711784897384,0.011221620043007,0.002284655362608904,0.9976111080781592,1.015004808741632,-0.0171365697124497
2025-04-22,0.0074972825012338,0.0064481929683213,0.0048719031259095,-0.0155972319438583,0.0154926672869544,0.00354981454830152,1.0011524425031622,1.015004808741632,-0.013647586808621548
2025-04-23,0.0014166015195903,0.0038380718249093,0.003905690236575,-0.0175492696917109,-0.0051426577791505,-0.000802276515466872,1.0003492414101396,1.015004808741632,-0.014438914185699092
2025-04-24,0.0117624119798783,0.0065638611537882,0.0057716291033571,-0.0054536786082393,0.0081625070070941,0.005395501464640193,1.0057466272073199,1.015004808741632,-0.009121317903695414
2025-04-25,-0.001175694349103,0.0005061137020285,0.0014157089021556,-0.0118608076810396,-0.0011075265791468,-0.0015286349279046048,1.0042092077843485,1.015004808741632,-0.010636009666463941
2025-04-28,0.0046338525202101,0.0054059970948062,0.0058116340524087,0.0093690497790641,0.0094117936874064,0.005554496898557429,1.0097870847144896,1.015004808741632,-0.0051405904506117706
2025-04-29,-0.0002273263253526,0.0028854069180164,0.0033335776382957,-0.0081278481740395,-0.0037158605208788,-0.0001438261308940238,1.0096418509450684,1.015004808741632,-0.005283677230270789
2025-04-30,-0.0002796785230637,-0.0025277672269043,-0.0039099227891113,-0.0007161542130799,-0.0036916941549617,-0.0018570657777121466,1.0077668796159325,1.015004808741632,-0.007130930871818042
2025-05-01,0.0007444571847649,-0.0009614585459035,-0.0021312479971092,-0.0035484068997544,-0.0025724578824258,-0.0011779903355606611,1.0065797399712468,1.015004808741632,-0.008300521039728004
2025-05-02,0.0019944171195526,-0.0069264133100597,-0.009904484552401,-0.0127516322289509,2.598418764223509e-05,-0.004758250807857455,1.0017901811103558,1.015004808741632,-0.013019275886642534
2025-05-05,0.0047666878713897,0.0005838892817603,-0.0001121839882328,0.0132021192451401,0.0105526131412477,0.003918380818655675,1.005715576540336,1.015004808741632,-0.009151909548894
2025-05-06,0.0043657142678479,0.0039279285418693,0.0051555705940907,0.0168201470909013,0.0150691781558745,0.006531898987128157,1.0122848090960788,1.015004808741632,-0.0026797899104786804
2025-05-07,-0.0017326456501521,-0.0008706356828048,-0.0008240592903375,-0.0094261486703923,-0.0039530699668287,-0.002363475876791891,1.0098922983693372,1.015004808741632,-0.005036932168462349
2025-05-08,-0.004046463193802,-0.0016220465174676,-0.0023766081681415,0.0155886712720562,0.0089913664664527,0.0010959642818843653,1.0109991042569002,1.015004808741632,-0.003946488184324748
2025-05-09,-0.0013356450493568,-0.0023191318570335,-0.0028475591862863,0.0037882164705206,0.0021665254387648,-0.0007057837607920975,1.0102855575069403,1.015004808741632,-0.004649486577844253
2025-05-12,-0.0055890099095294,0.008736403855698,0.0058730067449529,-0.0273045476039569,-0.0137168228092388,-0.0030106002193739344,1.0072439915858795,1.015004808741632,-0.007646089051907001
2025-05-13,-0.0018912083177946,0.0018828489079373,0.0016360628576609,0.0117665578642459,0.0047075511002468,0.002290831149565477,1.0095514174970173,1.015004808741632,-0.005372773801313846
2025-05-14,-0.0050059998163719,-0.0001596949394225,-0.0002900132015599,-0.0055873399852197,-0.0102453098823875,-0.0029353125823629008,1.0065880685186959,1.015004808741632,-0.008292315613135703
2025-05-15,0.0054008406183417,0.003132853597452,0.0023814718029857,-0.0049099988943405,0.0076381201158102,0.002494548224041611,1.0090990509973607,1.015004808741632,-0.0058184529702799415
2025-05-16,-0.0004117431313612,0.0024543419749601,0.0015638750497296,-0.0054543431515026,-0.0043256096444117,-0.0003484603719434917,1.0087474199667223,1.015004808741632,-0.0061648858419373065
2025-05-19,0.0058113147338687,0.0040631406463361,0.0030494236356068,0.0081831349958509,0.0019887566655133,0.004123634813917589,1.0129071259461466,1.015004808741632,-0.002066672765901334
2025-05-20,0.000375747692859,-0.003088953497101,-0.0021838136554437,0.002581258977126,0.0082262749207014,5.8404906795055025e-05,1.0129662846924297,1.015004808741632,-0.002008388562936503
2025-05-21,-0.0006573753098714,-0.0056089290186093,-0.0080598719815827,0.0227597702829415,0.0067637909079436,0.0005729963704150863,1.0135467106969114,1.015004808741632,-0.0014365429918782313
2025-05-22,-0.0009680530997413,-0.0007788642880701,-0.0016409169325624,0.0081434051515791,0.0032248509317544,0.0006352224517794817,1.0141905383234733,1.015004808741632,-0.000802233064460145
2025-05-23,0.0064686426795847,0.0022695253407741,0.001203247478246,-0.00525803539172,-0.0038717679212832,0.0011978675928803833,1.0154054043023368,1.0154054043023368,0.0
2025-05-27,-0.0006399857329166,0.0062643797569281,0.0024613811394685,-0.009939651137548,-0.0041688209460331,5.3159908937435406e-05,1.0154593831611642,1.0154593831611642,0.0
2025-05-28,-0.0032760742650774,-0.003871081049889,-0.0041271808624343,0.0001520420973532,-0.0050019030684124,-0.0029006129346383033,1.012513928539767,1.0154593831611642,-0.0029006129346383913
2025-05-29,0.0035728627592372,0.0040013297239023,0.0032716775622769,-0.0080036858268629,-0.001636095854499,0.001179944922953388,1.0137086392091672,1.0154593831611642,-0.0017240905751906288
2025-05-30,-0.0031394317377733,-0.0027103762146712,-0.0035563278168,-0.0157723564535323,-0.0063307326633253,-0.004705124237157034,1.0089390141214087,1.0154593831611642,-0.006421102751995256
2025-06-02,0.0026220595085495,0.0018510970883762,0.0027182217018743,0.0076868597788913,0.0080060976086879,0.0033201279316948254,1.0122888207235698,1.0154593831611642,-0.0031222937028996256
2025-06-03,-0.0021462320839694,0.0007875652539181,6.030073141187172e-05,-0.0055951663569291,-0.0046407076527862,-0.0014732992281761344,1.0107974163853064,1.0154593831611642,-0.004590992858173215
2025-06-04,0.0046176986616465,0.0026527216380539,0.0015815739344619,0.0005653352669484,0.0035066158508163,0.00237838101992779,1.0132014777754292,1.0154593831611642,-0.002223530968521903
2025-06-05,0.000601861115887,-0.000195785281,-0.0005103401148727,-0.0133438301024378,-0.010149461461488,-0.002697282341316807,1.0104685873212294,1.0154593831611642,-0.004914815819022089
2025-06-06,-0.006132509036172,-0.0018263931285858,-0.0026550231051315,-0.0023771174940536,-0.0008182721032354,-0.0027524096635624276,1.0076873638167603,1.0154593831611642,-0.007653697896029432
2025-06-09,0.0039234693891376,0.0025339664133205,0.0020633501126821,0.022153828359238,0.0137364823675609,0.006066439809966678,1.0138004385566186,1.0154593831611642,-0.0016336887836727598
2025-06-10,0.0023649234686796,0.0038173483679396,0.0032296849539186,0.0082218494484696,0.0023883802985411,0.00335003826809413,1.017196708821994,1.017196708821994,0.0
2025-06-11,0.0021823180340215,0.0002209275158074,4.0861318191331465e-05,-0.0025716083913969,-0.0009783884771479,0.0001348919323419367,1.0173339204516187,1.0173339204516187,0.0
2025-06-12,0.0083676348990431,0.007924326608313,0.0080043508427401,-0.0038835214223283,0.0009091163544925,0.004898901135485807,1.0223177387496876,1.0223177387496876,0.0
2025-06-13,0.0010946955396852,-0.0006277535339919,-0.0024583583973055,0.0091203354908641,0.0061466396806675,0.001378831685043189,1.0237273428400573,1.0237273428400573,0.0
2025-06-16,-0.0059097588706758,-0.0010050279784183,-0.0005335534410543,-0.0066176266923946,-0.0061294412746603,-0.0031350006003846905,1.0205179570056235,1.0237273428400573,-0.00313500060038463
2025-06-17,0.0083876967802951,0.0046663598406384,0.0039220893710971,0.0079390197121502,0.0016955660776888,0.004972293727521882,1.025592272042066,1.025592272042066,0.0
2025-06-18,-0.0048577111273428,-0.0041619746563411,-0.0032141981419013,-0.0066538281377529,-0.0033552300503127,-0.0038846140591961426,1.0216082418830885,1.025592272042066,-0.0038846140591961564
2025-06-20,0.0004469973285697,-0.0003170207124388,-0.000669039904934,-0.0050430073340197,-0.0034825137474093,-0.0010865961292475911,1.0204981663218509,1.025592272042066,-0.004966989181843462
2025-06-23,0.0047073078748226,0.0053205400948191,0.0049928181202084,0.0132422493097384,0.0107388346790961,0.006016455964872821,1.0266379486017596,1.0266379486017596,0.0
2025-06-24,-0.0017700866162892,0.0007734328191257,-0.0019176277309773,-0.0063266350968385,-0.005566280088554,-0.001973484148840923,1.0246118948835954,1.0266379486017596,-0.0019734841488410204
2025-06-25,-0.0023603640351616,-0.0022144351768468,-0.0029684268891516,-0.0030270902699702,0.0011311851301293,-0.001933373499813374,1.022630937398434,1.0266379486017596,-0.003903042166698678
2025-06-26,0.0050312804520016,0.0058502204049395,0.0054846552500874,0.0020828818451865,0.0010767091993105,0.003951068098255559,1.026671421871478,1.026671421871478,0.0
2025-06-27,-0.0012096983252256,0.0009567804902233,0.0009203235693967,-0.0011941892682832,-0.007455953357423,-0.0007282951382317981,1.0259237020663676,1.026671421871478,-0.0007282951382316938
2025-06-30,0.0086920150843,0.0074200052764101,0.0072942524939385,0.0043918261152923,0.0065137755990977,0.00632155405931421,1.032409134209712,1.032409134209712,0.0
2025-07-01,0.0053374212699361,0.0019748257411731,0.0015905487944543,-0.0030979400097562,0.002296947242489,0.001804351571707278,1.034271963253668,1.034271963253668,0.0
2025-07-02,-0.0008843521673588,0.000975806514677,0.0013522987809996,0.009922279707624,0.0044052571664992,0.001995348418264998,1.0363356961796022,1.0363356961796022,0.0
2025-07-03,-0.0001633491316834,0.0028069981579424,0.0029307601037878,0.0025462991102614,-0.002761757592793,0.0012586890693983654,1.037640120592611,1.037640120592611,0.0
2025-07-07,-0.0010026064684135,-0.0020627222749933,-0.0032320089389403,-0.000430073861656,-0.0032211720851223,-0.0017022428893716348,1.0358738050756053,1.037640120592611,-0.0017022428893717079
2025-07-08,-0.0064599361942897,-0.0049850142392988,-0.0062215424514917,-0.0010430861921105,-0.0040675773190217,-0.004380919185484256,1.031335725649209,1.037640120592611,-0.006075704686323569
2025-07-09,0.0035917370508136,0.0029681576475467,0.0017264153221956,0.0096580668312085,0.0073082929173111,0.00378413486365813,1.0352384391247742,1.037640120592611,-0.002314561108590407
2025-07-10,0.0046274260473176,0.0020057606438647,0.0023013994117814,0.0143006052008865,0.0062644083240816,0.004438994601891846,1.0398338569677201,1.0398338569677201,0.0
2025-07-11,-0.0035939959659629,-0.0028672297985977,-0.0039447763600669,0.0022412172490722,0.0007500932183407,-0.0019074647268377289,1.0378504105637825,1.0398338569677201,-0.001907464726837782
2025-07-14,0.0046310511223812,0.0039162060209737,0.003212809857357,0.0069925855600283,-0.0002580203939117,0.003486756893846128,1.0414691426375968,1.0414691426375968,0.0
2025-07-15,-0.007522334905525,-0.0046228058673571,-0.0046361294682291,0.0026865231129884,-0.0058172066653384,-0.0038974614982636305,1.037410056752537,1.0414691426375968,-0.0038974614982637545
2025-07-16,0.0023718009626703,0.0021811808171069,0.0021755831821183,0.0157188781181141,0.0040841292148336,0.003913791791704286,1.0414702637172866,1.0414702637172866,0.0
2025-07-17,-0.0001801709886106,0.001705831850143,0.0011314652466415,0.0057623206671727,0.0008467256836348,0.0014003690998125762,1.04292870649297,1.04292870649297,0.0
2025-07-18,-0.0024306227909017,-0.0010155808805207,-0.0014184035202902,0.0010778062531325,-0.000366899824144,-0.000969377677309218,1.0419177146858707,1.04292870649297,-0.0009693776773092022
2025-07-21,0.0053518127257832,0.0044171230127035,0.0044122282175003,0.0031367218669856,0.0078094715067873,0.004251484395550373,1.0463474115913052,1.0463474115913052,0.0
2025-07-22,0.0049832139507948,0.0015843903883971,0.001619035489735,0.0035976851013699,0.0070853503536382,0.0029627910995790145,1.0494475203894356,1.0494475203894356,0.0
2025-07-23,-0.0040359139001798,9.239615096008268e-05,-0.0009096634699418,-0.0167928537076343,-0.0051138317030846,-0.0037734050445198,1.0454875298220392,1.0494475203894356,-0.0037734050445198397
2025-07-24,-0.0038902241662746,-0.0011543817028665,-0.0007832072829536,0.0045485145032363,-0.0034061538693951,-0.0010358312359347508,1.0444045811818692,1.0494475203894356,-0.0048053276696437
2025-07-25,0.0010395274713784,0.0018063410054454,0.000690190941702,-0.0026486035666377,-0.0017678515256073,0.0002707865362585257,1.04468739188086,1.0494475203894356,-0.0045358423514205715
2025-07-28,-0.0037604429378438,-0.0014551460781691,-0.0016591209748835,-0.0090008632732162,-0.0050967457172353,-0.0031828004058325468,1.0413623604260134,1.0494475203894356,-0.007704206076376119
2025-07-29,0.0102078436330803,0.0054723983746522,0.0055782442082933,0.0076229804728087,0.0043211467279044,0.006111456340580517,1.0477266010264807,1.0494475203894356,-0.001639833654870304
2025-07-30,-0.0067567492104291,-0.004910947388906,-0.0056789402127364,-0.0033654330701001,-0.0078045405379515,-0.004973536682071948,1.042515694343493,1.0494475203894356,-0.006605214564107231
2025-07-31,0.0024828894127448,0.0020336362584688,0.0014566769268446,-0.0038008033071629,-0.0001261139056689,0.0008125573321314571,1.043362798114794,1.0494475203894356,-0.005798024347500208
2025-08-01,0.0174147372361946,0.006019688131657,0.0040868386221717,0.005357666054154,0.0065738243264811,0.007509871518249731,1.0511983186755576,1.0511983186755576,0.0
2025-08-04,0.0025223012394507,0.0025652006463819,0.0039460873530475,0.0040271012470737,0.0055543343465588,0.0029984326913594693,1.0543502660793764,1.0543502660793764,0.0
2025-08-05,-0.0020249800704504,-0.0013228147766788,-0.0014546641851263,-0.0075911934549875,-0.0001863313892077,-0.0020701208643126062,1.052167633595272,1.0543502660793764,-0.0020701208643124636
2025-08-06,0.0005599912692799,-0.0002840186315625,0.0002425042447538,-0.0004641181514101,-0.0010452578018327,-4.171465524132195e-05,1.0521237427851806,1.0543502660793764,-0.002111749165175647
2025-08-07,0.0001245966584231,-0.0017679753206731,-0.0017845478749152,0.0197648743378815,0.0036319082276548,0.002200063296749343,1.054438481615321,1.054438481615321,0.0
2025-08-08,-0.0013079334256038,-0.0015421441512505,-0.0029170019088893,-0.0042076060057514,-0.0007630918618821,-0.0018604517079388494,1.0524767497412832,1.054438481615321,-0.001860451707938915
2025-08-11,0.0020124349823366,0.0025642297307804,0.0022094543598052,0.0051055571398114,-0.0052346685308035,0.0016678682598462026,1.0542321423064027,1.054438481615321,-0.00019568643644540806
2025-08-12,0.0011186013710939,0.0002059741592124,-0.0009560150304403,0.0162571746677463,0.0009481795041563,0.0023281588242647934,1.0566865621713368,1.0566865621713368,0.0
2025-08-13,0.0044238753791353,0.0040735293953346,0.0039637057673123,0.0149900638278644,0.0056671494549451,0.0052236862316813945,1.062206361217354,1.062206361217354,0.0
2025-08-14,-0.0023209579908175,-0.0005229729435858,-0.0007638443900546,-0.019161247969402,-0.0066543873451395,-0.003936322152620299,1.05802517478704,1.062206361217354,-0.003936322152620297
2025-08-15,-0.0017871825740004,-0.0015928511602759,-0.0022093820434555,-0.0075529890108938,-0.0025020391941885,-0.002438211845467134,1.0554454852730717,1.062206361217354,-0.006364936410787392
2025-08-18,-0.0017004827936261,-0.0013967626937376,-0.0015059010964338,-0.0140530625591613,-0.0020351714649355,-0.0030399080995818853,1.052237027993723,1.062206361217354,-0.009385495688620793
2025-08-19,-0.0021992324688178,9.93364294049195e-05,7.433513969228663e-05,-0.0168641169341821,-0.003005729886601,-0.0029603165764753078,1.049122073277372,1.062206361217354,-0.01231802822663064
2025-08-20,0.00057910876033,-0.000247300801866,-0.0004968432546714,0.0222516817864964,0.004227814052138,0.0032856626976918405,1.0525691345388646,1.062206361217354,-0.009072838414792228
2025-08-21,-0.0009009343880662,-0.0003071425050862,-0.0010332234547757,-0.0043312827226431,-0.0039354975502329,-0.0014193163624288457,1.051075205943626,1.062206361217354,-0.010479277549205301
2025-08-22,0.0054709876418294,0.0043795343318271,0.0055450483049245,0.0361480919606599,0.010609058172341,0.009086198125522027,1.0606254835096536,1.062206361217354,-0.001488296215707674
2025-08-25,-0.0027949410838648,-0.0018119274617052,-0.0019859688995521,-0.0264044517466751,-0.0037866405627916,-0.0052638021276453,1.0550425608329206,1.062206361217354,-0.006744264246566267
2025-08-26,0.0033254177450785,0.0022385626420778,0.0021672882266572,0.0175012118449661,0.0037309503766368,0.004346397485194153,1.0596281951660975,1.062206361217354,-0.0024271800145329037
2025-08-27,0.0022148192589284,0.0024862893507246,0.0021761704508357,-0.0046847265784366,0.0008516655657775,0.0009721230267542506,1.0606582841344165,1.062206361217354,-0.001457416505360909
2025-08-28,0.0026812033711589,0.0020143638108148,0.0013360482996308,0.0004277923191971,0.0053701049301057,0.0018932587080371995,1.0626663846671058,1.0626663846671058,0.0
2025-08-29,-0.0022174369164848,-0.0010601962426075,-0.0021017938265653,-0.0069884431719544,-0.0014357643036384,-0.0022249720548978527,1.0603019816575423,1.0626663846671058,-0.0022249720548978003
2025-09-02,0.00235615869956,0.0016655584211869,-0.0004241968566808,0.0159078166308662,0.0057785522341207,0.003448638061424568,1.0639585794280904,1.0639585794280904,0.0
2025-09-03,0.0023169601315385,0.0023514873107718,0.0008288568400822,0.0045676449941787,0.0060439145728078,0.0023853951380191233,1.0664965410505118,1.0664965410505118,0.0
2025-09-04,0.0028765929009895,0.0028009604504404,0.0011195941318084,-0.0151559940630402,0.0014282889804993,-0.0003384454014447826,1.0661355902005365,1.0664965410505118,-0.00033844540144478685
2025-09-05,-0.0013318065398372,0.000786166579156,-7.875319838414753e-05,0.0025658437109944,0.0062237545759147,0.0007631923826448711,1.066949256761844,1.066949256761844,0.0
2025-09-08,0.00308305639495,0.0046399122875255,0.00498930220631,0.0042000857549112,0.0075116258783633,0.00400479092553555,1.0712221654633307,1.0712221654633307,0.0
2025-09-09,0.0011221752674247,0.0002343272598521,0.0005081243725251,-0.0014704772894934,-0.0011869631052194,0.00011244998237564351,1.0713426243769575,1.0713426243769575,0.0
2025-09-10,0.0042965918949067,0.0036646884712347,0.0039559031972168,0.0067410555331284,0.0039459003045622,0.0038615352459362273,1.0754796516814629,1.0754796516814629,0.0
2025-09-11,0.0044173524895855,0.0051728419664231,0.0055702207044657,0.004244168532807,0.0050155978589539,0.0043244742869626455,1.080130535781311,1.080130535781311,0.0
2025-09-12,-0.0002438440864163,-0.0014177587859213,-0.0015032981972024,0.0109400823306444,0.0008534451803704,0.0008357876126816053,1.081033295503196,1.081033295503196,0.0
2025-09-15,0.0092246476060338,0.0079948343955774,0.0073018815750794,0.0054811897361123,0.0046438982137215,0.00654328727062865,1.0881068069047877,1.0881068069047877,0.0
2025-09-16,0.0019595524533229,0.0020678726496217,0.0016798109385712,0.0042881925397485,0.0014431311611353,0.0019497595964037247,1.0902283535934625,1.0902283535934625,0.0
2025-09-17,-0.0041543975359684,-0.003497507919264,-0.0039369284984083,-0.0026648522145336,-0.0021222793712632,-0.0030845162816568236,1.0868655264860796,1.0902283535934625,-0.003084516281656735
2025-09-18,0.0029130984996315,0.0007978735568316,0.0013280550854675,-0.0015942387507368,-0.0001406081529648,0.0008996920226331229,1.0878433707299342,1.0902283535934625,-0.0021875993737158206
2025-09-19,0.0033485987480005,0.0021125855353063,0.002064740049066,-0.0032604301957608,0.0021519559874674,0.0014362236154234279,1.0894057570688584,1.0902283535934625,-0.0007545176401738685
2025-09-22,0.0072433313124368,0.0051899910973126,0.0044989868978145,-0.0019662665851055,0.0013078524032981,0.003607070006522456,1.0933353199001146,1.0933353199001146,0.0
2025-09-23,-0.0015952910690759,0.0002792064692716,8.675358480925155e-05,0.0020373704856355,-0.0006274577398513,-8.097471048298157e-05,1.093246787389125,1.0933353199001146,-8.097471048285065e-05
2025-09-24,-0.0051224132764181,-0.0051298255498511,-0.0055657710306111,-0.0053612008377581,-0.0027875819477119,-0.004417065496477314,1.0884178447254138,1.0933353199001146,-0.004497682536360403
2025-09-25,-0.0012936759064081,-0.0009753121245326,-0.0012384697693912,-0.0074021618748914,-0.0063494376051136,-0.0023263566031328405,1.0858857966853692,1.0933353199001146,-0.006813575926025939
2025-09-26,-0.0009054956364656,-0.0016598037002197,-0.0028805436861784,0.0006505498083071,0.0048003123997941,-0.0006336297743446372,1.0851977471130514,1.0933353199001146,-0.007442888415794213
2025-09-29,0.0072187597688432,0.0075053160541823,0.0069095591368454,0.0145713912064697,0.0088495918645698,0.007471469791339627,1.0933057692982364,1.0933353199001146,-2.70279404134266e-05
