Date,Close,High,Low,Open,Volume,daily_return,log_return,volatility_7d,volatility_21d,volatility_63d,momentum_7d,momentum_21d,momentum_63d,rolling_max,drawdown
2024-08-16,231.9900054931641,232.0200042724609,229.00999450683597,229.9900054931641,11924500,0.022387738526589374,0.022140811735288115,0.01119965391587525,0.011091957861832643,0.011097095992795156,0.05187033454142176,0.027504680429808914,0.0543562549662322,231.9900054931641,0.0
2024-08-19,231.6100006103516,231.77999877929688,229.7400054931641,230.1499938964844,5164800,-0.0016380226467286318,-0.0016393656726291592,0.010949651555293122,0.01020990664592644,0.010919795977004645,0.03392708490639995,0.044558720395020845,0.03554500947005512,231.9900054931641,-0.0016380226467286318
2024-08-20,232.4600067138672,234.00999450683597,231.1300048828125,233.7100067138672,9073600,0.0036699887797402297,0.003663270802502215,0.01091534089940077,0.010206382493425942,0.010918103886229763,0.0351799485267279,0.0480613323509369,0.0351799485267279,232.4600067138672,0.0
2024-08-21,232.1499938964844,232.8699951171875,230.47999572753903,231.69000244140625,5337400,-0.0013336178629831386,-0.0013345079227064104,0.009650487209859024,0.010232017387740539,0.010917700163583174,0.016374021165498798,0.0429957407974757,0.03532086839340143,232.4600067138672,-0.0013336178629831386
2024-08-22,229.3699951171875,230.3800048828125,228.25999450683597,230.3500061035156,5765400,-0.011975011209935715,-0.012047289256478088,0.011057465586741137,0.010621730120507137,0.010766963316680696,0.005744091785571559,0.034129810465616695,0.04206984908072564,232.4600067138672,-0.013292658984059846
2024-08-23,232.0200042724609,232.72999572753903,230.5200042724609,231.0399932861328,5418200,0.011553425520715921,0.011487194343258775,0.010883933845823198,0.010049900228415738,0.010520815879120364,0.025729475697342297,0.0627032580341369,0.07556092601298126,232.4600067138672,-0.0018928092088884574
2024-08-26,232.75999450683597,233.5,232.05999755859372,233.4499969482422,3151400,0.0031893380775309677,0.0031842629268955657,0.010883527358016556,0.00989935431710922,0.010523689774314046,0.02578110594646943,0.054978875744785105,0.07799183253379938,232.75999450683597,0.0
2024-08-27,233.38999938964844,233.47000122070312,231.57000732421875,231.69000244140625,4435600,0.002706671669018057,0.0027030152296240286,0.007151545910684655,0.009856785317848957,0.010458586987591051,0.006034716424564213,0.059322765209407935,0.06966403949843691,233.38999938964844,0.0
2024-08-28,231.75,232.0200042724609,230.72999572753903,232.0,4961500,-0.007026862307456638,-0.007051666972008083,0.0077343049553632495,0.009934981531119732,0.010425854874583418,0.0006044617645155625,0.0414793975836778,0.07212248368694585,233.38999938964844,-0.007026862307456638
2024-08-29,232.9499969482422,233.6100006103516,231.9199981689453,231.9499969482422,5524200,0.005177980359189593,0.005164620716356872,0.007869740339336784,0.009263481623826106,0.010437785525786038,0.0021078474585871643,0.028249807151943473,0.07563369381754503,233.38999938964844,-0.0018852669032817237
2024-08-30,231.2899932861328,232.8600006103516,230.5500030517578,232.52999877929688,5743000,-0.0071260085162319076,-0.0071515197828322195,0.008362598171429156,0.009393081904114834,0.010452782385549947,-0.003704504126478936,0.02444961203530971,0.07426841619937652,233.38999938964844,-0.008997840991505468
2024-09-03,230.2899932861328,230.5399932861328,228.5200042724609,230.3800048828125,6417900,-0.0043235765879541255,-0.00433295027353233,0.00700213861652157,0.009447637650006053,0.010428020188962763,0.004010978717923663,0.02196679252989675,0.060169376631897364,233.38999938964844,-0.013282514724806682
2024-09-04,230.42999267578125,231.05999755859372,229.3800048828125,229.7899932861328,4696000,0.000607926500195255,0.0006077417877377091,0.0051142613869460075,0.008908860611456517,0.010350013001156507,-0.0068529073674721275,0.03573353605228502,0.07042313421489399,233.38999938964844,-0.01268266301730181
2024-09-05,232.3500061035156,232.88999938964844,231.3300018310547,232.72000122070312,4838100,0.008332306942507417,0.008297784905919918,0.006088170308716809,0.008729780192939959,0.010300712861327202,-0.0017614212622277803,0.052786630341483454,0.06670644702380057,233.38999938964844,-0.004456031915902936
2024-09-06,230.6300048828125,232.75999450683597,229.6199951171875,231.8300018310547,6315800,-0.00740263040895639,-0.007430165851405642,0.006461394763636873,0.00897170038710573,0.010323068230582799,-0.011825675967495397,0.04570392968296244,0.0510413917006316,233.38999938964844,-0.011825675967495397
2024-09-09,231.6000061035156,231.6199951171875,230.38999938964844,231.25999450683597,3548800,0.004205876079289794,0.004197056104325384,0.006305159149785798,0.008440745062115338,0.009209876231041697,-0.0006472228543016323,0.03388246856301769,0.09451795568576649,233.38999938964844,-0.007669537215878819
2024-09-10,232.6199951171875,232.7400054931641,231.1199951171875,232.38999938964844,4378300,0.004404097525006145,0.004394427867848139,0.006203660961150404,0.008461056406917277,0.009165150343601854,-0.001416620885932085,0.035892401345839486,0.08935095265966608,233.38999938964844,-0.0032992170807431
2024-09-11,232.25,232.8699951171875,231.08999633789065,231.72000122070312,4637300,-0.001590555949419148,-0.0015918222264343484,0.005482460050348548,0.007706844773003585,0.009170879533595322,0.004150662552355078,0.016811857082981385,0.08452022703425688,233.38999938964844,-0.004884525440805976
2024-09-12,236.3300018310547,236.4499969482422,234.4199981689453,234.6300048828125,9930200,0.017567284525531468,0.01741476344611925,0.007909104741656531,0.008501132959672888,0.009395315344788229,0.026227837600469428,0.03626240621324306,0.10064269973685125,236.3300018310547,0.0
2024-09-13,238.67999267578125,238.97999572753903,237.75999450683597,238.1300048828125,7455100,0.009943683944142245,0.009894570827460453,0.008079780168028535,0.008364969413987683,0.009370014239258989,0.035802631003889696,0.055172395649477624,0.12072118752741412,238.67999267578125,0.0
