Date,Close,High,Low,Open,Volume,daily_return,log_return,volatility_7d,volatility_21d,volatility_63d,momentum_7d,momentum_21d,momentum_63d,rolling_max,drawdown
2024-08-16,542.8860473632812,543.5814362683599,539.8989177341498,540.0555939415091,44430700,0.002242092084427938,0.0022395823466458136,0.009049831431988866,0.013723229426853263,0.008967202704773244,0.06873489240281794,0.002985396085099845,0.05184197356371434,553.2185668945312,-0.018677101871781288
2024-08-19,548.0767822265625,548.0767822265625,542.4452860411917,543.2973511166235,39121800,0.00956137091474707,0.009515950300571948,0.006853074156386852,0.0137728806727009,0.009034062279401001,0.05457446862233173,0.019344488919013747,0.06037459438976356,553.2185668945312,-0.009294309655642818
2024-08-20,547.185546875,549.2814571312036,545.8437865187526,547.6262846058479,33732300,-0.0016261140417987985,-0.001627437600269879,0.007659497708557169,0.013614997379405705,0.009039943955678965,0.0482372657376402,0.007301600891585158,0.05743196939905659,553.2185668945312,-0.01090531009000173
2024-08-21,549.06591796875,550.5252003042482,543.2972933603506,548.2334599233565,41514600,0.0034364414493197604,0.0034305503767618926,0.007335653246162098,0.013621972912039208,0.009043470997552611,0.0512870644035297,0.012351255736320121,0.05846983920273563,553.2185668945312,-0.007506344100292939
2024-08-22,544.7566528320312,551.5732334533072,543.5422179587766,550.9660160166799,56121500,-0.007848356628400333,-0.007879317078111016,0.007949982185274481,0.012705831906688376,0.009098842103281104,0.02616042574659483,0.027696223659887886,0.0531951712498131,553.2185668945312,-0.015295788263218646
2024-08-23,550.5448608398438,551.4850973665338,545.8045838781815,547.9984691071246,50639400,0.010625309443622832,0.010569257539537724,0.008352255968379534,0.012764994917877694,0.009119615281458446,0.03380222060341098,0.04405563372358712,0.07221746546337515,553.2185668945312,-0.004833001303076734
2024-08-26,549.2325439453125,552.2882384520825,547.5284135216066,551.5733022984582,35788600,-0.002383669320842108,-0.0023865147832179247,0.006621274381535821,0.012625979268626686,0.00910305444870925,0.013958595101358995,0.030030783163842667,0.06263062019632382,553.2185668945312,-0.007205150346985101
2024-08-27,549.9866943359375,550.4763897351174,546.8134777136145,547.9593482100599,32693900,0.0013730985152622388,0.0013721566775546563,0.006624146753823274,0.012624347985801728,0.009103084260961493,0.013079442743358483,0.030839328652391362,0.06334672736719615,553.2185668945312,-0.005841945212966548
2024-08-28,546.793701171875,550.074695195089,543.6008785951645,549.6437609863812,41066000,-0.005805582565806877,-0.005822500470911395,0.006184788471741956,0.012644653170032353,0.009087312895867337,-0.00234106077158569,0.030073535879426627,0.06462851893621147,553.2185668945312,-0.011613611883494745
2024-08-29,546.8427734375,552.0629426061665,545.6969030561269,548.7624007293272,38715200,8.974548448503761e-05,8.974145759997291e-05,0.006158267572268466,0.012184447857806757,0.00903512632497458,-0.0006264299915405003,0.013688887561360996,0.07183423298144542,553.2185668945312,-0.011524908668234857
2024-08-30,552.0629272460938,552.5722295246512,545.657733766081,549.212926690368,62700100,0.009545986638498372,0.009500711609878811,0.007099594276674363,0.011829998547230205,0.009041520675281365,0.005458377909215439,0.03806550475237813,0.07229942634048991,553.2185668945312,-0.0020889386538933685
2024-09-03,540.7020263671875,549.2520879225416,538.18498513228,548.9190687874888,60600100,-0.020578996194471677,-0.02079369435930284,0.01050021811609548,0.01200602764465547,0.009446942268956109,-0.007443004952330412,0.035991530909199376,0.049376671918567316,553.2185668945312,-0.022624946587756156
2024-09-04,539.5952758789062,543.0035361193702,538.1359934145067,538.8607329114091,47224900,-0.002046876901344641,-0.0020489746168683718,0.00916560094881828,0.009769790857921167,0.00945368733159375,-0.019888633497067154,0.06488460957280018,0.04605937908953006,553.2185668945312,-0.024625513008536104
2024-09-05,538.282958984375,542.3866087950116,535.8246785314534,539.5366078915503,44264300,-0.002432039258300933,-0.0024350014695619267,0.009165227067299065,0.009732281358396504,0.009353472092791611,-0.01993615469739496,0.0525901324881799,0.03125876266647465,553.2185668945312,-0.026997662052444582
2024-09-06,529.2235717773438,540.2319142524223,528.3225490242058,538.6061519080256,68493800,-0.016830157923119815,-0.016973394434186866,0.010285730221191867,0.010436760195702737,0.009605839131749686,-0.03775204522659126,0.04183870590804495,0.013921603134798843,553.2185668945312,-0.04337344505966667
2024-09-09,535.1488037109375,536.4220593419303,531.495695817922,533.4251264283236,40445800,0.011196084697615571,0.011133872466266495,0.01204160893872196,0.009514481107627712,0.009701781574737051,-0.021296692767272973,0.029699275007871506,0.026521334449472356,553.2185668945312,-0.03266297312656663
2024-09-10,537.4798583984375,537.8324845189911,532.1813804449696,537.0587275255268,36394600,0.004355900025068804,0.004346440552284933,0.012329053557740602,0.009513649084655419,0.009708622076263978,-0.017121767889893502,0.029644186280632256,0.027817137308088213,553.2185668945312,-0.028449349746958674
2024-09-11,542.9937744140625,543.9144040618945,528.8318231688719,537.3916883108078,75248600,0.010258832827810815,0.010206568148133614,0.012446540431000377,0.009702337227967676,0.009783833042857185,-0.016427751954422587,0.03966083563329392,0.03586662620887271,553.2185668945312,-0.01848237404226183
2024-09-12,547.5675659179688,547.8711746400817,541.3483991843773,543.5716351743016,51819600,0.008423285347685106,0.008388007445118225,0.009916443453891415,0.009248250293816797,0.009786504352139399,0.012697454819817766,0.03145535469148597,0.036082597453652054,553.2185668945312,-0.010214771005037204
2024-09-13,550.4273681640625,551.4263657909838,547.9201304028155,548.1747815451495,39310500,0.005222738569804486,0.00520914737236218,0.0098209560881321,0.009277527008788972,0.009802266566483891,0.020074475758729893,0.03358159518708814,0.03940091831284742,553.2185668945312,-0.005045381513742453
2024-09-16,551.240234375,551.5046291897925,548.3608236054457,550.1628688432331,36656100,0.001476791049923154,0.0014757016664165748,0.009576332860916078,0.00856960617429084,0.009802801867122556,0.024071494693186368,0.01766506695909187,0.04030317833428154,553.2185668945312,-0.0035760414380821004
2024-09-17,551.4656372070312,554.9033088052785,549.232597278254,553.4537696353212,49321000,0.0004089012702179762,0.0004088176928760612,0.0042026681544479584,0.008564258527459291,0.009758363279751225,0.042027730085774095,0.015803666138446193,0.032510692547505604,553.2185668945312,-0.0031686024157504544
2024-09-18,549.830078125,556.9698163045404,549.2718181357275,552.121819368038,59044900,-0.0029658404289970575,-0.0029702472491627318,0.00461970034835261,0.00835591813654151,0.009764949209969344,0.027434003985913114,0.003198996847329827,0.026839534323330527,553.2185668945312,-0.006125045275599428
2024-09-19,559.2124633789062,561.0733295553275,556.3722663136862,559.2418737919741,75315500,0.01706415423088803,0.016920196916461905,0.006812965726206236,0.00911427406794599,0.009976632671205575,0.04043426863515731,0.021979594623053433,0.0472065708086562,559.2124633789062,0.0
2024-09-20,558.2457885742188,559.2871245583524,555.219996107625,557.843033129673,77503100,-0.0017286360158116354,-0.0017301318311112323,0.006980139165308745,0.00911706836369886,0.009978083675722645,0.028088745909867097,0.016719068339607235,0.04679966287423065,559.2124633789062,-0.0017286360158116354
2024-09-23,559.640869140625,560.2892833331648,558.0985019985221,559.3167220049795,44116900,0.002499043602226525,0.0024959261853905075,0.006706225505992147,0.008901688677450574,0.009966953308557633,0.02204897436248987,0.027322688454037403,0.052838165256610115,559.640869140625,0.0
2024-09-24,561.2420654296875,561.3010067117204,557.6071931426925,560.4364946014963,46805700,0.0028611139345868786,0.0028570287383996723,0.006643067391680557,0.00865376338871247,0.009962952953434846,0.01964781893330847,0.019430214230908183,0.05180013190695676,561.2420654296875,0.0
2024-09-25,560.0042724609375,561.8217386948093,558.8941616149112,561.0849426444706,38428600,-0.0022054529497933517,-0.0022078885428664426,0.006906097438692017,0.008650414790743589,0.009970230984873428,0.015898763441812624,0.019612327481995484,0.048172158185161074,561.2420654296875,-0.0022054529497933517
