Date,spy_vol_20d,qqq_vol_20d,btc_vol_20d,vix_level,vix_ma_20d,vix_stress_ratio,spy_momentum_20d,qqq_momentum_20d,tlt_momentum_20d,gld_momentum_20d,btc_momentum_20d,momentum_breadth,spy_tlt_momentum_spread_20d,equity_bond_corr_20d,equity_gold_corr_20d,risk_asset_dispersion_20d,yield_spread_proxy,vix_term_structure_proxy,inflation_pressure_proxy,liquidity_stress_proxy,realized_vol_regime_score,volatility_regime_label
2026-04-08,0.18255794692589214,0.2233806747743624,0.3528922823286388,21.040000915527344,26.311500358581544,0.7996503669037296,0.027366165954948674,0.02332848025372325,-0.0025454683817360824,0.01904269376293022,0.017315434396670826,0.8,0.029911634336684756,0.4482889208351958,0.41552602718898224,0.019197404560120097,0.029911634336684756,0.7996503669037296,0.0215881621446663,0.7722842009487809,1.141296463070783,normal_volatility
2026-04-09,0.1732665686994673,0.21146529110409754,0.35299154367547675,19.489999771118164,25.947000312805176,0.7511465501273995,0.048321639092764546,0.0496502636737135,0.014172357994485019,0.059340070853815874,0.017657352902566315,1.0,0.03414928109827953,0.31518634218374175,0.33712621156708883,0.0188642321471403,0.03414928109827953,0.7511465501273995,0.045167712859330855,0.702824911034635,1.0789459311850034,normal_volatility
2026-04-10,0.17340495388691854,0.21130019386443752,0.34231654258075433,19.229999542236328,25.569500255584718,0.7520678679684497,0.047627880259032196,0.051164050123151394,0.011715872075342748,0.057453190090151596,0.0621078273920348,1.0,0.03591200818368945,0.3194667003357079,0.338464015411211,0.018527494831034434,0.03591200818368945,0.7520678679684497,0.04573731801480885,0.7044399877094175,1.0677065190244202,normal_volatility
2026-04-11,0.17340495388691854,0.21130019386443752,0.3373305715718544,19.229999542236328,25.19200019836426,0.7633375433001526,0.047627880259032196,0.051164050123151394,0.011715872075342748,0.057453190090151596,0.07677863224271886,1.0,0.03591200818368945,0.3194667003357079,0.3384640154112109,0.018425108600734652,0.03591200818368945,0.7633375433001526,0.04573731801480885,0.7157096630411204,1.0621488188216235,normal_volatility
2026-04-12,0.17087510086044697,0.2088033579027313,0.32228804722161736,19.229999542236328,24.84600019454956,0.7739676161821327,0.03674206858683382,0.039234706333705294,0.005157717255356742,0.08189782110206956,-0.0022767178335111327,0.8,0.03158435133147708,0.2869840620440173,0.42837693760432577,0.0180998712712863,0.03158435133147708,0.7739676161821327,0.07674010384671281,0.7372255475952989,1.0465343550226769,normal_volatility
2026-04-13,0.17191052973479942,0.2080552981960429,0.37142440719732134,19.1200008392334,24.454500198364258,0.7818602173072554,0.05039955797681128,0.057210923828022064,0.01263367022345907,0.07727706453720473,0.05625215066307443,1.0,0.03776588775335221,0.2831090693806659,0.4007470623595266,0.02018229991291027,0.03776588775335221,0.7818602173072554,0.06464339431374566,0.7314606593304441,1.0643318619991882,normal_volatility
2026-04-14,0.17504310951102445,0.21474745064972886,0.37089658532641495,18.36000061035156,24.10600023269653,0.7616361251606022,0.0573064374238188,0.0693749238773802,0.00827336362030695,0.06918251027363032,0.04027108795075196,1.0,0.04903307380351185,0.319885476651786,0.4355072432284609,0.020447269026396486,0.04903307380351185,0.7616361251606022,0.060909146653323365,0.7043296877367834,1.0614656602091397,normal_volatility
2026-04-15,0.1576426475419224,0.1916977721072478,0.3436608430949648,18.170000076293945,23.642500209808347,0.76853124310245,0.08502685408625377,0.11085945872635561,0.012390434070983947,0.09939091291613189,0.08741548298939006,1.0,0.07263642001526982,0.11121771110857587,0.21244240391271665,0.01877703497086221,0.07263642001526982,0.76853124310245,0.08700047884514794,0.6835043890161963,0.986360793238402,normal_volatility
2026-04-16,0.1366840299828224,0.16778275491777553,0.309384103814491,17.940000534057617,22.9870002746582,0.7804411328012816,0.10656207072700741,0.13845133358308082,0.011498580553488624,0.06120080448071907,0.13286062271648946,1.0,0.09506349017351878,-0.044095189352094624,0.6312593252903128,0.017202355271990065,0.09506349017351878,0.7804411328012816,0.04970222392723045,0.6738790620742742,0.901891882696839,normal_volatility
2026-04-17,0.13742117615587449,0.16742888561780375,0.3160288248433191,17.479999542236328,22.30850028991699,0.7835578059963515,0.11993563149086284,0.15334700109391997,0.020760106582150772,0.07530740185548646,0.16295581028495842,1.0,0.09917552490871206,0.028027895867866918,0.6420024820560023,0.017395591736615024,0.09917552490871206,0.7835578059963515,0.05454729527333568,0.6636221745054887,0.899116027007704,low_volatility
2026-04-18,0.13742117615587449,0.16742888561780375,0.3261101800579352,17.479999542236328,21.630000305175777,0.8081368144064979,0.11993563149086284,0.15334700109391997,0.020760106582150772,0.07530740185548646,0.1481510217087192,1.0,0.09917552490871206,0.028027895867866918,0.6420024820560023,0.01782331321857489,0.09917552490871206,0.8081368144064979,0.05454729527333568,0.688201182915635,0.9040773623666208,normal_volatility
2026-04-19,0.13498912519217485,0.1604893486148976,0.3445426607738039,17.479999542236328,20.97350025177002,0.8334326331991788,0.12369265561517273,0.1622303172892119,0.007350710047706821,0.07561871561315958,0.10743366283976874,1.0,0.11634194556746591,0.2434513255589838,0.6462122119651655,0.018330347852451436,0.11634194556746591,0.8334326331991788,0.06826800556545276,0.7097399775840061,0.9022787046387861,normal_volatility
2026-04-20,0.10618715761684239,0.131296401265112,0.34770829745402526,18.8700008392334,20.65450029373169,0.9136023903207254,0.08976833877185086,0.12060360067031017,0.008164937665038563,0.02742333672322972,0.11195720473778836,1.0,0.0816034011068123,0.3960287274407866,0.4221431630412969,0.017282988112881342,0.0816034011068123,0.9136023903207254,0.019258399058191156,0.8238340515488746,0.8277591741377915,low_volatility
2026-04-21,0.11214546965654705,0.13301975035979313,0.3464829564422509,19.5,20.402500247955324,0.955765213234306,0.07453761611527865,0.10271948072432435,0.0035937122020830436,-0.018843359969821227,0.12153928337610909,0.8,0.0709439039131956,0.4814455112883022,0.5145031926080261,0.017359241484650526,0.0709439039131956,0.955765213234306,-0.02243707217190427,0.8812275971190273,0.8599243483965013,low_volatility
2026-04-22,0.11394077672912058,0.13852321065390807,0.3406193246737285,18.920000076293945,20.15500020980835,0.9387248761767119,0.08444261994678692,0.11988445284335492,-0.0005761483240480647,0.01362335775511836,0.16915492732374293,0.8,0.08501876827083499,0.5669606982903905,0.548129451954389,0.017011222009882344,0.08501876827083499,0.9387248761767119,0.014199506079166424,0.8542822562299249,0.8540598860355954,low_volatility
2026-04-23,0.11658837735521832,0.14297567006400225,0.34056048610408995,19.309999465942383,19.9270001411438,0.9690369513307987,0.08023419749934835,0.11357654049659494,-0.0027652472624792868,0.0037959173491801668,0.16939586078547886,0.8,0.08299944476182763,0.5828586696021449,0.5752432868685973,0.017249006424814667,0.08299944476182763,0.9690369513307987,0.0065611646116594535,0.8888027538314504,0.8730312125363429,low_volatility
2026-04-24,0.11640239380768953,0.14931872792328074,0.3467605825537513,18.709999084472656,19.66900005340576,0.9512430237262087,0.0886052541623783,0.13487645226908307,-0.0009217490874930956,0.008942493898936199,0.1510583888470538,0.8,0.0895270032498714,0.5941591869990945,0.583838154593265,0.01748072120367721,0.0895270032498714,0.9512430237262087,0.009864242986429295,0.8626377695638304,0.8667707427638489,low_volatility
2026-04-25,0.11640239380768953,0.14931872792328074,0.34062965501737297,18.709999084472656,19.410999965667724,0.9638864106725604,0.0886052541623783,0.13487645226908307,-0.0009217490874930956,0.008942493898936199,0.1251069828894198,0.8,0.0895270032498714,0.5941591869990945,0.583838154593265,0.01733801065145988,0.0895270032498714,0.9638864106725604,0.009864242986429295,0.8752811565101821,0.8673313468461626,low_volatility
2026-04-26,0.11736656383681478,0.151034561861994,0.3402390741300735,18.709999084472656,19.13799991607666,0.9776360730755117,0.08348384559373367,0.12808836853494054,0.0006924066366755799,0.013094834989922033,0.142284859028611,1.0,0.0827914389570581,0.5942082133118418,0.5853945802324838,0.01742068729373803,0.0827914389570581,0.9776360730755117,0.012402428353246453,0.894152227481778,0.8718912585121243,low_volatility
2026-04-27,0.11693183469096584,0.1508452962904931,0.318561083804796,18.020000457763672,18.749999904632567,0.9610666959689672,0.08487305405410406,0.12851042349016062,-0.004155184514745502,-0.004446360484962386,0.07542214128171953,0.6,0.08902823856884956,0.5909783091028837,0.6269000831629825,0.01652314646047359,0.08902823856884956,0.9610666959689672,-0.0002911759702168837,0.8761936419148632,0.8484800253839543,low_volatility
2026-04-28,0.08987703145964508,0.13328711384750472,0.31974072338960147,17.829999923706055,18.589499855041502,0.959143605946479,0.052780272718375265,0.08490481390113924,-0.0063276240469447576,-0.029042862754332766,0.073496422918367,0.6,0.05910789676532002,0.5630041239364382,0.7602330247062862,0.015710268698633668,0.05910789676532002,0.959143605946479,-0.022715238707388008,0.9063633332281037,0.7528705332999783,low_volatility
2026-04-29,0.0895572566667744,0.13313549426483676,0.321497646291211,18.809999465942383,18.555499839782716,1.0137155898982588,0.04657976084516169,0.08420328861049531,-0.011534044730436843,-0.04681327174205818,0.055850996083072646,0.6,0.05811380557559853,0.5780826790810121,0.7577516623193279,0.01580236953683723,0.05811380557559853,1.0137155898982588,-0.03527922701162134,0.9671358290530971,0.7704774490097981,low_volatility
2026-04-30,0.09277544376623025,0.13399939313970674,0.31769182483182257,16.889999389648438,18.43849983215332,0.9160180895083132,0.05769280002385857,0.09273893699726043,-0.010058956803671859,-0.030814634251231987,0.04556476933982978,0.6,0.06775175682753043,0.5408376254712624,0.7864409544274087,0.015670577673499997,0.06775175682753043,0.9160180895083132,-0.020755677447560128,0.8583252894844546,0.7471116493608692,low_volatility
2026-05-01,0.09217603200931399,0.13407724499675583,0.32717297523132244,16.989999771118164,18.32649984359741,0.9270728134730992,0.06062167178257316,0.10322878939200675,-0.006519512231832447,-0.031912730883735474,0.07014957950248246,0.6,0.06714118401440561,0.5323469173461364,0.7952149374368764,0.01580610628232063,0.06714118401440561,0.9270728134730992,-0.025393218651903027,0.8664511416905261,0.7497731157086708,low_volatility
2026-05-02,0.09217603200931399,0.13407724499675583,0.2997605284564794,16.989999771118164,18.214499855041502,0.932773334778972,0.06062167178257316,0.10322878939200675,-0.006519512231832447,-0.031912730883735474,0.11170972775603993,0.6,0.06714118401440561,0.5323469173461364,0.7952149374368764,0.014953282992609642,0.06714118401440561,0.932773334778972,-0.025393218651903027,0.8721516629963988,0.7428847607197937,low_volatility
2026-05-03,0.08907614490659636,0.1335934712687858,0.24275501121127993,16.989999771118164,18.107999801635742,0.9382593305298917,0.05035716376264099,0.09193541913363479,-0.009497148119142707,-0.02797683086548619,0.05442176942100274,0.6,0.059854311881783695,0.5026525872275088,0.8349857029067386,0.012152896265954265,0.059854311881783695,0.9382593305298917,-0.018479682746343484,0.8879021667672508,0.7051064472842237,low_volatility
2026-05-04,0.08376773667459397,0.12496440762590644,0.24598029673487987,18.290000915527344,18.10449981689453,1.010246132205194,0.03391122173753591,0.0704423019673206,-0.022202465857709353,-0.0682558698977127,0.07611451035602457,0.6,0.056113687595245265,0.4718083032648201,0.8097185258233469,0.011887785682279285,0.056113687595245265,1.010246132205194,-0.046053404040003354,0.9763349104676582,0.7105598011226797,low_volatility
2026-05-05,0.08389790165564619,0.12386323037317483,0.24804388807140892,17.3799991607666,18.064999771118163,0.9620813385535314,0.03404579964957577,0.06935983565130943,-0.012490397174875545,-0.050379155591636415,0.08183905044882267,0.6,0.046536196824451315,0.5961603186598378,0.9001011871142368,0.011836969304230565,0.046536196824451315,0.9620813385535314,-0.03788875841676087,0.9280355389039556,0.6986873037600201,low_volatility
2026-05-06,0.09445529911841283,0.13840410521863114,0.2481526300930255,17.389999389648438,18.037499713897706,0.9641025455567782,0.045848480997341845,0.08634292216294726,0.0013660787522389306,-0.020723494354338068,0.08350259936277182,0.8,0.044482402245102914,0.704892919671657,0.9207541539333883,0.012233353988629115,0.044482402245102914,0.9641025455567782,-0.022089573106577,0.9182540645594364,0.7401279588770512,low_volatility
2026-05-07,0.08868818316524475,0.1354764122145404,0.2448801034350459,17.079999923706055,18.017499732971192,0.947967263873491,0.030191232713481675,0.07103341078782899,-0.012676277073242148,-0.031955688637343216,0.03738148586339074,0.6,0.04286750978672382,0.657369160628992,0.8936258631680501,0.011886680061081945,0.04286750978672382,0.947967263873491,-0.019279411564101068,0.9177760311600093,0.7168699131447175,low_volatility
2026-05-08,0.0916256638715914,0.15204829194286543,0.23308408655712504,17.190000534057617,18.002999782562256,0.9548409010540504,0.038696566736003746,0.09613933456109147,-0.0077194820399399955,-0.027268862516162895,0.05890370893086794,0.6,0.04641604877594374,0.6872712504210798,0.8901206409255473,0.011758072734860597,0.04641604877594374,0.9548409010540504,-0.0195493804762229,0.9161443343180466,0.7301191015002875,low_volatility
2026-05-09,0.0916256638715914,0.15204829194286543,0.2089882547747255,17.190000534057617,17.98849983215332,0.9556105675544753,0.038696566736003746,0.09613933456109147,-0.0077194820399399955,-0.027268862516162895,0.09217914886086409,0.6,0.04641604877594374,0.68727125042108,0.8901206409255473,0.010841778745237675,0.04641604877594374,0.9556105675544753,-0.0195493804762229,0.9169140008184715,0.7232447902126643,low_volatility
2026-05-10,0.0907631483058184,0.15029055717376588,0.1981085923506103,17.190000534057617,17.904499816894532,0.9600938708065601,0.040777776285026324,0.09963049000533819,-0.007491572058405782,-0.018819714069846838,0.08259124602810863,0.6,0.048269348343432106,0.693319958413887,0.8837058388203868,0.010561457578689006,0.048269348343432106,0.9600938708065601,-0.011328142011441056,0.9193160945215337,0.7205816588320852,low_volatility
2026-05-11,0.08493959042208243,0.14704913436232586,0.20044683766674143,18.3799991607666,17.84849977493286,1.0297783787173083,0.050022681866045415,0.10702583941217259,-0.008017314575993972,0.011825747807461484,0.07040377442084966,0.8,0.05803999644203939,0.6294679740868144,0.8715007140122436,0.010525019363621041,0.05803999644203939,1.0297783787173083,0.019843062383455456,0.9797556968512628,0.7279548803560012,low_volatility
2026-05-12,0.08095640154547538,0.1479165019707321,0.19522459418143498,17.989999771118164,17.80199975967407,1.0105606119527064,0.03792124670616914,0.07957443184877899,-0.016557083881085455,-0.005353161415169616,0.029083125599338233,0.6,0.0544783305872546,0.6373750453965505,0.8613289576655424,0.010504969980666658,0.0544783305872546,1.0105606119527064,0.011203922465915839,0.9726393652465373,0.7125003951932238,low_volatility
2026-05-13,0.07898436187574952,0.14525449353927697,0.2037618330400448,17.8700008392334,17.729999828338624,1.007896278186704,0.04779445940875715,0.09715704264974767,-0.016601569239355407,-0.001252803763494681,0.012880765900751268,0.6,0.06439602864811256,0.6218780056530081,0.8202776013003332,0.010455020697434104,0.06439602864811256,1.007896278186704,0.015348765475860726,0.9601018187779469,0.7081189894814828,low_volatility
2026-05-14,0.07911738253732731,0.13533230937642965,0.2130520719375069,17.260000228881836,17.657499885559083,0.9774883387085657,0.047945177958506724,0.08421698610187911,-0.017027157824830663,-0.013941162250252437,0.046425963357904054,0.6,0.06497233578333739,0.6178076727298791,0.7469285608788612,0.010490248018893396,0.06497233578333739,0.9774883387085657,0.0030859955745782264,0.9295431607500589,0.7020913069383045,low_volatility
2026-05-15,0.09399281758865916,0.15105671029196338,0.23342735488241104,18.43000030517578,17.64349994659424,1.0445773435521426,0.03533907664855995,0.06785863026695749,-0.031611948312526894,-0.036837833710509194,0.018729884165406885,0.6,0.06695102496108685,0.7449534794553183,0.80171360806897,0.011533142339660546,0.06695102496108685,1.0445773435521426,-0.0052258853979822995,1.0092382669035826,0.787253783558105,low_volatility
2026-05-16,0.09399281758865916,0.15105671029196338,0.232810445491152,18.43000030517578,17.629500007629396,1.045406863337018,0.03533907664855995,0.06785863026695749,-0.031611948312526894,-0.036837833710509194,-0.006688507786672182,0.4,0.06695102496108685,0.7449534794553183,0.80171360806897,0.011377421985892065,0.06695102496108685,1.045406863337018,-0.0052258853979822995,1.010067786688458,0.7878366830887686,low_volatility
2026-05-18,0.09419925446010236,0.15119801253349413,0.23319048301555617,18.43000030517578,17.65,1.0441926518513192,0.03355845543508362,0.06729598711501428,-0.026785687342985698,-0.029309836642332443,-0.007100324267731772,0.4,0.06034414277806932,0.7460616534019419,0.8031222255244495,0.011470684563024107,0.06034414277806932,1.0441926518513192,-0.002524149299346745,1.0106341964162355,0.7933077316422914,low_volatility
