date,SPY,QQQ,DIA,TLT,GLD,VIX,BTC-USD,ETH-USD
2017-04-12,202.93606567382812,123.22526550292969,172.7064971923828,95.38988494873047,122.0199966430664,15.770000457763672,1200.3699951171875,
2017-04-13,201.61793518066406,122.73580169677734,171.61489868164062,95.68437194824219,122.5999984741211,15.960000038146973,1169.280029296875,
2017-04-14,201.61793518066406,122.73580169677734,171.61489868164062,95.68437194824219,122.5999984741211,15.960000038146973,1167.5400390625,
2017-04-15,201.61793518066406,122.73580169677734,171.61489868164062,95.68437194824219,122.5999984741211,15.960000038146973,1172.52001953125,
2017-04-16,201.61793518066406,122.73580169677734,171.61489868164062,95.68437194824219,122.5999984741211,15.960000038146973,1182.93994140625,
2017-04-17,203.40431213378906,123.75232696533203,173.12631225585938,95.38988494873047,122.23999786376953,14.65999984741211,1193.9100341796875,
2017-04-18,202.79725646972656,123.5641098022461,172.2110595703125,96.6375961303711,122.81999969482422,14.420000076293945,1211.6700439453125,
2017-04-19,202.4243927001953,123.7617416381836,171.17816162109375,96.11064147949219,121.7300033569336,14.930000305175781,1210.2900390625,
2017-04-20,204.07191467285156,124.79708862304688,172.73171997070312,95.7386245727539,121.95999908447266,14.149999618530273,1229.0799560546875,
2017-04-21,203.42160034179688,124.7688980102539,172.50643920898438,95.7386245727539,122.30999755859375,14.630000114440918,1222.050048828125,
2017-04-22,203.42160034179688,124.7688980102539,172.50643920898438,95.7386245727539,122.30999755859375,14.630000114440918,1231.7099609375,
2017-04-23,203.42160034179688,124.7688980102539,172.50643920898438,95.7386245727539,122.30999755859375,14.630000114440918,1207.2099609375,
2017-04-24,205.65879821777344,126.27485656738281,174.29661560058594,95.26588439941406,121.4800033569336,10.84000015258789,1250.1500244140625,
2017-04-25,206.85545349121094,127.18780517578125,176.22970581054688,94.11896514892578,120.25,10.760000228881836,1265.489990234375,
2017-04-26,206.7253875732422,127.00898742675781,176.05328369140625,94.63821411132812,120.83999633789062,10.850000381469727,1281.0799560546875,
2017-04-27,206.8988037109375,127.77136993408203,176.1288604736328,94.60717010498047,120.38999938964844,10.359999656677246,1317.72998046875,
2017-04-28,206.44790649414062,127.99730682373047,175.72547912597656,94.8164291381836,120.7699966430664,10.819999694824219,1316.47998046875,
2017-04-29,206.44790649414062,127.99730682373047,175.72547912597656,94.8164291381836,120.7699966430664,10.819999694824219,1321.7900390625,
2017-04-30,206.44790649414062,127.99730682373047,175.72547912597656,94.8164291381836,120.7699966430664,10.819999694824219,1347.8900146484375,
2017-05-01,206.9681854248047,129.1361083984375,175.5909423828125,94.0282211303711,119.66999816894531,10.109999656677246,1421.5999755859375,
2017-05-02,207.04623413085938,129.35263061523438,175.76742553710938,94.50968170166016,119.6500015258789,10.59000015258789,1452.8199462890625,
2017-05-03,206.7947540283203,128.93850708007812,175.84315490722656,94.57180786132812,117.9800033569336,10.680000305175781,1490.0899658203125,
2017-05-04,207.0375518798828,128.98558044433594,175.8179168701172,94.10585021972656,116.79000091552734,10.460000038146973,1537.6700439453125,
2017-05-05,207.85269165039062,129.45619201660156,176.30540466308594,94.19123840332031,117.01000213623047,10.569999694824219,1555.449951171875,
2017-05-06,207.85269165039062,129.45619201660156,176.30540466308594,94.19123840332031,117.01000213623047,10.569999694824219,1578.800048828125,
2017-05-07,207.85269165039062,129.45619201660156,176.30540466308594,94.19123840332031,117.01000213623047,10.569999694824219,1596.7099609375,
2017-05-08,207.81797790527344,129.73851013183594,176.43141174316406,93.67874145507812,116.75,9.770000457763672,1723.3499755859375,
2017-05-09,207.62722778320312,130.19032287597656,176.1792755126953,93.67095184326172,116.05000305175781,9.960000038146973,1755.3599853515625,
2017-05-10,208.0000762939453,130.2655792236328,176.06163024902344,93.56224822998047,116.04000091552734,10.210000038146973,1787.1300048828125,
2017-05-11,207.5751953125,130.1620330810547,175.89352416992188,93.56224822998047,116.5,10.600000381469727,1848.5699462890625,
2017-05-12,207.228271484375,130.453857421875,175.66659545898438,94.26895904541016,116.83000183105469,10.399999618530273,1724.239990234375,
2017-05-13,207.228271484375,130.453857421875,175.66659545898438,94.26895904541016,116.83000183105469,10.399999618530273,1804.9100341796875,
2017-05-14,207.228271484375,130.453857421875,175.66659545898438,94.26895904541016,116.83000183105469,10.399999618530273,1808.9100341796875,
2017-05-15,208.37294006347656,130.8679962158203,176.43988037109375,94.01264953613281,117.13999938964844,10.420000076293945,1738.4300537109375,
2017-05-16,208.18218994140625,131.41397094726562,176.45668029785156,94.36209869384766,117.6500015258789,10.649999618530273,1734.449951171875,
2017-05-17,204.48822021484375,128.07261657714844,173.53179931640625,95.73666381835938,119.79000091552734,15.59000015258789,1839.0899658203125,
2017-05-18,205.31195068359375,129.19261169433594,173.9436492919922,95.8453598022461,118.80999755859375,14.65999984741211,1888.6500244140625,
2017-05-19,206.64732360839844,129.73851013183594,175.13893127441406,96.07058715820312,119.4000015258789,12.039999961853027,1987.7099609375,
2017-05-20,206.64732360839844,129.73851013183594,175.13893127441406,96.07058715820312,119.4000015258789,12.039999961853027,2084.72998046875,
2017-05-21,206.64732360839844,129.73851013183594,175.13893127441406,96.07058715820312,119.4000015258789,12.039999961853027,2041.199951171875,
2017-05-22,207.6965789794922,130.83038330078125,175.88079833984375,95.80657196044922,119.9000015258789,10.930000305175781,2173.39990234375,
2017-05-23,208.1561737060547,130.9621124267578,176.27699279785156,95.1620101928711,119.13999938964844,10.720000267028809,2320.419921875,
2017-05-24,208.64175415039062,131.56446838378906,176.86692810058594,95.69784545898438,119.61000061035156,10.020000457763672,2443.639892578125,
2017-05-25,209.63893127441406,132.6845703125,177.50767517089844,95.7289047241211,119.4800033569336,9.989999771118164,2304.97998046875,
2017-05-26,209.5955810546875,132.91986083984375,177.47396850585938,95.89198303222656,120.54000091552734,9.8100004196167,2202.419921875,
2017-05-27,209.5955810546875,132.91986083984375,177.47396850585938,95.89198303222656,120.54000091552734,9.8100004196167,2038.8699951171875,
2017-05-28,209.5955810546875,132.91986083984375,177.47396850585938,95.89198303222656,120.54000091552734,9.8100004196167,2155.800048828125,
2017-05-29,209.5955810546875,132.91986083984375,177.47396850585938,95.89198303222656,120.54000091552734,9.8100004196167,2255.610107421875,
2017-05-30,209.4135284423828,133.03286743164062,177.1957550048828,96.36566925048828,120.13999938964844,10.380000114440918,2175.469970703125,
2017-05-31,209.3615264892578,132.98573303222656,177.01878356933594,96.6064453125,120.62000274658203,10.40999984741211,2286.409912109375,
2017-06-01,211.02639770507812,133.50340270996094,178.19888305664062,96.6165542602539,120.72000122070312,9.890000343322754,2407.8798828125,
2017-06-02,211.72879028320312,135.02822875976562,178.62881469726562,97.76052856445312,121.61000061035156,9.75,2488.550048828125,
2017-06-03,211.72879028320312,135.02822875976562,178.62881469726562,97.76052856445312,121.61000061035156,9.75,2515.35009765625,
2017-06-04,211.72879028320312,135.02822875976562,178.62881469726562,97.76052856445312,121.61000061035156,9.75,2511.81005859375,
2017-06-05,211.5726776123047,135.00003051757812,178.58653259277344,97.15351867675781,121.7300033569336,10.069999694824219,2686.81005859375,
2017-06-06,210.89634704589844,134.4635009765625,178.1735076904297,97.6827163696289,123.0999984741211,10.449999809265137,2863.199951171875,
