Date,calibrated_state_0_probability,calibrated_state_1_probability,calibrated_state_2_probability,calibrated_most_likely_state,calibrated_regime_confidence,spy_vol_20d,vix_level,realized_vol_regime_score,liquidity_stress_proxy,momentum_breadth,drawdown,volatility_scaler,drawdown_derisking_multiplier,equity_exposure,bond_hedge_exposure,gold_hedge_exposure,cash_buffer,hedge_intensity,hedging_regime_label
2024-08-18,0.1505663817879007,0.1505663817879007,0.6988672364241985,2,0.2531028718826328,0.19714939002515197,14.800000190734863,1.4279449757417657,0.6931707465456206,0.8,0.0,0.5072295683351705,1.0,0.2358904778348333,0.3,0.13946035327484693,0.32464916889031975,0.7641095221651666,high_hedge_risk_off
2024-08-19,0.1505663817879009,0.1505663817879009,0.698867236424198,2,0.2531028718826321,0.19807126305477957,14.649999618530272,1.4065887196277647,0.6761802589999305,0.8,0.0,0.5048687954917696,1.0,0.23479258475277745,0.3,0.13946035327484693,0.32574706197237563,0.7652074152472226,high_hedge_risk_off
2024-08-20,0.1505663817879021,0.1505663817879021,0.6988672364241958,2,0.2531028718826289,0.19064382701146926,15.880000114440918,1.3849587626337163,0.7547388406230946,0.8,0.0,0.5245383580869049,1.0,0.2439400454077184,0.3,0.13946035327484685,0.31659960131743475,0.7560599545922816,high_hedge_risk_off
2024-08-21,0.1505663818163426,0.1505663818163426,0.6988672363673148,2,0.2531028718031509,0.18240748958221956,16.270000457763672,1.3461419384431002,0.7599721973626877,0.8,0.0,0.5482231032784722,1.0,0.2549547933841892,0.30000000000000004,0.13946035327285602,0.3055848533429549,0.7450452066158109,high_hedge_risk_off
2024-08-22,0.1503141363857549,0.15289147936538,0.696794384248865,2,0.2502257910196016,0.17011982695054922,17.549999237060547,1.304706776935932,0.8233131576552742,0.6,0.0,0.5878209600405261,1.0,0.27388546769265343,0.29961339855305624,0.13916872929544216,0.2873324044588483,0.7261145323073467,high_hedge_risk_off
2024-08-23,0.1417469097547923,0.2146794731664977,0.64357361707871,2,0.1890901769510374,0.17246336220128913,15.859999656677246,1.2660357436994185,0.7435787796474063,1.0,0.0,0.5798332974819652,1.0,0.2839449967338719,0.2890601154882442,0.1313258087077599,0.295669079070124,0.7160550032661281,high_hedge_risk_off
2024-08-24,0.1352383456363602,0.3602999110143829,0.5044617433492569,2,0.1047259661014735,0.17246336220128913,15.859999656677246,1.2398952495545794,0.7590044945345743,1.0,0.0,0.5798332974819652,1.0,0.31444091981287514,0.26624076519329654,0.11352592796009205,0.30579238703373623,0.6855590801871247,high_hedge_risk_off
2024-08-25,0.1354905910710221,0.5407417650026288,0.323767643926349,1,0.1185213222419795,0.12578703753862713,15.859999656677246,1.037569922296234,0.7777174818725667,0.8,0.0,0.7949944760348748,1.0,0.48127929700010647,0.23921232391025898,0.09188551775323565,0.18762286133639897,0.5187207029998936,moderate_hedge_uncertain
2024-08-26,0.1440578177036489,0.6617207227436122,0.194221459552739,1,0.2075168698761741,0.1263703028582052,16.149999618530273,1.0401433367086566,0.8346289619741949,1.0,-0.004781173895341273,0.7913251589830073,1.0,0.5108698673126858,0.2223505642440055,0.07779640415594899,0.18898316428735967,0.48913013268731415,moderate_hedge_uncertain
2024-08-27,0.1505663817969609,0.6988672364060782,0.1505663817969609,1,0.2531028718573137,0.12078149069722936,15.43000030517578,1.0063615390290965,0.8168377613870678,1.0,-0.02662077855284295,0.8279414289617965,1.0,0.543926005135783,0.2177548718086324,0.07366425072111867,0.16465487233446585,0.4560739948642169,moderate_hedge_uncertain
2024-08-28,0.150566381794208,0.698867236411584,0.150566381794208,1,0.253102871865007,0.10231304581326531,17.110000610351562,0.9154456108712412,0.9651962454624057,0.8,-0.014446762363298893,0.977392464520244,1.0,0.6421096469892451,0.2177548718073936,0.07366425072032032,0.06647123048304102,0.357890353010755,moderate_hedge_uncertain
2024-08-29,0.1505663817926734,0.6988672364146531,0.1505663817926734,1,0.2531028718692951,0.10242768190858666,15.649999618530272,0.874590300165528,0.8961569188047889,0.8,-0.023352675842133852,0.976298576094368,1.0,0.6413910039312198,0.21775487180670305,0.0736642507198753,0.06718987354220186,0.3586089960687802,moderate_hedge_uncertain
2024-08-30,0.1505663817893661,0.6988672364212677,0.1505663817893661,1,0.2531028718785375,0.10509724858477133,15.0,0.8639189518591853,0.8618466941860141,0.8,-0.027991722891457016,0.9514996952497773,1.0,0.6250990831317506,0.2177548718052148,0.07366425071891618,0.08348179434411855,0.37490091686824956,moderate_hedge_uncertain
2024-08-31,0.1505663817880461,0.6988672364239078,0.1505663817880461,1,0.2531028718822264,0.10509724858477133,15.0,0.8554201965920124,0.8772316078017411,1.0,0.0,0.9514996952497773,1.0,0.6250990831329437,0.2177548718046208,0.07366425071853337,0.0834817943439022,0.37490091686705634,moderate_hedge_uncertain
2024-09-01,0.1505663817879386,0.6988672364241229,0.1505663817879386,1,0.2531028718825271,0.10526607318656611,15.0,0.8451929216973157,0.8947210681371609,0.6,0.0,0.9499736902198974,1.0,0.6240965559122793,0.21775487180457231,0.07366425071850217,0.08448432156464614,0.37590344408772064,moderate_hedge_uncertain
2024-09-02,0.1505663818420659,0.6988672363158681,0.1505663818420659,1,0.2531028717312661,0.09238447722962732,15.0,0.8032302936035441,0.9213378911683684,0.6,0.0,1.0824329259497116,1.0,0.6745848885202294,0.20656811469671826,0.06987988496837963,0.048967111814672754,0.32541511147977065,low_hedge_stable
2024-09-03,0.1505663954736269,0.5161002984020014,0.3333333061243717,1,0.0964457203754791,0.12202369348592905,20.71999931335449,1.0347970308971561,1.293504882079467,0.6,0.0,0.8195129744333737,1.0,0.48596587157122384,0.24516991456074383,0.09559628396544118,0.1732679299025912,0.5140341284287762,moderate_hedge_uncertain
2024-09-04,0.1505663954736332,0.3333333468566445,0.5161002576697222,2,0.0964457041673484,0.10585869151554281,21.31999969482422,0.9838705652346686,1.3251432667234924,0.6,0.0,0.9446555456933586,1.0,0.49974646857763466,0.27258495729254834,0.11752831815088431,0.11014025597893279,0.5002535314223655,moderate_hedge_uncertain
2024-09-05,0.1505663954775123,0.1505663954775123,0.6988672090449755,2,0.2531028336264989,0.10574580597514482,19.899999618530277,0.9465062156239465,1.2225968418058064,0.4,-0.015412830975688574,0.9456639823947689,1.0,0.4397873137938549,0.3,0.13946035231657414,0.12075233388957085,0.560212686206145,high_hedge_risk_off
2024-09-06,0.1505663818459496,0.1505663818459497,0.6988672363081007,2,0.2531028717204129,0.12070873980163276,22.3799991607666,1.052980872025465,1.3597320714143968,0.2,-0.01989358569402222,0.8284404274647839,1.0,0.38527172013298117,0.29999999999999993,0.13946035327078352,0.1752679265962353,0.6147282798670188,high_hedge_risk_off
2024-09-07,0.1505663818459202,0.1505663818459202,0.6988672363081595,2,0.2531028717204951,0.12070873980163276,22.3799991607666,1.0452986565974522,1.3302367607085204,0.2,0.0,0.8284404274647839,1.0,0.38527172013297883,0.3,0.1394603532707856,0.17526792659623566,0.6147282798670213,high_hedge_risk_off
2024-09-08,0.1505663817879007,0.1505663817879007,0.6988672364241985,2,0.2531028718826328,0.11393612365741772,22.3799991607666,1.0149178807278911,1.3107033529348324,0.2,0.0,0.8776847657260946,1.0,0.40817312652931653,0.30000000000000004,0.13946035327484696,0.1523665201958366,0.5918268734706836,high_hedge_risk_off
2024-09-09,0.1505663818656237,0.1505663818656237,0.6988672362687526,2,0.253102871665433,0.12282632062249793,19.450000762939453,0.9767789011812104,1.120030183632093,0.2,-0.022425588072475078,0.8141577431709139,1.0,0.3786294629926239,0.3,0.13946035326940634,0.1819101837379698,0.6213705370073761,high_hedge_risk_off
2024-09-10,0.1505663905211749,0.150566390521175,0.69886721895765,2,0.2531028474771692,0.12331741327654308,19.07999992370605,0.9613031066578999,1.089769495825137,0.4,-0.01897126971403107,0.8109154850316795,1.0,0.37712163002415067,0.3,0.13946035266351775,0.18341801731233168,0.6228783699758494,high_hedge_risk_off
2024-09-11,0.1506285153496247,0.1510141544009061,0.6983573302494692,2,0.2523911823546398,0.12675460171531083,17.690000534057617,0.9376172491136244,0.9936621919446866,0.4,-0.02717553010173257,0.7889259927982629,1.0,0.3670066560957993,0.29994215414230774,0.1394097272393725,0.19364146252252043,0.6329933439042007,high_hedge_risk_off
2024-09-12,0.14103410000444,0.2253804251003679,0.633585474895192,2,0.1796893062013188,0.1244969723003047,17.06999969482422,0.8975223596757621,0.9578951344184162,0.4,-0.02404664689190128,0.8032323851120294,1.0,0.39649528391206557,0.2873480512356108,0.13000605398817783,0.18615061086414572,0.6035047160879343,high_hedge_risk_off
2024-09-13,0.1310068680055914,0.3360181659827865,0.532974966011622,2,0.118778126232207,0.12600267497926992,16.559999465942383,0.8945273018726572,0.9224421107949159,0.4,-0.014833078140234046,0.793633944806744,1.0,0.4244787987084974,0.2692483053034207,0.11622816348234517,0.19004473250573664,0.5755212012915025,high_hedge_risk_off
2024-09-14,0.1231142696348931,0.4715000679140448,0.405385662451062,1,0.1094215133913281,0.12600267497926992,16.559999465942383,0.8906255056314406,0.920648041594195,0.4,0.0,0.793633944806744,1.0,0.46367781990129436,0.24774213025812722,0.09957570533205926,0.18900434450851913,0.5363221800987056,moderate_hedge_uncertain
2024-09-15,0.132205506238839,0.5765729718778381,0.2912215218833229,1,0.1404904713810876,0.125683406569961,16.559999465942383,0.8875742479053744,0.9172116127240929,0.6,0.0,0.7956499806069113,1.0,0.4923077600169202,0.2333448801541501,0.08742151868660138,0.1869258411423283,0.5076922399830798,moderate_hedge_uncertain
2024-09-16,0.1422542217779603,0.6486591894936531,0.2090865887283867,1,0.1940666878787975,0.12569745323365938,17.139999389648438,0.8813023861056699,0.9448129002022478,0.6,-0.012459765768839781,0.7955610668905893,1.0,0.5103262988836084,0.22403925484264606,0.07927360834965964,0.18636083792408586,0.4896737011163916,moderate_hedge_uncertain
2024-09-17,0.1500847576719118,0.6954963505246902,0.154418891803398,1,0.2484454364905665,0.12371629524399014,17.610000610351562,0.8858070760640318,0.9631760453059096,1.0,-0.0032888672610099645,0.8083009582754037,1.0,0.5301666461739007,0.21818826107208325,0.07404467582063277,0.17760041693338327,0.46983335382609925,moderate_hedge_uncertain
2024-09-18,0.1505879702070409,0.6988240595859181,0.1505879702070409,1,0.2530425462629458,0.12430980788052332,18.229999542236328,0.9007309257673008,0.9933591814099973,1.0,0.0,0.8044417548783603,1.0,0.5284711154366121,0.21776458659316839,0.07367051136004185,0.18009378661017755,0.47152888456338776,moderate_hedge_uncertain
2024-09-19,0.1505664856038661,0.6988670287922677,0.1505664856038661,1,0.253102581765097,0.13419646638031088,16.329999923706055,0.8929320466602856,0.8785222946275235,1.0,0.0,0.745176104090561,1.0,0.48955226348099723,0.21775491852173978,0.07366428082512118,0.219028537172142,0.510447736519003,moderate_hedge_uncertain
2024-09-20,0.1505664300270291,0.6988671399459419,0.1505664300270291,1,0.2531027370765901,0.13445227917135227,16.149999618530273,0.8904704825396097,0.8676880826877609,1.0,0.0,0.7437583105047653,1.0,0.488620866468957,0.2177548935121631,0.07366426470783843,0.21995997531104156,0.5113791335310431,moderate_hedge_uncertain
2024-09-21,0.150566398821649,0.698867202356702,0.150566398821649,1,0.2531028242811836,0.13445227917135227,16.149999618530273,0.8839804793482364,0.864946476685527,1.0,0.0,0.7437583105047653,1.0,0.4886208885177547,0.21775487946974204,0.07366425565827822,0.21995997635422507,0.5113791114822454,moderate_hedge_uncertain
2024-09-22,0.1505663944522787,0.6988672110954425,0.1505663944522787,1,0.2531028364915523,0.13445227917135227,16.149999618530273,0.8793673434980015,0.8622219218496224,1.0,0.0,0.7437583105047653,1.0,0.4886208916050223,0.2177548775035254,0.07366425439116082,0.21995997650029137,0.5113791083949776,moderate_hedge_uncertain
2024-09-23,0.1505663876774341,0.6988672246451317,0.1505663876774341,1,0.25310285542411,0.10875774424495628,15.890000343322754,0.7899285641116242,0.8357062791276688,1.0,0.0,0.9194747527566303,1.0,0.604059909726295,0.21775487445484534,0.07366425242645588,0.10452096339240387,0.3959400902737051,moderate_hedge_uncertain
2024-09-24,0.1505663850112076,0.6988672299775848,0.1505663850112076,1,0.2531028628749803,0.1078799254990466,15.390000343322754,0.7779106751900834,0.8171455354430738,0.8,0.0,0.926956517048056,1.0,0.6089751463956645,0.2177548732550434,0.0736642516532502,0.09960572869604185,0.3910248536043354,moderate_hedge_uncertain
2024-09-25,0.1505663817879295,0.698867236424141,0.1505663817879295,1,0.2531028718825523,0.10775965619374192,15.40999984741211,0.77630545185828,0.8288934268112054,0.8,-0.007883457467268928,0.9279910824901783,1.0,0.609654819351233,0.2177548718045683,0.07366425071849957,0.09892605812569923,0.39034518064876705,moderate_hedge_uncertain
2024-09-26,0.1505663817879082,0.6988672364241836,0.1505663817879082,1,0.2531028718826118,0.08168707541571493,15.369999885559082,0.6812262839409782,0.8221197118367891,0.8,0.0,1.22418386863636,1.0,0.7009988996831265,0.1898009385802337,0.06420772040741544,0.04499244132922436,0.2990011003168735,low_hedge_stable
2024-09-27,0.1505663817879014,0.698867236424197,0.1505663817879014,1,0.2531028718826307,0.08256097120552329,16.959999084472656,0.720526802875139,0.9306195357241409,0.8,0.0,1.2112260616589023,1.0,0.6987637354270084,0.19121978377258544,0.0646877012552091,0.04532877954519707,0.3012362645729916,low_hedge_stable
2024-09-28,0.1505663817879007,0.6988672364241985,0.1505663817879007,1,0.2531028718826328,0.08256097120552329,16.959999084472656,0.7230474230845605,0.9465786193416899,0.8,0.0,1.2112260616589023,1.0,0.698763735427009,0.1912197837725851,0.06468770125520891,0.04532877954519693,0.30123626457299096,low_hedge_stable
2024-09-29,0.1505663817879007,0.6988672364241985,0.1505663817879007,1,0.2531028718826328,0.07715180947647071,16.959999084472656,0.7052314336510972,0.9658293885489968,0.8,0.0,1.25,1.0,0.70535463478812,0.18703599018954808,0.06327236658599483,0.044337008436336985,0.2946453652118799,low_hedge_stable
2024-09-30,0.1505663817879007,0.6988672364241985,0.1505663817879007,1,0.2531028718826328,0.07704501115551239,16.729999542236328,0.7094321154371467,0.9595192448956185,0.8,-0.00943785602441527,1.25,1.0,0.70535463478812,0.18703599018954808,0.06327236658599483,0.044337008436336985,0.2946453652118799,low_hedge_stable
2024-10-01,0.1505663817949737,0.6988672364100526,0.1505663817949737,1,0.253102871862867,0.08111007889763823,19.26000022888184,0.7931494711441387,1.1264721318592865,0.8,-0.0040338438041412905,1.2328924020182628,1.0,0.7024825384165658,0.18885914932225858,0.06388912271421714,0.04476918954695854,0.29751746158343423,low_hedge_stable
2024-10-02,0.1505663817984331,0.6988672364031338,0.1505663817984331,1,0.2531028718531996,0.07682071266919015,18.899999618530277,0.7785486786030145,1.1068539470246552,0.8,-0.011707584759733658,1.25,1.0,0.7053546347788928,0.1870359901940209,0.06327236658875428,0.04433700843833203,0.29464536522110724,low_hedge_stable
2024-10-03,0.1505663861358173,0.6988672277283653,0.1505663861358173,1,0.253102859732216,0.0757879194903437,20.489999771118164,0.806840857615591,1.1946998643618876,0.8,-0.003995741963732646,1.25,1.0,0.7053546309789581,0.1870359920359892,0.06327236772513471,0.04433700925991788,0.2946453690210418,low_hedge_stable
2024-10-04,0.1505663861294386,0.6988672277411229,0.1505663861294386,1,0.2531028597500419,0.08136816331083024,19.209999084472656,0.810421600733177,1.1012384016944703,0.8,-0.003799336717508872,1.228981900672813,1.0,0.7018181431867823,0.1892808958163557,0.06403179576788645,0.04486916522897558,0.29818185681321774,low_hedge_stable
2024-10-05,0.1505663861263075,0.6988672277473849,0.1505663861263075,1,0.2531028597587916,0.08136816331083024,19.209999084472656,0.8130379026082971,1.0925931357568102,0.8,0.0,1.228981900672813,1.0,0.7018181431895444,0.18928089581501886,0.06403179576705925,0.04486916522837746,0.2981818568104556,low_hedge_stable
2024-10-06,0.1505663817891795,0.6988672364216408,0.1505663817891795,1,0.2531028718790592,0.08145415256996938,19.209999084472656,0.8191849284902329,1.087440020774362,0.8,0.0,1.227684492992542,1.0,0.7015970623273906,0.18942123485594886,0.06407927051291025,0.04490243230375021,0.2984029376726093,low_hedge_stable
2024-10-07,0.150602495075684,0.6987950098486317,0.150602495075684,1,0.253001963219474,0.0890097310284332,22.63999938964844,0.9250183307288015,1.2763338173184198,0.8,0.0,1.1234726680395888,1.0,0.6826673113841523,0.20143241448186544,0.06814713202400764,0.047753142109974646,0.31733268861584774,low_hedge_stable
2024-10-08,0.1506024982436281,0.6987950035127439,0.1506024982436281,1,0.2530019543685143,0.09325668972311613,21.420000076293945,0.9155152566974373,1.1833779635151267,0.8,-0.0033218846322300433,1.0723091318907534,1.0,0.6724851913527581,0.20789569087659024,0.070333740543959,0.049285377226692746,0.327514808647242,low_hedge_stable
2024-10-09,0.1506024983581265,0.6987950032837468,0.1506024983581265,1,0.2530019540486153,0.07568125629175908,20.86000061035156,0.845097721976852,1.1471930917457707,0.6,-0.011625894995309305,1.25,1.0,0.705322993225335,0.18705132802077182,0.06328182907861296,0.0443438496752802,0.29467700677466496,low_hedge_stable
2024-10-10,0.1505663851405048,0.6988672297189903,0.1505663851405048,1,0.2531028625136543,0.07569050793460745,20.93000030517578,0.8476558051620919,1.1358171596300262,0.6,-0.01107281157446316,1.25,1.0,0.7053546318509405,0.18703599161330725,0.06327236746436611,0.04433700907138612,0.29464536814905945,low_hedge_stable
2024-10-11,0.1505663819748095,0.698867236050381,0.1505663819748095,1,0.253102871360309,0.07790858954259046,20.459999084472656,0.8554580558229982,1.0907806688415134,0.6,-0.0036986570067540914,1.25,1.0,0.7053546346243712,0.18703599026892317,0.06327236663496431,0.04433700847174119,0.2946453653756287,low_hedge_stable
2024-10-12,0.1505663818614997,0.6988672362770005,0.1505663818614997,1,0.2531028716769576,0.07790858954259046,20.459999084472656,0.8615777255259804,1.0779367151485764,0.6,0.0,1.25,1.0,0.7053546347236409,0.1870359902208036,0.06327236660527752,0.04433700845027809,0.2946453652763592,low_hedge_stable
2024-10-13,0.1505663817934571,0.6988672364130858,0.1505663817934571,1,0.2531028718671053,0.07777532964847594,20.459999084472656,0.8630722968283965,1.0671810055675917,0.6,0.0,1.25,1.0,0.705354634783252,0.18703599019190773,0.06327236658745058,0.04433700843738947,0.2946453652167478,low_hedge_stable
2024-10-14,0.150566381790957,0.698867236418086,0.150566381790957,1,0.253102871874092,0.08176505807008873,19.700000762939453,0.8845765395085095,1.0097045968553333,0.6,0.0,1.2230163147964788,1.0,0.7007988624464309,0.18992791889941632,0.0642506765537962,0.04502254210035688,0.2992011375535694,low_hedge_stable
2024-10-15,0.1505663817932016,0.6988672364135966,0.1505663817932016,1,0.2531028718678191,0.08700225793056475,20.63999938964844,0.9282610578687528,1.0500487648704702,0.8,0.0,1.149395456837552,1.0,0.6876210357214496,0.1982929847071993,0.06708049294274532,0.04700548662860567,0.3123789642785503,low_hedge_stable
2024-10-16,0.150566381792052,0.6988672364158959,0.150566381792052,1,0.2531028718710318,0.08719318438059863,19.57999992370605,0.9061124361222812,0.9839586964045326,0.8,-0.0024697689948445234,1.1468786317460269,1.0,0.6871499836759659,0.1985920007319091,0.06718164701199437,0.04707636858013063,0.31285001632403414,low_hedge_stable
2024-10-17,0.1505663817919915,0.6988672364160169,0.1505663817919915,1,0.2531028718712008,0.08681811536304426,19.11000061035156,0.897705888553575,0.9530104157181767,0.8,-0.006812431185116652,1.1518333424059428,1.0,0.6880759628530304,0.19800420451068007,0.06698280154940997,0.046937031086879466,0.31192403714696953,low_hedge_stable
2024-10-18,0.1505663817883062,0.6988672364233874,0.1505663817883062,1,0.2531028718814995,0.08732752299279568,18.030000686645508,0.8834406557672556,0.8916664335240225,0.8,-0.007375173960517345,1.1451143531031995,1.0,0.6868189312661539,0.19880214731060494,0.06725273745433408,0.04712618396890714,0.3131810687338461,low_hedge_stable
2024-10-19,0.1505663817879259,0.6988672364241483,0.1505663817879259,1,0.2531028718825625,0.08732752299279568,18.030000686645508,0.8898848493206083,0.8891909064113745,0.8,0.0,1.1451143531031995,1.0,0.6868189312664986,0.19880214731043916,0.06725273745423015,0.047126183968831954,0.31318106873350127,low_hedge_stable
2024-10-20,0.150566381787914,0.698867236424172,0.150566381787914,1,0.2531028718825957,0.0867450180711028,18.030000686645508,0.8910384233925192,0.8902842087854134,0.8,0.0,1.1528039560500456,1.0,0.6882567178219993,0.1978894642553523,0.06694398609156439,0.04690983183108409,0.3117432821780008,low_hedge_stable
2024-10-21,0.1505663817879098,0.6988672364241805,0.1505663817879098,1,0.2531028718826075,0.0792228735307268,18.3700008392334,0.8595200148264854,0.901990162131238,0.8,-0.014712770984155021,1.25,1.0,0.7053546347881121,0.18703599018955197,0.0632723665859972,0.044337008436338705,0.2946453652118879,low_hedge_stable
2024-10-22,0.1505663817879055,0.698867236424189,0.1505663817879055,1,0.2531028718826195,0.0794374031067441,18.200000762939453,0.8590816089818071,0.8960064286195708,0.8,-0.016466825175970312,1.25,1.0,0.705354634788116,0.18703599018955014,0.06327236658599608,0.044337008436337894,0.2946453652118841,low_hedge_stable
2024-10-23,0.1505663817879156,0.6988672364241687,0.1505663817879156,1,0.2531028718825912,0.08708443384905451,19.239999771118164,0.9301433518731883,0.9592600473073807,0.8,-0.02236048046947925,1.1483108470720766,1.0,0.6874182128868908,0.19842173327884083,0.06712404726985657,0.047036006564411745,0.31258178711310913,low_hedge_stable
2024-10-24,0.1505663817879746,0.6988672364240508,0.1505663817879746,1,0.2531028718824266,0.08175828106004142,19.07999992370605,0.9056918016919087,0.958439103722519,0.8,-0.01637747532965994,1.22311769160805,1.0,0.7008162419691116,0.1899168866671121,0.0642469444618446,0.04501992690193159,0.29918375803088826,low_hedge_stable
2024-10-25,0.1505663817886015,0.6988672364227969,0.1505663817886015,1,0.2531028718806745,0.08179858679272986,20.32999992370605,0.944168849427893,1.0193643337521339,0.8,-0.0163396095250119,1.2225150081552247,1.0,0.700712891324168,0.18998249194203354,0.06426913805685643,0.045035478676941756,0.2992871086758317,low_hedge_stable
2024-10-26,0.150566381789253,0.698867236421494,0.150566381789253,1,0.2531028718788537,0.08179858679272986,20.32999992370605,0.9467461601537861,1.0164506321425415,0.8,0.0,1.2225150081552247,1.0,0.700712891323592,0.1899824919423122,0.064269138057029,0.045035478677066546,0.29928710867640773,low_hedge_stable
2024-10-27,0.1505663817892671,0.6988672364214659,0.1505663817892671,1,0.2531028718788145,0.07364531421139585,20.32999992370605,0.9114009847686148,1.0132589956637683,0.8,0.0,1.25,1.0,0.705354634786923,0.1870359901901284,0.06327236658635282,0.04433700843659581,0.29464536521307705,low_hedge_stable
2024-10-28,0.1505663817886958,0.6988672364226084,0.1505663817886958,1,0.2531028718804109,0.06711537268504922,19.799999237060547,0.8740779229241735,0.9969171902699963,0.8,-0.012122358755261242,1.25,1.0,0.7053546347874236,0.18703599018988576,0.06327236658620315,0.04433700843648759,0.2946453652125765,low_hedge_stable
